,Provincia di TARANTO,,,,,
22/02/2006 22.00,"0,024936","25,187234","1,63087","22,702361","0,634238","29,669919"
22/02/2006 23.00,"0,010268","17,293859","0,913557","15,904119","0,599112","39,781416"
23/02/2006 0.00,"0,002934","11,989234","0,595504","11,083825","0,443583","49,730663"
23/02/2006 1.00,0,"9,683213","0,605654","8,760637","0,330302","48,74158"
23/02/2006 2.00,0,"6,746863","0,607346","5,819659","0,298304","51,872276"
23/02/2006 3.00,"0,012468","7,304561","0,74438","6,167488","0,284535","49,153211"
23/02/2006 4.00,0,"6,682013","0,647949","5,692467","0,236187","49,875019"
23/02/2006 5.00,"0,013935","6,990692","0,668251","5,970212","0,222106","50,627874"
23/02/2006 6.00,0,"9,828474","0,898331","8,456934","0,258874","47,402917"
23/02/2006 7.00,"0,001467","11,818034","0,86788","10,494591","0,29275","39,427064"
23/02/2006 8.00,"0,001467","23,700903","2,168853","20,389548","0,303077","39,079874"
23/02/2006 9.00,0,"22,681483","3,05196","18,01446","0,49295","54,759578"
23/02/2006 10.00,"0,017602","20,261329","3,178842","15,397949","0,416202","59,489005"
23/02/2006 11.00,"0,033737","22,398735","3,026582","17,770457","0,404075","54,509005"
23/02/2006 12.00,"0,021269","19,480545","2,933536","14,993018","0,469714","58,052507"
23/02/2006 13.00,0,"17,776334","2,375249","14,144207","0,488176","59,220558"
23/02/2006 14.00,"0,004401","12,878958","1,251912","10,967014","0,610222","63,748368"
23/02/2006 15.00,"0,044005","11,633861","1,196084","9,806722","0,52792","61,395565"
23/02/2006 16.00,"0,013202","11,929572","1,108112","10,237611","0,520253","55,978904"
23/02/2006 17.00,"0,002934","15,345805","1,713767","12,726935","0,51329","51,995148"
23/02/2006 18.00,"0,026402","10,775265","1,199468","8,94234","0,451876","60,8718"
23/02/2006 19.00,"0,065273","11,288867","1,152097","9,528978","0,374661","61,115189"
23/02/2006 20.00,"0,024203","9,517199","1,196084","7,688596","0,465958","66,89097"
23/02/2006 21.00,"0,093876","7,810382","0,891565","6,447828","0,527372","69,515778"
23/02/2006 22.00,"0,3227","6,471904","0,703778","5,396553","0,421835","70,62298"
23/02/2006 23.00,"0,329301","7,04776","0,619189","6,102593","0,510082","66,441162"
24/02/2006 0.00,"0,304365","7,180051","0,761297","6,016936","0,384987","62,432369"
24/02/2006 1.00,"0,203888","5,820822","0,712237","4,732041","0,286647","63,379694"
24/02/2006 2.00,"0,728276","4,733957","0,627648","3,774213","0,197852","67,347932"
24/02/2006 3.00,"0,418043","3,852015","0,636107","2,87868","0,245574","76,620073"
24/02/2006 4.00,"0,110011","3,304691","0,637798","2,328384","0,283753","85,607086"
24/02/2006 5.00,"0,281629","3,055672","0,609039","2,123318","0,287899","87,494575"
24/02/2006 6.00,"0,215622","4,682079","0,779907","3,488681","0,31442","83,520359"
24/02/2006 7.00,"0,291897","7,02182","0,783291","5,82485","0,315046","80,063957"
24/02/2006 8.00,"0,572059","16,811384","1,991218","13,767818","0,355649","66,387479"
24/02/2006 9.00,"0,332968","23,446703","3,339561","18,338932","0,530659","57,181548"
24/02/2006 10.00,"0,288963","18,588241","3,016432","13,972882","0,457667","58,785069"
24/02/2006 11.00,"0,629265","17,92419","2,738982","13,734079","0,373252","59,499739"
24/02/2006 12.00,"0,165751","16,772476","2,48014","12,978719","0,478241","62,785522"
24/02/2006 13.00,"0,482583","6,630133","1,197776","4,796936","0,353224","73,271661"
24/02/2006 14.00,"0,247158","4,334489","0,849271","3,034424","0,49913","76,923733"
24/02/2006 15.00,"0,390907","11,885475","1,213002","10,03255","0,434196","64,460645"
24/02/2006 16.00,"0,250826","12,764825","1,079352","11,117567","0,515793","61,32638"
24/02/2006 17.00,"0,082875","9,646896","1,004914","8,1117","0,380293","58,58104"
24/02/2006 18.00,"0,060873","13,221359","0,910174","11,833989","0,339299","49,586284"
24/02/2006 19.00,"0,018335","14,536492","0,688552","13,490077","0,45258","43,456166"
24/02/2006 20.00,"0,023469","14,396419","0,746073","13,261647","0,484187","37,567026"
24/02/2006 21.00,"0,065273","40,053169","8,714325","26,7102","0,591601","12,1505"
24/02/2006 22.00,"0,044738","41,248971","7,641742","29,552541","0,775607","8,212086"
24/02/2006 23.00,"0,077008","37,73158","3,305725","32,685601","0,857752","14,394709"
25/02/2006 0.00,"0,051338","49,78565","7,171428","38,816752","1,259089","7,330388"
25/02/2006 1.00,"0,018335","25,718999","2,854023","21,357765","0,843983","22,990959"
25/02/2006 2.00,"0,048405","16,448235","0,808668","15,218843","0,681727","25,144501"
25/02/2006 3.00,"0,043271","17,021496","0,719004","15,930077","0,663654","19,165909"
25/02/2006 4.00,"0,132747","10,764888","0,603963","9,845658","0,506875","22,285845"
25/02/2006 5.00,"0,179686","9,434194","0,603963","8,51404","0,480196","19,213627"
25/02/2006 6.00,"0,077742","10,808987","0,923709","9,399191","0,40478","18,880758"
25/02/2006 7.00,"0,013935","14,746602","1,353419","12,680206","0,379197","34,433959"
25/02/2006 8.00,"0,123213","70,316762","29,232149","25,513556","0,726554","16,262503"
25/02/2006 9.00,"0,039604","93,817956","40,416468","31,870534","1,031664","10,356074"
25/02/2006 10.00,"0,101944","14,902238","2,581647","10,95144","0,450624","52,657326"
25/02/2006 11.00,"0,022002","9,120325","1,246838","7,213574","0,446087","71,768372"
25/02/2006 12.00,"0,080675","6,788365","1,219768","4,921532","0,412604","82,830742"
25/02/2006 13.00,"0,442979","6,793554","1,191008","4,97085","0,345088","89,491813"
25/02/2006 14.00,"0,531721","5,30722","1,062434","3,680766","0,456649","96,166003"
25/02/2006 15.00,"0,785481","7,475761","0,996454","5,952042","0,391794","91,516493"
25/02/2006 16.00,"1,356074","7,449823","0,966004","5,972807","0,374504","87,139029"
25/02/2006 17.00,"0,220756","8,785707","0,615806","7,846934","0,395783","83,653981"
25/02/2006 18.00,"0,210488","11,413376","0,669942","10,393351","0,563203","76,757904"
25/02/2006 19.00,"0,595528","9,006191","0,779907","7,815788","0,347749","66,129778"
25/02/2006 20.00,"1,850392","13,698646","0,994762","12,181825","0,569461","63,907055"
25/02/2006 21.00,"2,268435","29,988648","2,173929","26,673852","0,804396","48,166521"
25/02/2006 22.00,"1,6135","15,166821","0,976153","13,679568","0,604197","71,806538"
25/02/2006 23.00,"2,410716","4,889594","0,607346","3,961106","0,525259","83,757778"
26/02/2006 0.00,"1,57683","5,436917","0,605654","4,511402","0,568287","74,282228"
26/02/2006 1.00,"2,533195","7,30975","0,603963","6,388127","0,601459","63,726884"
26/02/2006 2.00,"3,034114","4,235919","0,605654","3,309574","0,307692","80,724921"
26/02/2006 3.00,"2,291903","3,590027","0,603963","2,665829","0,365742","87,455192"
26/02/2006 4.00,"3,075918","2,804059","0,609039","1,871532","0,437168","90,162328"
26/02/2006 5.00,"2,402648","2,817028","0,605654","1,889702","0,446479","84,295873"
26/02/2006 6.00,"2,546396","2,975259","0,610731","2,040255","0,468853","77,513114"
26/02/2006 7.00,"1,437482","3,449952","0,605654","2,523064","0,493263","65,645397"
26/02/2006 8.00,"1,645037","3,473299","0,605654","2,546426","0,42426","62,387041"
26/02/2006 9.00,"1,346539","3,574463","0,63949","2,595745","0,488411","61,622257"
26/02/2006 10.00,"1,209392","4,217761","0,719004","3,117489","0,553423","63,427414"
26/02/2006 11.00,"0,987168","3,722318","0,698703","2,65285","0,631657","68,267807"
26/02/2006 12.00,"1,622301","3,766414","0,676709","2,730724","0,638699","75,365557"
26/02/2006 13.00,"1,625968","3,807918","0,661484","2,795615","0,58769","74,910993"
26/02/2006 14.00,"1,524024","3,058267","0,602271","2,136299","0,658413","77,908021"
26/02/2006 15.00,"1,869459","3,535552","0,663176","2,520467","0,623755","82,279549"
26/02/2006 16.00,"1,961136","3,55371","0,607346","2,624296","0,489819","81,12342"
26/02/2006 17.00,"2,202427","4,866248","0,713929","3,774213","0,459934","80,940879"
26/02/2006 18.00,"2,564731","10,775265","0,713929","9,687318","0,671556","65,085817"
26/02/2006 19.00,"1,471219","21,285931","1,241763","19,395384","0,967669","48,499389"
26/02/2006 20.00,"1,70591","23,119865","1,299282","21,142322","0,893896","46,284999"
26/02/2006 21.00,"1,441882","28,292188","1,427856","26,120959","0,856892","35,238104"
26/02/2006 22.00,"1,366342","28,331098","1,436316","26,146924","1,032212","34,527943"
26/02/2006 23.00,"2,756886","25,109415","1,11657","23,413606","0,949833","33,379264"
27/02/2006 0.00,"2,855896","16,015044","1,147022","14,266208","0,848364","43,812892"
27/02/2006 1.00,"1,285666","11,792094","1,016756","10,240205","0,657474","55,000574"
27/02/2006 2.00,"3,411819","9,947796","0,784983","8,750254","0,561168","54,454123"
27/02/2006 3.00,"2,086549","9,076229","0,72577","7,968934","0,546773","43,287929"
27/02/2006 4.00,"3,843064","8,588566","0,605654","7,665233","0,668896","40,13218"
27/02/2006 5.00,"2,861029","10,544404","0,874647","9,209701","0,712082","29,718836"
27/02/2006 6.00,"5,35022","13,729773","1,150406","11,974167","0,668035","30,122105"
27/02/2006 7.00,"5,24901","29,73703","2,835412","25,407133","0,810342","29,557781"
27/02/2006 8.00,,,,,,"30,738022"
27/02/2006 9.00,,,,,,
27/02/2006 10.00,"4,111617","25,560762","2,464915","21,796456","0,546775","56,63392"
27/02/2006 11.00,"3,974311","12,897117","1,241763","11,000765","0,339472","75,517056"
27/02/2006 12.00,"3,429655","10,515869","1,152097","8,755445","0,571445","78,737226"
27/02/2006 13.00,"3,16941","11,605329","1,390638","9,479658","0,6143","76,161338"
27/02/2006 14.00,"3,504011","9,029536","1,128413","7,304425","0,600763","79,788349"
27/02/2006 15.00,"6,236581","8,518529","1,153789","6,754127","0,502558","85,100018"
27/02/2006 16.00,"7,006163","7,701434","0,68686","6,652894","0,415887","84,555964"
27/02/2006 17.00,"4,453905","8,720858","0,631032","7,75868","0,456099","79,916012"
27/02/2006 18.00,"6,706881","10,46918","0,607346","9,544551","0,421335","73,209614"
27/02/2006 19.00,"6,935525","11,872506","0,717312","10,780127","0,538283","68,202191"
27/02/2006 20.00,"7,3798","22,948665","1,153789","21,194233","0,832256","58,323347"
27/02/2006 21.00,"7,509922","19,016243","0,913557","17,627697","0,733251","59,91731"
27/02/2006 22.00,"8,078742","18,842447","0,834043","17,575779","0,581218","58,178987"
27/02/2006 23.00,"9,521243","12,225284","0,619189","11,283693","0,616863","66,709632"
28/02/2006 0.00,"9,348366","8,624881","0,607346","7,698977","0,498713","70,705316"
28/02/2006 1.00,"11,242568","7,784442","0,607346","6,857956","0,55895","67,776256"
28/02/2006 2.00,"11,378267","5,488797","0,615806","4,547743","0,426943","74,054322"
28/02/2006 3.00,"13,772528","3,569274","0,603963","2,645065","0,384569","78,848208"
28/02/2006 4.00,"18,518278","4,531629","0,605654","3,605489","0,389374","76,26512"
28/02/2006 5.00,"16,337789","3,877955","0,603963","2,953958","0,368228","77,250649"
28/02/2006 6.00,"14,714983","5,247558","0,685168","4,199914","0,381284","74,090113"
28/02/2006 7.00,"17,454984","5,678154","0,661484","4,667148","0,447928","72,172815"
28/02/2006 8.00,"13,651699","8,827209","1,292515","6,85017","0,486217","69,960822"
28/02/2006 9.00,,"15,926848","1,622411","13,448545","0,556386","60,510306"
28/02/2006 10.00,,"6,526377","0,81036","5,287531","0,458983","71,089493"
28/02/2006 11.00,"0,295219","6,324049","0,891565","4,960468","0,446567","67,178511"
28/02/2006 12.00,"0,508902","3,84942","0,779907","2,655447","0,43287","67,503038"
28/02/2006 13.00,"0,286784","4,713206","0,688552","3,659998","0,565358","67,54956"
28/02/2006 14.00,"0,295219","4,339678","0,690244","3,283617","0,739178","71,057271"
28/02/2006 15.00,"0,136363","4,313738","0,602271","3,392637","0,662521","73,690434"
28/02/2006 16.00,"0,050609","4,19701","0,754531","3,042212","0,584262","72,280189"
28/02/2006 17.00,"0,033739","4,018028","0,634415","3,047405","0,467714","73,101053"
28/02/2006 18.00,"0,00492","3,932428","0,603963","3,008469","0,411803","71,12049"
28/02/2006 19.00,"0,019681","5,442107","0,603963","4,519192","0,58274","65,604818"
28/02/2006 20.00,0,"25,412908","1,56489","23,029427","0,958578","36,027945"
28/02/2006 21.00,"0,001405","42,641901","4,134694","36,327426","1,187828","18,322392"
28/02/2006 22.00,"0,013355","77,53571","16,516764","52,247118","1,70064","4,563597"
28/02/2006 23.00,"0,035145","74,456703","17,597813","47,507291","1,732279","8,821164"
01/03/2006 0.00,"0,008435","49,323941","10,066053","33,913372","1,407547","8,916014"
01/03/2006 1.00,,"19,384582","1,480302","17,126713","0,86614","30,446632"
01/03/2006 2.00,,"11,81025","0,806976","10,580251","0,690156","41,661744"
01/03/2006 3.00,"1,466372","10,012645","0,729155","8,900807",,"35,953969"
01/03/2006 4.00,"1,345259","11,332964","0,850963","10,035147","0,498974",
01/03/2006 5.00,"1,837665","10,326513","0,898331","8,955318","0,478594","52,676241"
01/03/2006 6.00,"1,218","15,327647","1,162249","13,554975","0,517996","49,334435"
01/03/2006 7.00,"1,589292","31,283015","2,045354","28,166399","0,742108","34,931252"
01/03/2006 8.00,"4,231728","41,518736","5,911057","32,477939","0,837299","25,046487"
01/03/2006 9.00,"4,32934","36,831468","6,550547","26,80624","0,95391","46,617086"
01/03/2006 10.00,"6,163029","15,374338","2,309271","11,84178","0,473638","71,866027"
01/03/2006 11.00,"3,468172","7,955643","1,446466","5,741786","0,334648","80,67279"
01/03/2006 12.00,"5,126157","6,007586","1,008298","4,46468","0,367098","86,350721"
01/03/2006 13.00,"6,143868","7,019227","1,219768","5,152553","0,546369","86,192959"
01/03/2006 14.00,"3,598685","7,086669","1,12503","5,365405","0,566591","88,045273"
01/03/2006 15.00,"6,434177","5,416166","0,989688","3,901403","0,506407","90,182898"
01/03/2006 16.00,"5,933095","5,369475","1,081043","3,714509","0,466285","89,862123"
01/03/2006 17.00,"5,840904","7,011445","0,976153","5,518552","0,419049","86,959379"
01/03/2006 18.00,"5,948641","12,699976","1,003223","11,169483","0,426322","73,724924"
01/03/2006 19.00,"4,572291","14,998215","0,786675","13,801569","0,49386","69,771812"
01/03/2006 20.00,"6,74618","11,911415","0,664867","10,899524","0,379327","72,192046"
01/03/2006 21.00,"5,785952","14,469048","0,9254","13,059187","0,601599","63,753376"
01/03/2006 22.00,"6,098315","21,480478","1,383871","19,37202","0,677928","57,368179"
01/03/2006 23.00,"6,998529","46,44984","4,873999","39,003631","1,165873","26,411087"
02/03/2006 0.00,"7,516242","42,377318","2,882782","37,983505","1,038072","19,300202"
02/03/2006 1.00,"10,1547","22,463591","1,009989","20,929477","0,67537","40,858958"
02/03/2006 2.00,"6,657966","17,950128","0,88649","16,602374","0,588651","34,009684"
02/03/2006 3.00,"7,972856","10,619629","0,607346","9,695105","0,435754","45,979463"
02/03/2006 4.00,"6,400194","7,255275","0,614114","6,318041","0,322259","59,325695"
02/03/2006 5.00,"7,681824","8,173534","0,646258","7,187617","0,388598","59,336208"
02/03/2006 6.00,"6,368017","6,77799","0,647949","5,788511","0,276223","69,799407"
02/03/2006 7.00,"7,142418","15,973539","1,119954","14,266208","0,511043","57,282734"
02/03/2006 8.00,"7,916819","29,965284","2,974139","25,422696","0,569389","41,570173"
02/03/2006 9.00,"6,908869","68,778557","14,300558","46,884322","1,216465","21,15514"
02/03/2006 10.00,"6,538661","33,983315","4,33094","27,361732","0,683363","49,317339"
02/03/2006 11.00,"6,324272","13,553386","2,058888","10,403737","0,544453","75,89277"
02/03/2006 12.00,"5,800051","6,967347","1,24007","5,069488","0,573065","85,703905"
02/03/2006 13.00,"19,996671","16,539021","3,046885","11,875522","0,951512","80,545271"
02/03/2006 14.00,"15,301822","14,316006","1,852492","11,483569","0,806847","81,959825"
02/03/2006 15.00,"30,683184","20,764548","3,07226","16,065058","0,828427","74,900217"
02/03/2006 16.00,"21,736727","12,347198","1,757752","9,658764","0,569149","86,82661"
02/03/2006 17.00,"6,858616","7,252682","0,901716","5,874169","0,519595","91,928721"
02/03/2006 18.00,"5,895134","5,302033","0,605654","4,376424","0,443427","83,692527"
02/03/2006 19.00,"5,817044","3,792354","0,603963","2,868296","0,500893","83,781903"
02/03/2006 20.00,"6,475392","6,469309","0,605654","5,544509","0,559319","76,40547"
02/03/2006 21.00,"6,078792","5,273498","0,602271","4,353064","0,508005","77,820023"
02/03/2006 22.00,"4,257396","5,722253","0,607346","4,79434","0,570828","80,382243"
02/03/2006 23.00,"3,590732","2,923381","0,609039","1,990937","0,585773","87,519415"
03/03/2006 0.00,"1,92624","2,983041","0,661484","1,970169","0,577861","82,773566"
03/03/2006 1.00,,"2,801464","0,603963","1,876724","0,488984","82,659198"
03/03/2006 2.00,,"2,824812","0,631032","1,858552","0,392035","80,515028"
03/03/2006 3.00,"0,146604","2,798872","0,603963","1,874127",,"80,809509"
03/03/2006 4.00,"0,053375","2,79109","0,612423","1,853361","0,176144",
03/03/2006 5.00,"0,153721","4,344865","0,609039","3,413404","0,158345","71,764681"
03/03/2006 6.00,"0,043412","3,465515","0,673325","2,434808","0,172392","75,899931"
03/03/2006 7.00,"0,064762","22,63479","2,772817","18,396038","0,341592","45,17452"
03/03/2006 8.00,"0,109597","61,419519","19,144106","32,088579","0,518454","25,128702"
03/03/2006 9.00,"0,02135","49,015246","11,632627","31,200837","0,523961","36,297171"
03/03/2006 10.00,"0,096787","37,837904","8,585751","24,690708","0,306795","54,855358"
03/03/2006 11.00,"0,142334","12,028143","2,006443","8,957913","0,419807","81,213496"
03/03/2006 12.00,"0,254778","5,789695","1,218077","3,924766","0,210302","92,294146"
03/03/2006 13.00,"0,058356","4,726175","1,140256","2,979915","0,259148","97,323305"
03/03/2006 14.00,"0,061915","4,650951","1,147022","2,894255","0,312062","97,695526"
03/03/2006 15.00,0,"5,896048","1,023523","4,329701","0,288837","94,28773"
03/03/2006 16.00,"0,019215","7,784442","1,172399","5,990978","0,236321","91,77379"
03/03/2006 17.00,"0,019215","7,927108","0,993071","6,408892","0,184764","91,692535"
03/03/2006 18.00,"0,029179","10,043772","0,906791","8,659404","0,255875","83,588487"
03/03/2006 19.00,0,"15,677828","1,092886","14,011822","0,413902","68,680606"
03/03/2006 20.00,"0,02989","13,854283","0,607346","12,93199","0,24526","61,623814"
03/03/2006 21.00,"0,051951","8,624881","0,607346","7,698977","0,263058","68,811663"
03/03/2006 22.00,"0,01281","17,981256","1,497219","15,69646","0,3301","57,346992"
03/03/2006 23.00,"0,020638","13,01125","0,700395","11,945615","0,276386","58,31036"
04/03/2006 0.00,"0,0427","11,709088","0,603963","10,790502","0,251326","61,062819"
04/03/2006 1.00,"0,002847","8,085339","0,602271","7,166849","0,238795","65,770838"
04/03/2006 2.00,"0,022774","10,212377","0,609039","9,284978","0,247894","56,501592"
04/03/2006 3.00,"0,165107","10,982782","0,680093","9,946893","0,118425","46,709354"
04/03/2006 4.00,"0,002847","5,504361","0,609039","4,573701","0,068031","58,62491"
04/03/2006 5.00,"0,16226","5,890858","0,610731","4,957871","0,056745","63,342129"
04/03/2006 6.00,"0,020638","5,364286","0,705469","4,285574","0,048509","67,633349"
04/03/2006 7.00,"0,053375","14,814044","1,021832","13,256459","0,149343","51,890548"
04/03/2006 8.00,"0,05551","26,388238","3,413999","21,168286","0,300568","43,060361"
04/03/2006 9.00,"0,043412","22,287209","3,398773","17,087776","0,371362","59,605332"
04/03/2006 10.00,"0,049817","7,442041","1,238378","5,547106","0,246138","84,81661"
04/03/2006 11.00,"0,019927","5,506954","1,130105","3,776808","0,276467","95,675754"
04/03/2006 12.00,"0,039142","6,531564","1,197776","4,698298","0,244302","100,048234"
04/03/2006 13.00,"0,0427","6,225477","1,165632","4,441318","0,22004","103,075924"
04/03/2006 14.00,"0,07259","4,749521","0,920325","3,340723","0,235443","104,180859"
04/03/2006 15.00,"0,077572","4,542005","1,042133","2,94617","0,271757","102,361558"
04/03/2006 16.00,"0,051951","4,365616","0,942318","2,922807","0,185641","101,65255"
04/03/2006 17.00,"0,044835","5,62887","0,822202","4,371233","0,205674","97,833166"
04/03/2006 18.00,"0,039142","6,119127","0,889873","4,757998","0,175745","93,447559"
04/03/2006 19.00,"0,02562","7,649556","0,717312","6,554256","0,282532","82,488818"
04/03/2006 20.00,"0,006405","9,257806","0,724079","8,153233","0,40568","76,563133"
04/03/2006 21.00,"0,058356","15,047499","0,610731","14,120842","0,347578","59,891058"
04/03/2006 22.00,"0,032737","15,950193","0,776524","14,769775","0,323635","54,776717"
04/03/2006 23.00,"0,006405","8,656008","0,693628","7,597743","0,297297","70,262624"
05/03/2006 0.00,"0,022774","5,291657","0,607346","4,363446","0,340555","80,065334"
05/03/2006 1.00,,"3,818293","0,605654","2,891659","0,26609","83,235931"
05/03/2006 2.00,,"5,810445","0,607346","4,882594","0,114098","80,780963"
05/03/2006 3.00,"1,551388","3,807918","0,605654","2,881277",,"86,37241"
05/03/2006 4.00,"0,946474","3,460328","0,610731","2,525658","0,227801",
05/03/2006 5.00,"0,882507","2,918194","0,607346","1,98834","0,161462","92,82871"
05/03/2006 6.00,"1,742083","2,425343","0,554901","1,578213","0,171587","93,477224"
05/03/2006 7.00,"1,530146","3,042703","0,649641","2,048043","0,16824","93,010452"
05/03/2006 8.00,"0,792953","4,165883","0,644566","3,179786","0,146791","89,909041"
05/03/2006 9.00,"0,904232","4,378587","0,702086","3,304381","0,245343","86,606283"
05/03/2006 10.00,"0,251282","5,340942","1,037056","3,753447","0,268704","84,78626"
05/03/2006 11.00,"0,430874","4,866248","0,884798","3,512042","0,308332","84,599274"
05/03/2006 12.00,"0,430874","6,391491","1,067509","4,757998","0,417728","91,496348"
05/03/2006 13.00,"0,908819","10,552186","1,488761","8,275233","0,47099","88,525713"
05/03/2006 14.00,"0,469013","5,896046","1,02014","4,334894","0,356652","95,018755"
05/03/2006 15.00,"0,452115","4,394151","0,6581","3,387446","0,313116","98,790902"
05/03/2006 16.00,"0,331182","3,091987","0,605654","2,16485","0,346605","97,189219"
05/03/2006 17.00,"0,368596","4,069906","0,609039","3,138255","0,355376","100,361208"
05/03/2006 18.00,"0,767607","6,689795","0,644566","5,705446","0,214884","93,883843"
05/03/2006 19.00,"0,265283","6,40446","0,609039","5,474425","0,322366","90,799456"
05/03/2006 20.00,"0,125279","6,360363","0,666559","5,342042","0,360639","88,320424"
05/03/2006 21.00,"0,124796","12,938618","0,888182","11,5848","0,457276","76,956929"
05/03/2006 22.00,"0,202281","11,403001","0,827277","10,141573","0,458552","78,838413"
05/03/2006 23.00,"0,126969","10,339482","0,607346","9,414764","0,424586","75,468997"
06/03/2006 0.00,"0,149901","11,654615","0,603963","10,73599","0,522021","67,681515"
06/03/2006 1.00,"0,156901","7,387568","0,661484","6,377743","0,30012","72,272145"
06/03/2006 2.00,"0,294491","4,798806","0,603963","3,875446","0,272851","74,241254"
06/03/2006 3.00,"0,305594","3,203527","0,615806","2,260892","0,14809","77,791111"
06/03/2006 4.00,"0,629776","2,806654","0,646258","1,817021","0,05909","74,966914"
06/03/2006 5.00,"0,485668","3,02714","0,607346","2,097361","0,068731","69,628372"
06/03/2006 6.00,"0,784505","6,873965","0,693628","5,814466","0,116811","69,532931"
06/03/2006 7.00,"0,335527","7,563956","0,68686","6,515318","0,275084","69,402178"
06/03/2006 8.00,"0,310905","12,025549","1,213002","10,172713","0,26105","57,149588"
06/03/2006 9.00,"0,403838","20,261329","1,67824","17,700375","0,304027","41,849194"
06/03/2006 10.00,"0,792712","13,947665","1,842341","11,130545","0,265037","53,912222"
06/03/2006 11.00,"0,512704","6,087999","0,83066","4,817701","0,227561","67,085285"
06/03/2006 12.00,"1,134031","15,057875","2,796501","10,777523","0,375948","67,280116"
06/03/2006 13.00,"0,900369","6,69239","1,238378","4,796936","0,365183","82,934844"
06/03/2006 14.00,"1,348865","7,966017","1,534439","5,61719","0,541077","83,566363"
06/03/2006 15.00,"0,368596","5,299439","0,962619","3,826128","0,438618","83,349325"
06/03/2006 16.00,"0,499186","5,735222","0,859421","4,420552","0,386074","69,157674"
06/03/2006 17.00,"0,226903","3,286533","0,632723","2,318","0,332811","71,811903"
06/03/2006 18.00,"0,421219","3,831263","0,607346","2,902043","0,332572","68,850422"
06/03/2006 19.00,"0,241145","3,732692","0,683476","2,686595","0,259296","72,062952"
06/03/2006 20.00,"0,076761","2,801464","0,605654","1,874127","0,336558","75,093732"
06/03/2006 21.00,"0,087141","2,757368","0,641181","1,775489","0,41414","73,422764"
06/03/2006 22.00,"0,039346","2,58098","0,609039","1,648299","0,378657","74,715864"
06/03/2006 23.00,"0,14121","2,090722","0,600579","1,170681","0,251243","76,700666"
07/03/2006 0.00,"0,035725","1,890989","0,603963","0,965617","0,232585","77,221045"
07/03/2006 1.00,,"1,818358","0,603963","0,892936","0,275482","76,959539"
07/03/2006 2.00,,"1,800202","0,609039","0,866979","0,244944","77,874802"
07/03/2006 3.00,"0,96758","1,732758","0,605654","0,830638",,"80,517265"
07/03/2006 4.00,"1,358845","1,491521","0,609039","0,674894","0,188108",
07/03/2006 5.00,"0,69968","1,810576","0,600579","0,89034","0,175706","80,368659"
07/03/2006 6.00,"0,535435","1,712007","0,607346","0,812468","0,228673","80,410234"
07/03/2006 7.00,"0,41937","1,82614","0,603963","0,900724","0,217712","80,831435"
07/03/2006 8.00,"0,809905","2,474627","0,607346","1,544468","0,171946","80,187952"
07/03/2006 9.00,"1,303003","2,658798","0,705469","1,578213","0,169624","81,612695"
07/03/2006 10.00,"0,479958","3,810511","1,092886","2,136299","0,272119","80,874326"
07/03/2006 11.00,"0,888013","3,525177","1,011681","1,975362","0,320447","83,102461"
07/03/2006 12.00,"0,805526","3,532959","0,93386","2,102554","0,379656","85,040688"
07/03/2006 13.00,"1,731131","2,228203","0,610731","1,292682","0,400938","88,736481"
07/03/2006 14.00,"0,756252","2,12185","0,615806","1,178467","0,434463","91,670488"
07/03/2006 15.00,"0,698949","2,383839","0,603963","1,458808","0,388216","91,986377"
07/03/2006 16.00,"0,27009","2,606918","0,605654","1,679447","0,40478","90,834608"
07/03/2006 17.00,"1,125984","2,225608","0,605654","1,297871","0,450867","94,119611"
07/03/2006 18.00,"0,459883","3,068641","0,661484","2,05583","0,27108","93,158937"
07/03/2006 19.00,"0,137965","2,267112","0,607346","1,336809","0,393097","92,286665"
07/03/2006 20.00,"0,25403","2,718459","0,605654","1,791064","0,34701","90,850209"
07/03/2006 21.00,"0,093072","2,759962","0,605654","1,832595","0,319407","87,740701"
07/03/2006 22.00,"0,172274","3,361759","0,691935","2,302427","0,382696","86,514853"
07/03/2006 23.00,"0,648216","2,002529","0,602271","1,079829","0,364054","94,029916"
08/03/2006 0.00,"0,557334","1,813171","0,603963","0,887743","0,33493","94,808588"
08/03/2006 1.00,"0,560619","1,802794","0,642873","0,82285","0,214831","95,637969"
08/03/2006 2.00,"0,354767","1,82614","0,675017","0,799489","0,267799","95,838166"
08/03/2006 3.00,"0,740193","1,719788","0,624264","0,789105","0,20339","96,633734"
08/03/2006 4.00,"0,179574","1,831329","0,605654","0,903319","0,284681","96,302243"
08/03/2006 5.00,"0,235416","1,722383","0,602271","0,828043","0,27244","96,278841"
08/03/2006 6.00,"0,277025","1,888394","0,602271","0,965617","0,302844","95,747154"
08/03/2006 7.00,"0,140155","2,127039","0,603963","1,20183","0,244515","95,013968"
08/03/2006 8.00,"0,055843","2,643235","0,615806","1,700213","0,269639","93,9571"
08/03/2006 9.00,"0,155484","2,806654","0,602271","1,884511","0,177786","94,058507"
08/03/2006 10.00,"0,285784","2,731428","0,651333","1,733956","0,253716","95,211578"
08/03/2006 11.00,"0,26352","3,411044","0,766374","2,237531","0,250437","94,477098"
08/03/2006 12.00,"0,118986","3,683409","1,008298","2,138893","0,286443","96,00455"
08/03/2006 13.00,"0,402946","3,242436","0,7816","2,045446","0,403899","94,464107"
