"NetC","Regione-Provincia Lecce","","","","","","","","",""
"Stat","S. Barbara","","","","","","","","",""
,SO2,NO2,NOX,O3,PM10
11/08/2012 3.00,"0,50668669","5,21225349","8,74160855","75,1898343","21,4"
11/08/2012 4.00,"0,43712491","5,23301972","8,6975121","69,71369895","21,4"
11/08/2012 5.00,"0,51335211","6,07793443","9,33562298",,"21,4"
11/08/2012 6.00,"0,42658167","6,75542486","10,23961466","67,2567567","21,4"
11/08/2012 7.00,"0,38077192","6,5970845","10,15141984","74,4978885","21,4"
11/08/2012 8.00,"0,49238665","6,21810506","10,41859698","89,1314928","21,4"
11/08/2012 9.00,"0,3721681","7,63408446","12,68570892","87,451623","21,4"
11/08/2012 10.00,"0,31702738","10,57245945","15,7712123","98,77550235","21,4"
11/08/2012 11.00,"0,35302002","7,48352976","12,55082497","116,78636235","21,4"
11/08/2012 12.00,"0,53043974","7,72363681","13,39904553","131,7727425","21,4"
11/08/2012 13.00,"0,65186954","8,07665893","14,82052958","145,7819517","21,4"
11/08/2012 14.00,"1,22690677","7,86250919","16,09415866","143,2088007","21,4"
11/08/2012 15.00,"1,55132672","5,65742445","14,41327931","134,97030855","21,4"
11/08/2012 16.00,"1,57629101","3,99095775","12,3835135","131,7132516","21,4"
11/08/2012 17.00,"1,01749325","3,82223331","11,59884399","129,8509989","21,4"
11/08/2012 18.00,"0,78251031","6,44004046","11,95940322","128,46297765","21,4"
11/08/2012 19.00,"0,73633749","7,03836071","11,8841794","125,22214005","21,4"
11/08/2012 20.00,"0,98719682","7,29144642","11,23439576","124,43698785","21,4"
11/08/2012 21.00,"0,80844483","10,34144587","15,14736686","121,98680865","21,4"
11/08/2012 22.00,"0,72482505","9,00723315","13,93728882","117,1039863","21,4"
11/08/2012 23.00,"0,58873113","8,86316969","13,97619802","109,72366335","21,4"
12/08/2012 0.00,"0,44160886","7,77814793","12,34979155","100,106706","21,4"
12/08/2012 1.00,"0,47032996","6,79695733","11,41467442","93,4777998",17
12/08/2012 2.00,"0,50123354","5,49908408","10,14882717","95,8982535",17
12/08/2012 3.00,"0,47554106","4,78914892","9,13978064","97,6646265",17
12/08/2012 4.00,"0,47432982","4,90336033","9,21370812","89,08283475",17
12/08/2012 5.00,"0,30418165","5,48221259","9,79604978","85,45552575",17
12/08/2012 6.00,"0,35350513","6,07793443","10,31873131","82,01470935",17
12/08/2012 7.00,"0,35265695","8,95791311","13,38348185","75,16144545",17
12/08/2012 8.00,"0,36416939","7,96374386","12,57416858","79,74020985",17
12/08/2012 9.00,"0,39749648","6,82551114","12,1046655","93,66024255",17
12/08/2012 10.00,"0,28673095","5,74568046","10,25388201","109,40877255",17
12/08/2012 11.00,"0,42415816","5,78851117","9,67413302","123,23144925",17
12/08/2012 12.00,"0,70470778","8,36219127","13,23822147","131,24560365",17
12/08/2012 13.00,"1,97499875","4,93970171","11,09821165","122,07869835",17
12/08/2012 14.00,"1,86338503","4,65546762","12,23825312","123,5045049",17
12/08/2012 15.00,"1,89707519","5,13957263","13,3303053","124,94248095",17
12/08/2012 16.00,"1,63179481","3,82093506","11,97885782","120,60020385",17
12/08/2012 17.00,"1,13056229","4,4984255","14,90353523","121,89084915",17
12/08/2012 18.00,"0,8977598","3,92865906","8,96339099","126,98041335",17
12/08/2012 19.00,"1,03349066","5,07467935","8,35770381","118,4473395",17
12/08/2012 20.00,"1,0849956","11,41089248","16,04746762","98,8484994",17
12/08/2012 21.00,"0,8417709","12,8930615","17,52082997","83,1215553",17
12/08/2012 22.00,"0,70022382","8,58412667","12,76093465","79,6226046",17
12/08/2012 23.00,"0,74457824","8,38036101","12,64809606","76,29261045",17
13/08/2012 0.00,"0,60169788","8,74765812","13,68308269","50,75948325",17
13/08/2012 1.00,,"29,98993032","34,93269888","28,97799345","17,9"
13/08/2012 2.00,"0,53026583",,,"27,3603078","17,9"
13/08/2012 3.00,"0,50832813","17,36941295","19,13556368","40,8411213","17,9"
13/08/2012 4.00,"0,56186504","26,9503092","30,3530956","30,59434245","17,9"
13/08/2012 5.00,"0,42161159","21,88081328","23,90323128",,"17,9"
13/08/2012 6.00,"0,44081458","26,2948756","33,36852992","19,94619753","17,9"
13/08/2012 7.00,"0,48566123","36,34170904","47,85055328","25,722333","17,9"
13/08/2012 8.00,"0,58313458","33,18528384","45,05949216","56,2085664","17,9"
13/08/2012 9.00,"0,54971189","10,51794642","15,67264106","95,7509427","17,9"
13/08/2012 10.00,"0,95382193","7,54323387","11,41337617","110,34127545","17,9"
13/08/2012 11.00,"0,8613929","8,95272203","12,92305504","105,10304385","17,9"
13/08/2012 12.00,"0,77218471","7,82616781","11,73372986","113,7496332","17,9"
13/08/2012 13.00,"1,16092076","7,35893428","11,80117183","123,14909565","17,9"
13/08/2012 14.00,"1,34389431","4,81899906","9,83366265","123,6707283","17,9"
13/08/2012 15.00,"1,29442946","3,78589193","9,30190294","119,37575265","17,9"
13/08/2012 16.00,"1,42100935","4,95008387","11,03336234","116,7229014","17,9"
13/08/2012 17.00,"1,29625193","5,0188719","10,66761778","114,59297955","17,9"
13/08/2012 18.00,"1,12719398","5,20057308","9,55481274","114,83078355","17,9"
13/08/2012 19.00,"0,9059975","7,81189282","11,26941213","114,1334712","17,9"
13/08/2012 20.00,"0,93790079","15,06699785","18,9643632","105,52191405","17,9"
13/08/2012 21.00,"0,81077274","16,95150329","21,76712576","90,5261973","17,9"
13/08/2012 22.00,"0,77765414","16,0585687","20,61151296","85,500114","17,9"
13/08/2012 23.00,"0,63235636","12,43101522","17,11876887","76,70753055","17,9"
14/08/2012 0.00,"0,70807405","14,50241866","19,17835424","68,39468475","17,9"
14/08/2012 1.00,"0,54728024","15,3460313","19,57004656","61,519815","19,2"
14/08/2012 2.00,"0,55141333","14,96965219","19,27691784","56,23288545","19,2"
14/08/2012 3.00,"0,42841735","12,8930615","17,51045546","49,5512913","19,2"
14/08/2012 4.00,"0,47575667","9,5860835","13,99435629","46,70241135","19,2"
14/08/2012 5.00,"0,55451213","9,99361483","14,15777493","40,7965131","19,2"
14/08/2012 6.00,"0,45144935","12,06501254","16,39765234","36,8016054","19,2"
14/08/2012 7.00,"0,5178686","9,01372248","14,08125478","48,17954925","19,2"
14/08/2012 8.00,"0,40951844","5,57436143","11,24995753","66,67563315","19,2"
14/08/2012 9.00,"0,39286812","5,60421158","11,13841718","76,3007301","19,2"
14/08/2012 10.00,"0,38229437","7,17074377","12,33811879","92,59662825","19,2"
14/08/2012 11.00,"0,4239812","4,72814847","8,6067246","94,1170377","19,2"
14/08/2012 12.00,"0,39863451","4,58797784","8,51074794","92,3520213","19,2"
14/08/2012 13.00,,"7,60423241","12,23825312","92,14523955","19,2"
14/08/2012 14.00,"0,38551521","5,74827504","11,10858807","75,1263135","19,2"
14/08/2012 15.00,"0,38004578","10,58543619","18,16802094","55,59364755","19,2"
14/08/2012 16.00,"0,4058725","12,62310048","19,56484592","43,0115616","19,2"
14/08/2012 17.00,"0,41194907","14,27139744","25,5970912","32,2066416","19,2"
14/08/2012 18.00,"0,3635775","8,63993604","17,35741133","44,55762675","19,2"
14/08/2012 19.00,"0,36351648","8,21682956","16,21996444","42,9466842","19,2"
14/08/2012 20.00,"0,40641964","23,03072832","35,53190056","13,09024038","19,2"
14/08/2012 21.00,"0,33161319","23,5122464","32,69282912","8,24931303","19,2"
14/08/2012 22.00,"0,30919037","30,16254568","39,23607552","2,17720335","19,2"
14/08/2012 23.00,"0,24477563","26,05218544","35,01441776","0,90277541","19,2"
15/08/2012 0.00,"0,44008539","18,59979834","28,82265432","1,23253095","19,2"
15/08/2012 1.00,,"23,24747264","37,27503272","0,35137935","14,3"
15/08/2012 2.00,"0,78928048",,,"0,39327435","14,3"
15/08/2012 3.00,"0,73750908","21,81722016","30,10925824","0,74870954","14,3"
15/08/2012 4.00,"0,67710945","21,7302624","29,99253064","0,63518606","14,3"
15/08/2012 5.00,"0,72751807","21,69781576","27,96277056",,"14,3"
15/08/2012 6.00,"0,75340377","13,12927189","17,47024801","10,84005195","14,3"
15/08/2012 7.00,"0,70662787","9,01761531","15,10197215","21,66795435","14,3"
15/08/2012 8.00,"0,76793568","6,91246698","12,95288606","32,0363484","14,3"
15/08/2012 9.00,"0,70299515","5,75736086","11,98404698","40,4167449","14,3"
15/08/2012 10.00,"0,76263711","3,74956966","8,81091282","57,7172253","14,3"
15/08/2012 11.00,"0,76839028","4,01821331","8,14500146","63,0820995","14,3"
15/08/2012 12.00,"0,78882588","4,40238191","8,34603105","80,465931","14,3"
15/08/2012 13.00,"0,88873494","4,78525418","9,55870366","97,71731445","14,3"
15/08/2012 14.00,"1,32015956","5,00978607","11,65331687","100,5959199","14,3"
15/08/2012 15.00,"1,23205787","5,47831785","13,82964131","100,95408225","14,3"
15/08/2012 16.00,"1,37147637","6,21161574","14,65192177","107,53423065","14,3"
15/08/2012 17.00,"1,44141241","5,30829707","12,47559924","107,8653807","14,3"
15/08/2012 18.00,"1,18346663","6,65419211","12,2797569","102,3919785","14,3"
15/08/2012 19.00,"1,32924239","10,47382128","16,18494807","91,39112955","14,3"
15/08/2012 20.00,"1,12034144","13,62505731","17,98903862","68,65958085","14,3"
15/08/2012 21.00,"1,32061416","15,44467903","20,62059496","44,27517465","14,3"
15/08/2012 22.00,"1,43005964","14,21558234","20,25742968","28,10765475","14,3"
15/08/2012 23.00,"1,18528299","9,64448746","15,60390083","25,1371596","14,3"
16/08/2012 0.00,"3,85012606","12,52186008","20,9007412","8,77638206","14,3"
16/08/2012 1.00,"1,10944327","34,0834076","48,32138328","1,65824201","18,4"
16/08/2012 2.00,"1,0427718","33,86956952","48,29247384","0,75110354","18,4"
16/08/2012 3.00,"0,95185912","24,29744744","30,86021536","3,63407604","18,4"
16/08/2012 4.00,"0,81698254","20,82045632","27,7850884","3,26782995","18,4"
16/08/2012 5.00,"1,01180415","23,93535288","34,28680616","1,84339197","18,4"
16/08/2012 6.00,"0,87238667","28,3403332","42,68213048","0,96764483","18,4"
16/08/2012 7.00,"0,83878092","22,57647536","42,45383768","5,34907979","18,4"
16/08/2012 8.00,"0,76611932","18,9216778","28,7124084","38,328738","18,4"
16/08/2012 9.00,"0,99409309","9,67433951","14,22651515","86,56913475","18,4"
16/08/2012 10.00,"0,84786273","11,50303941","16,69725126","96,0171954","18,4"
16/08/2012 11.00,"0,86784475","19,69260576","24,88116192","107,9518839","18,4"
16/08/2012 12.00,"0,87692757","12,79571584","17,72445606","119,998851","18,4"
16/08/2012 13.00,"1,12170422","10,44137273","16,04746762","138,931401","18,4"
16/08/2012 14.00,"1,55222066","8,7242973","15,14736686","146,19282195","18,4"
16/08/2012 15.00,"1,67074896","8,77751018","16,70762769","143,54797065","18,4"
16/08/2012 16.00,"1,62170312","8,07795718","16,36522673","139,6111374","18,4"
16/08/2012 17.00,"1,74749788","8,95531853","16,47547074","129,9482751","18,4"
16/08/2012 18.00,"1,88373723","8,12986989","14,68694196","116,3484798","18,4"
16/08/2012 19.00,"1,33560068","8,85927494","14,10589663","101,0473086","18,4"
16/08/2012 20.00,"1,28337467","9,14480729","13,47556759","65,2403703","18,4"
16/08/2012 21.00,"1,16666375","10,69705302","15,74397586","51,06084795","18,4"
16/08/2012 22.00,"1,25839817","10,61659223","16,22126269","38,20035975","18,4"
16/08/2012 23.00,"1,29472846","9,84695678","16,29259558","24,5560161","18,4"
17/08/2012 0.00,"1,21480142","14,5167013","21,0174688","20,78544615","18,4"
17/08/2012 1.00,,"25,05540248","31,79921768","6,4518699","20,4"
17/08/2012 2.00,"0,35391193",,,"1,8879902","20,4"
17/08/2012 3.00,"0,4856592","22,77505568","29,44650168","1,40957324","20,4"
17/08/2012 4.00,"0,48961024","19,92621392","27,30131416","1,50417614","20,4"
17/08/2012 5.00,"0,41302302","18,95931361","31,73306248",,"20,4"
17/08/2012 6.00,"0,47335045","20,995672","31,04694128","6,29239958","20,4"
17/08/2012 7.00,"0,44903804","13,13705373","18,79964822","22,3355811","20,4"
17/08/2012 8.00,"0,51270835","11,53677856","17,70500146","49,601286","20,4"
17/08/2012 9.00,"0,32245612","7,58736092","12,62604878","95,02522155","20,4"
17/08/2012 10.00,"0,35801451","6,53089297","10,75191977","108,57893235","20,4"
17/08/2012 11.00,"0,44858141","6,62434006","10,87253829","112,7306271","20,4"
17/08/2012 12.00,"0,42290114","9,17595568","15,06695578","120,05692545","20,4"
17/08/2012 13.00,"0,51407621","7,6094254","14,53389783","125,11816065","20,4"
17/08/2012 14.00,"0,59187875","6,9981265","15,07862854","120,1501518","20,4"
17/08/2012 15.00,"0,63427544","7,21227623","15,68171923","124,56127635","20,4"
17/08/2012 16.00,"0,75796908","10,0494242","18,2834522","138,65164215","20,4"
17/08/2012 17.00,"0,68806864","6,92804022","14,18112045","119,99611785","20,4"
17/08/2012 18.00,"0,79641473","6,12725447","12,2732714","115,1119788","20,4"
17/08/2012 19.00,"0,62926061","6,68404226","11,3718743","114,04563135","20,4"
17/08/2012 20.00,"0,52182575","8,32714814","12,08650724","109,0709193","20,4"
17/08/2012 21.00,"0,75128333","7,36542361","11,82451735","109,9993524","20,4"
17/08/2012 22.00,"0,55449688","7,10974332","12,18118566","101,8067652","20,4"
17/08/2012 23.00,"0,72879339","8,65161645","14,06828377","83,1418245","20,4"
18/08/2012 0.00,"0,69004365","7,36023253","12,876364","79,20096135","20,4"
18/08/2012 1.00,"0,51772317","6,01044466","11,48082006","86,0488188","24,2"
18/08/2012 2.00,"0,43596959","5,72101948","11,45228537","93,7048308","24,2"
18/08/2012 3.00,"0,50328686","5,59512766","11,42375259","94,838709","24,2"
18/08/2012 4.00,"0,40329847","5,02795581","10,36542235","102,9271173","24,2"
18/08/2012 5.00,"0,33461232","4,72165723","9,92834106","104,48674845","24,2"
18/08/2012 6.00,"0,3280781","5,59512766","10,82973817","95,7036612","24,2"
18/08/2012 7.00,"0,49173781","6,62693655","11,80895367","93,66698565","24,2"
18/08/2012 8.00,"0,45466002","6,6996155","12,34719888","97,9740909","24,2"
18/08/2012 9.00,"0,39706731","8,4257863","14,07087835","103,0907073","24,2"
18/08/2012 10.00,"0,33202914","6,30116808","11,01131507","109,0709193","24,2"
18/08/2012 11.00,"0,30482846","7,03316963","11,90363209","113,3644785","24,2"
18/08/2012 12.00,"0,48991433","7,00331758","12,95029148","125,68438155","24,2"
18/08/2012 13.00,"0,5250171","7,0124034","14,52611599","132,65658735","24,2"
18/08/2012 14.00,"0,6894365","6,31155215","15,24463986","132,34037985","24,2"
18/08/2012 15.00,"1,13315564","5,36540469","14,62209266","135,9094947","24,2"
18/08/2012 16.00,"1,09212681","5,22133931","13,93080332","139,23817215","24,2"
18/08/2012 17.00,"1,05003419","5,15384954","12,24603496","135,5284098","24,2"
18/08/2012 18.00,"0,87634483","6,3582757","12,32904062","133,4971806","24,2"
18/08/2012 19.00,"0,92482014","7,97672251","12,99568618","126,1357503","24,2"
18/08/2012 20.00,"0,68761302","14,15459336","18,79964822","104,53813965","24,2"
18/08/2012 21.00,"0,64703981","16,70880357","21,6970892","101,05407165","24,2"
18/08/2012 22.00,"0,66208327","10,60100943","15,83476336","104,28397665","24,2"
18/08/2012 23.00,"0,63153971","9,68212709","15,08640847","108,99385245","24,2"
19/08/2012 0.00,"0,61512838","8,12986989","13,36791817","105,19493355","24,2"
19/08/2012 1.00,,"7,38229701","12,47559924","97,94031555","23,7"
19/08/2012 2.00,"0,43544075",,,"86,41775415","23,7"
19/08/2012 3.00,"0,48283397","7,24083004","9,6832131","91,47763275","23,7"
19/08/2012 4.00,"0,58192028","5,72231773","8,76106506","99,6539607","23,7"
19/08/2012 5.00,"0,39341628","5,66910486","8,69621576",,"23,7"
19/08/2012 6.00,"0,36505317","5,71712665","9,00100386","99,17553975","23,7"
19/08/2012 7.00,"0,43824666","5,99357317","9,79604978","100,2418473","23,7"
19/08/2012 8.00,"0,4420899","6,75153203","11,15268453","101,5216797","23,7"
19/08/2012 9.00,"0,32738857","8,59840358","13,37310542","108,7344027","23,7"
19/08/2012 10.00,"0,39792973","6,82031814","11,25644303","118,43383335","23,7"
19/08/2012 11.00,"0,42159532","5,77942534","9,88943186","124,4247984","23,7"
19/08/2012 12.00,"0,46846986","6,0740416","11,19937557","131,13615795","23,7"
19/08/2012 13.00,"0,67566938","6,14672246","12,99828077","135,332421","23,7"
19/08/2012 14.00,"1,00385121","5,72621247","13,7972157","135,28519935","23,7"
19/08/2012 15.00,"1,21983353","5,27455218","14,44700126","134,6216025","23,7"
19/08/2012 16.00,"1,09003687","4,8514457","13,64287715","131,71861815","23,7"
19/08/2012 17.00,"1,20672033","5,18240334","12,20453118","129,35901195","23,7"
19/08/2012 18.00,"1,01934419","5,24210554","10,98926589","134,8649127","23,7"
19/08/2012 19.00,"0,96545539","8,35699828","12,64420705","127,5115821","23,7"
19/08/2012 20.00,"0,78875367","8,24019038","12,20323484","109,98991605","23,7"
19/08/2012 21.00,"0,59012442","9,64448746","14,59485622","96,2550393","23,7"
19/08/2012 22.00,"0,78869265","11,6535922","16,98907026","86,6204661","23,7"
19/08/2012 23.00,"0,66999655","8,1324683","13,31603987","80,0442678","23,7"
20/08/2012 0.00,"0,49634482","7,96244561","13,39256002","64,14840705","23,7"
20/08/2012 1.00,"0,42665794","9,15778786","13,84131407","63,52672515","27,7"
20/08/2012 2.00,"0,54090162","8,8579767","13,36532358","44,38330365","27,7"
20/08/2012 3.00,"0,4246453","8,46342402","12,99049893","35,44203285","27,7"
20/08/2012 4.00,"0,35056702","9,42644489","13,95804167","55,5706851","27,7"
20/08/2012 5.00,"0,35346445","6,02082873","10,09046337","48,81743055","27,7"
20/08/2012 6.00,"0,28246667","7,30312682","11,97107598","44,0481237","27,7"
20/08/2012 7.00,"0,39921013","8,72948838","13,78424661","27,7779012","27,7"
20/08/2012 8.00,"0,36688275","14,53615973","20,46883952","73,40859855","27,7"
20/08/2012 9.00,,,,,"27,7"
20/08/2012 10.00,,,,,"27,7"
20/08/2012 11.00,,,,,"27,7"
20/08/2012 12.00,,,,,"27,7"
20/08/2012 13.00,,,,,"27,7"
20/08/2012 14.00,,,,,"27,7"
20/08/2012 15.00,,,,,"27,7"
20/08/2012 16.00,,,,,"27,7"
20/08/2012 17.00,,,,,"27,7"
20/08/2012 18.00,,,,,"27,7"
20/08/2012 19.00,,,,,"27,7"
20/08/2012 20.00,,,,,"27,7"
20/08/2012 21.00,,,,,"27,7"
20/08/2012 22.00,,,,,"27,7"
20/08/2012 23.00,,,,,"27,7"
21/08/2012 0.00,,,,,"27,7"
21/08/2012 1.00,,,,,32
21/08/2012 2.00,,,,,32
21/08/2012 3.00,,,,,32
21/08/2012 4.00,,,,,32
21/08/2012 5.00,,,,,32
21/08/2012 6.00,,,,,32
21/08/2012 7.00,,,,,32
21/08/2012 8.00,,,,,32
21/08/2012 9.00,,,,,32
21/08/2012 10.00,,,,,32
21/08/2012 11.00,,,,,32
21/08/2012 12.00,,,,,32
21/08/2012 13.00,,,,,32
21/08/2012 14.00,,,,,32
21/08/2012 15.00,,,,,32
21/08/2012 16.00,"2,70612411","10,04164236","21,5174568",,32
21/08/2012 17.00,"3,21320438","6,69053158","16,10323684",,32
21/08/2012 18.00,"1,66799289","6,5373823","14,13702399","128,4940398",32
21/08/2012 19.00,"1,38900335","11,13962939","16,48195433","113,0022663",32
21/08/2012 20.00,"1,0069317","13,62375524","18,11225172","93,7386261",32
21/08/2012 21.00,"0,76655155","10,3284653","15,16033786","92,2452489",32
21/08/2012 22.00,"0,63480225","21,75620824","26,82012112","69,9083112",32
21/08/2012 23.00,"0,55907744","20,31687376","25,54519952","61,36845435",32
22/08/2012 0.00,"0,61153329","15,69127541","20,68284968","43,90621935",32
22/08/2012 1.00,"0,42772579","15,56018869","20,20555712","38,25035445","36,29999"
22/08/2012 2.00,"0,4115921","15,69256601","20,3975028","47,038908","36,29999"
22/08/2012 3.00,"0,47896124","14,58288901","19,20299992","57,6438093","36,29999"
22/08/2012 4.00,"0,40046104","11,64969746","16,13695878","56,0639688","36,29999"
22/08/2012 5.00,"0,35514149","10,35312246","15,02156108","47,2929912","36,29999"
22/08/2012 6.00,"0,4212292","27,78353968","37,14794208","22,1855571","36,29999"
22/08/2012 7.00,"0,33403772","26,16120768","34,1389512","33,151314","36,29999"
22/08/2012 8.00,"0,38204012","24,74781904","32,47753792","62,26851855","36,29999"
22/08/2012 9.00,"0,41689881","26,45450848","36,05586504","84,50004045","36,29999"
22/08/2012 10.00,"0,41387934","15,01637191","20,29245752","112,8968505","36,29999"
22/08/2012 11.00,"0,73623681","13,44595262","20,26003","129,1805991","36,29999"
22/08/2012 12.00,"1,62450393","7,89365758","14,01640547","134,88105225","36,29999"
22/08/2012 13.00,"1,79919301","7,1460847","15,52348976","136,56092205","36,29999"
22/08/2012 14.00,"1,87592464","8,0675731","18,58824221","139,9044024","36,29999"
22/08/2012 15.00,"1,74042464","5,93646746","17,76855442","138,1448124","36,29999"
22/08/2012 16.00,"1,84881244","6,87093452","18,79705555","136,37446935","36,29999"
22/08/2012 17.00,"1,90626887","6,4179779","17,08504884","130,69015575","36,29999"
22/08/2012 18.00,"1,46320367","7,21227623","16,8178717","120,3407541","36,29999"
22/08/2012 19.00,"1,27970025","15,65752287","23,05761104","91,1248968","36,29999"
22/08/2012 20.00,"0,83767137","16,44792455","20,44809432","67,1445978","36,29999"
22/08/2012 21.00,"0,72827675","17,32140263","21,86698952","89,7342621","36,29999"
22/08/2012 22.00,"0,70827033","23,45253464","29,05480936","57,56813895","36,29999"
22/08/2012 23.00,"0,75660935","19,33827392","24,69957928","45,43877835","36,29999"
23/08/2012 0.00,"0,53806521","22,54272856","27,53086888","36,4312935","36,29999"
23/08/2012 1.00,,"18,43108154","22,974592","30,0740265","36,5"
23/08/2012 2.00,"0,55406974",,,"16,94325371","36,5"
23/08/2012 3.00,"0,53344294","25,89773408","28,70852704","9,62104511","36,5"
23/08/2012 4.00,"0,57092956","28,8971076","32,4360284","8,39392061","36,5"
23/08/2012 5.00,"0,46378556","27,75369336","33,16882152",,"36,5"
23/08/2012 6.00,"0,42122513","24,47008192","36,12852104","9,78592388","36,5"
23/08/2012 7.00,"0,50622395","28,38704336","50,33816088","9,18452514","36,5"
23/08/2012 8.00,"0,43720423","25,46164512","40,55766904","34,7365809","36,5"
23/08/2012 9.00,"0,44312826","18,13127421","23,86432208","79,7496462","36,5"
23/08/2012 10.00,"1,09823593","19,17475968","23,2832844","101,96223555","36,5"
23/08/2012 11.00,"2,97099871","19,36293872","23,18600184","135,7676502","36,5"
23/08/2012 12.00,"4,02816411","16,03779864","21,60758848","152,63515575","36,5"
23/08/2012 13.00,"3,68549613","11,9559903","20,17572992","167,34859995","36,5"
23/08/2012 14.00,"3,58342493","9,55363686","20,61669448","172,8355083","36,5"
23/08/2012 15.00,"2,66378234","6,01044466","18,85930836","140,18559765","36,5"
23/08/2012 16.00,"1,6870891","3,69244675","16,40154326","113,27388555","36,5"
23/08/2012 17.00,"1,55834605","4,20900032","16,11750418","111,11697135","36,5"
23/08/2012 18.00,"1,58933201","4,57889202","14,45737577","109,46958015","36,5"
23/08/2012 19.00,"0,9991425","7,89235934","14,61431082","82,7228745","36,5"
23/08/2012 20.00,"0,81419901","12,7437993","16,99555577","94,03594095","36,5"
23/08/2012 21.00,"0,88157831","14,88918376","19,58819144","80,49431985","36,5"
23/08/2012 22.00,"0,76598813","20,87366728","25,7643912","47,87547135","36,5"
23/08/2012 23.00,"0,71139862","21,60047584","26,494584","57,82086555","36,5"
24/08/2012 0.00,"0,574605","43,75386384","48,46793808","27,32110605","36,5"
24/08/2012 1.00,"0,73728127","33,427974","38,23348008","30,17674905","42,9"
24/08/2012 2.00,"0,57566878","27,234528","31,561862","41,95878015","42,9"
24/08/2012 3.00,"0,5383337","15,35123003","19,20560024","49,86480555","42,9"
24/08/2012 4.00,"0,64292604","36,08471712","41,11279912","16,25265054","42,9"
24/08/2012 5.00,"0,54522997","16,4245733","20,40270344","34,390608","42,9"
24/08/2012 6.00,"0,45628214","22,65305096","28,22605296","23,28159015","42,9"
24/08/2012 7.00,"0,55880896","20,6465408","27,9912976","22,69911","42,9"
24/08/2012 8.00,"0,60793006","21,9197416","30,61247752","40,3451244","42,9"
24/08/2012 9.00,"0,46384556","14,3220119","20,04213848","66,59455635","42,9"
24/08/2012 10.00,"0,48207326","12,87228953","16,59479101","94,90763625","42,9"
24/08/2012 11.00,"0,67193699","9,15389311","13,05534632","112,11842145","42,9"
24/08/2012 12.00,"1,26018301","4,78914892","10,62611208","103,751571","42,9"
24/08/2012 13.00,"1,23515159","4,59316892","13,43146922","103,89343545","42,9"
24/08/2012 14.00,"1,09243394","4,15968028","16,13436611","102,9893613","42,9"
24/08/2012 15.00,"1,23147513","3,31346732","16,9345993","101,93929305","42,9"
24/08/2012 16.00,"1,10914223","2,86180894","16,01374568","92,3925597","42,9"
24/08/2012 17.00,"1,06676384","2,8605107","14,80755857","92,37231045","42,9"
24/08/2012 18.00,"1,13417366","3,70542541","13,85168858","98,82011055","42,9"
24/08/2012 19.00,"1,01183974","8,9345523","15,95538188","101,6608509","42,9"
24/08/2012 20.00,"0,68885783","11,34989203","15,27706546","85,17171705","42,9"
24/08/2012 21.00,"0,69022468","26,7569104","31,28947848","53,2610337","42,9"
24/08/2012 22.00,"0,78874147","33,16970104","38,42026336","39,5572191","42,9"
24/08/2012 23.00,"0,74229305","27,74071088","33,0248288","38,9842152","42,9"
25/08/2012 0.00,"0,63445037","30,13528056","34,80560824","33,89866095","42,9"
25/08/2012 1.00,,"31,20992016","35,7316472","34,5014103",30
25/08/2012 2.00,"0,35246576",,,"35,33797365",30
25/08/2012 3.00,"0,38475653","16,16499635","18,22768107","41,94525405",30
25/08/2012 4.00,"0,3323973","15,83533696","18,36256694","35,5555683",30
25/08/2012 5.00,"0,3147015","16,397312","19,47924568",,30
25/08/2012 6.00,"0,39004696","23,33833088","29,8887664","19,34885663",30
25/08/2012 7.00,"0,36833706","21,27470928","32,1571632","13,13078676",30
25/08/2012 8.00,"0,16017852","16,56214552","22,81247352","43,26698145",30
25/08/2012 9.00,"0,29317364","14,0974781","18,39888346","74,75195175",30
25/08/2012 10.00,"0,65585618","10,05721178","13,24340873","106,07604525",30
25/08/2012 11.00,"1,02309793","7,39787025","10,78304713","118,19327625",30
25/08/2012 12.00,"1,33378635","7,06431802","13,52744589","126,85205505",30
25/08/2012 13.00,"2,42329133","8,33493571","17,83599449","143,1993444",30
25/08/2012 14.00,"2,15055023","6,14672246","17,46635709","133,4498592",30
25/08/2012 15.00,"1,84296367","4,12853189","17,06948325","120,42584085",30
25/08/2012 16.00,"2,33681684","3,60938374","17,12784705","117,1809534",30
25/08/2012 17.00,"2,15839436","4,52438281","16,93330105","123,95587365",30
25/08/2012 18.00,"1,79753733","4,89297817","15,35228928","114,633498",30
25/08/2012 19.00,"1,28252141","6,41408506","14,04234366","98,9525586",30
25/08/2012 20.00,"0,83354744","13,89112358","18,23546291","87,40974795",30
25/08/2012 21.00,"0,59072648","15,50827215","19,87223816","78,46712055",30
25/08/2012 22.00,"0,52960987","18,53490506","23,40649368","67,07295735",30
25/08/2012 23.00,"0,47013673","15,47192694","21,06676016","62,63340405",30
26/08/2012 0.00,"0,48254209","11,40309917","16,75172414","64,97685075",30
26/08/2012 1.00,"0,51008957","12,37909869","17,84377824","74,9262948","27,6"
26/08/2012 2.00,"0,4119389","27,43180816","32,5320108","68,78255265","27,6"
26/08/2012 3.00,"0,21527348","18,07546102","22,69444576","77,74544925","27,6"
26/08/2012 4.00,"0,30193103","11,96118902","16,2964865","74,6343864","27,6"
26/08/2012 5.00,"0,36067498","17,18252642","21,12123304","54,2813964","27,6"
