,Provincia di TARANTO,,,
12/04/2008 11.00,"0,658413","16,666123","4,451055","9,848255"
12/04/2008 12.00,"0,672204","13,492427","3,316722","8,412807"
12/04/2008 13.00,"0,499149","11,689631","3,330257","6,587998"
12/04/2008 14.00,"0,500483","12,939914","3,584868","7,448488"
12/04/2008 15.00,"0,455551","13,016436","3,918148","7,013701"
12/04/2008 16.00,"0,451102","13,205795","3,851322","7,305723"
12/04/2008 17.00,"0,599245","12,770012","3,821716","6,915063"
12/04/2008 18.00,"0,551643","13,926914","3,550186","8,489381"
12/04/2008 19.00,"0,502707","12,413344","3,701601","6,742446"
12/04/2008 20.00,"0,489361","10,116403","2,951299","5,595127"
12/04/2008 21.00,"0,445763","8,429038","2,972446","3,874148"
12/04/2008 22.00,"0,370135","9,945201","2,802423","5,652233"
12/04/2008 23.00,"0,365241","12,423721","3,069722","7,722338"
13/04/2008 0.00,"0,40439","9,985408","2,647625","5,929978"
13/04/2008 1.00,"10,694854","2,454763","6,93583",
13/04/2008 2.00,"0,585817",,,
13/04/2008 3.00,"0,680686","9,198144","2,45984","5,430296"
13/04/2008 4.00,"0,928729","9,528872","2,708529","5,37968"
13/04/2008 5.00,"1,003164","8,014006","3,066339","3,314766"
13/04/2008 6.00,"1,025411","7,329204","2,722063","3,157723"
13/04/2008 7.00,"1,183011","9,408254","3,2389","4,445213"
13/04/2008 8.00,"1,009936","7,806489","2,538507","3,916979"
13/04/2008 9.00,"0,982491","7,92192","2,563036","3,99485"
13/04/2008 10.00,"1,039222","7,575628","2,215378","4,181743"
13/04/2008 11.00,"1,006668","8,955611","2,552886","5,044829"
13/04/2008 12.00,"1,04837","8,872603","2,183234","5,528936"
13/04/2008 13.00,"0,984421","7,933593","2,312655","4,390701"
13/04/2008 14.00,"1,123636","11,971076","2,909851","7,51468"
13/04/2008 15.00,"1,12025","8,113874","2,709375","3,962404"
13/04/2008 16.00,"1,032391","8,46276","2,531739","4,584083"
13/04/2008 17.00,"1,04736","10,300573","2,914079","5,836531"
13/04/2008 18.00,"1,127794","14,74271","3,274427","9,728848"
13/04/2008 19.00,"1,192783","16,323722","3,155157","11,493956"
13/04/2008 20.00,"1,132725","25,056242","3,4343","19,804209"
13/04/2008 21.00,"1,349611","41,37606","6,811927","30,952946"
13/04/2008 22.00,"1,400075","20,331366","3,303187","15,277248"
13/04/2008 23.00,"1,127616","11,967185","3,273581","6,952701"
14/04/2008 0.00,"1,171783","11,916603","2,853176","7,547127"
14/04/2008 1.00,"1,069756","11,744104","3,04773","7,075998"
14/04/2008 2.00,"1,161269","8,947829","2,673002","4,852744"
14/04/2008 3.00,"1,213812","8,991925","3,115401","4,218084"
14/04/2008 4.00,"1,053955","9,186471","3,068031","4,485445"
14/04/2008 5.00,"1,237188","8,076261","2,629016","4,048063"
14/04/2008 6.00,"1,122151","8,36808","2,65101","4,30634"
14/04/2008 7.00,"1,084786","10,1177","3,328565","5,017573"
14/04/2008 8.00,"1,255365","11,224019","3,09087","6,48936"
14/04/2008 9.00,"1,096934","10,323918","2,78635","6,055871"
14/04/2008 10.00,"1,280138","9,534061","2,546965","5,632765"
14/04/2008 11.00,"1,036579","8,742906","2,282202","5,247296"
14/04/2008 12.00,"0,949136","7,548392","1,887174","4,658062"
14/04/2008 13.00,"1,210426","10,387469","2,777892","6,132445"
14/04/2008 14.00,"1,275266","10,072305","2,688228","5,954637"
14/04/2008 15.00,"1,255187","8,419961","2,696687","4,288168"
14/04/2008 16.00,"1,26983","9,194253","3,016432","4,572404"
14/04/2008 17.00,"1,255009","9,326545","3,03335","4,678828"
14/04/2008 18.00,"0,930185","10,972406","2,905621","6,521807"
14/04/2008 19.00,"1,212594","14,88408","3,054498","10,207757"
14/04/2008 20.00,"1,334285","16,024121","3,083257","11,304464"
14/04/2008 21.00,"1,355967","23,173038","4,031496","17,003422"
14/04/2008 22.00,"1,587971","23,82023","3,653384","18,231202"
14/04/2008 23.00,"1,292909","12,882849","3,562029","7,426424"
15/04/2008 0.00,"1,209565","9,257806","2,875169","4,852744"
15/04/2008 1.00,"8,776626","3,070569","4,071426",
15/04/2008 2.00,"0,4071",,,
15/04/2008 3.00,"0,502287","8,855744","3,199989","3,952022"
15/04/2008 4.00,"0,506321","8,990627","2,879399","4,578892"
15/04/2008 5.00,"0,645874","17,863231","5,737649","9,49134"
15/04/2008 6.00,"0,602314","15,577963","4,491659","8,706125"
15/04/2008 7.00,"0,656092","17,999413","4,288645","11,431653"
15/04/2008 8.00,"0,791433","37,193313","7,94034","25,035937"
15/04/2008 9.00,,,,
15/04/2008 10.00,,,,
15/04/2008 11.00,,,,
15/04/2008 12.00,,,,
15/04/2008 13.00,,,,
15/04/2008 14.00,,,,
15/04/2008 15.00,,,,
15/04/2008 16.00,,,,
15/04/2008 17.00,,,,
15/04/2008 18.00,,,,
15/04/2008 19.00,,,,
15/04/2008 20.00,,,,
15/04/2008 21.00,,,,
15/04/2008 22.00,,,,
15/04/2008 23.00,,,,
16/04/2008 0.00,,,,
16/04/2008 1.00,,,,
16/04/2008 2.00,,,,
16/04/2008 3.00,,,,
16/04/2008 4.00,,,,
16/04/2008 5.00,,,,
16/04/2008 6.00,,,,
16/04/2008 7.00,,,,
16/04/2008 8.00,,,,
16/04/2008 9.00,,,,
16/04/2008 10.00,,,,
16/04/2008 11.00,,,,
16/04/2008 12.00,,,,
16/04/2008 13.00,,,,
16/04/2008 14.00,"0,699831","12,339417","5,45174","3,98317"
16/04/2008 15.00,"0,577577","13,527446","5,741879","4,72685"
16/04/2008 16.00,"0,54289","14,732334","5,916132","5,665212"
16/04/2008 17.00,"0,988284","12,26938","5,54648","3,76902"
16/04/2008 18.00,"0,760601","17,476732","8,054534","5,16683"
16/04/2008 19.00,"0,870487","15,537757","6,268867","5,929978"
16/04/2008 20.00,"0,89648","14,196684","4,84101","6,778788"
16/04/2008 21.00,"0,750831","12,395186","4,082249","6,140233"
16/04/2008 22.00,"0,737655","13,989169","4,25058","7,477042"
16/04/2008 23.00,"0,8142","12,588436","4,209132","6,138935"
17/04/2008 0.00,"0,778975","11,266819","4,122006","4,950084"
17/04/2008 1.00,"10,077494","3,943524","4,033786",
17/04/2008 2.00,"1,622954",,,
17/04/2008 3.00,"1,619871","9,356376","3,378472","4,179148"
17/04/2008 4.00,"1,417531","8,606724","3,130627","3,809255"
17/04/2008 5.00,"1,63486","8,96339","3,048576","4,292063"
17/04/2008 6.00,"1,731407","9,34989","3,397082","4,144107"
17/04/2008 7.00,"1,855029","12,338118","4,072945","6,097404"
17/04/2008 8.00,"1,567352","13,164291","4,30641","6,565934"
17/04/2008 9.00,"1,711402","12,960668","4,187986","6,543872"
17/04/2008 10.00,"1,587176","13,175964","4,822401","5,785915"
17/04/2008 11.00,"1,692577","12,20972","4,683675","5,03185"
17/04/2008 12.00,"1,745035","11,470443","4,639688","4,359551"
17/04/2008 13.00,"1,34945","13,076099","5,046561","5,342042"
17/04/2008 14.00,,,,
17/04/2008 15.00,,,,
17/04/2008 16.00,"0,697669","12,153949","5,240269","4,122041"
17/04/2008 17.00,"0,626733","12,585841","5,161601","4,674935"
17/04/2008 18.00,"0,661991","11,820626","4,920522","4,279084"
17/04/2008 19.00,"0,53145","11,515838","4,583861","4,490638"
17/04/2008 20.00,"0,82337","11,716867","4,520419","4,789149"
17/04/2008 21.00,"0,659075","10,959437","4,481507","4,090894"
17/04/2008 22.00,"0,573771","10,414706","4,517036","3,491276"
17/04/2008 23.00,"0,537762","10,770078","4,725122","3,527617"
18/04/2008 0.00,"0,545998","10,592392","4,627001","3,500361"
18/04/2008 1.00,"0,5891","10,077494","4,672679","2,91502"
18/04/2008 2.00,"0,535959","9,154048","4,161763","2,774851"
18/04/2008 3.00,"0,659556","9,927044","4,64138","2,812489"
18/04/2008 4.00,"0,605302","8,876494","3,984973","2,76836"
18/04/2008 5.00,"0,631332","10,09565","4,456132","3,265446"
18/04/2008 6.00,"0,732717","10,604065","4,368159","3,909191"
18/04/2008 7.00,"0,643956","11,528807","4,589782","4,506213"
18/04/2008 8.00,"0,680897","11,55734","4,679446","4,385508"
18/04/2008 9.00,"0,720032","11,269412","5,072782","3,495168"
18/04/2008 10.00,"0,459161","8,748094","4,100012","2,463362"
18/04/2008 11.00,"0,284436","8,806457","3,818333","2,953958"
18/04/2008 12.00,"0,443712","8,757174","3,716827","3,060382"
18/04/2008 13.00,"0,442419","8,504262","3,864857","2,580169"
18/04/2008 14.00,"0,341335","9,408254","4,31656","2,791723"
18/04/2008 15.00,"0,451106","9,596314","4,550025","2,621702"
18/04/2008 16.00,"0,312479","11,004829","4,695517","3,807956"
18/04/2008 17.00,"0,543173","13,732366","5,054173","5,987084"
18/04/2008 18.00,"0,493487","12,736291","4,633767","5,635362"
18/04/2008 19.00,"0,392073","15,353585","4,65999","8,214233"
18/04/2008 20.00,"0,499319","18,118737","4,690442","10,934565"
18/04/2008 21.00,"0,564814","13,806296","4,647301","6,685338"
18/04/2008 22.00,"0,56238","10,342077","4,232817","3,854682"
18/04/2008 23.00,"0,475002","11,290165","4,591473","4,253127"
19/04/2008 0.00,"0,626372","9,92445","4,475586","3,064276"
19/04/2008 1.00,"8,812943","4,489967","1,929937",
19/04/2008 2.00,"0,694965",,,
19/04/2008 3.00,"1,05235","9,0451","4,234509","2,554212"
19/04/2008 4.00,"0,898413","7,68587","3,766733","1,911767"
19/04/2008 5.00,"0,986634","8,768845","4,069562","2,530851"
19/04/2008 6.00,"0,845301","10,850489","4,054335","4,66585"
19/04/2008 7.00,"1,073055","13,166886","4,692134","5,976702"
19/04/2008 8.00,"0,902914","12,925649","4,899377","5,417319"
19/04/2008 9.00,"0,972231","12,339417","4,832551","4,933212"
19/04/2008 10.00,"0,682362","10,685774","4,514498","3,766424"
19/04/2008 11.00,"0,607644","10,113809","4,35547","3,438063"
19/04/2008 12.00,"0,648153","10,47307","4,499272","3,576935"
19/04/2008 13.00,"0,810192","10,754514","4,758958","3,460127"
19/04/2008 14.00,"0,637351","9,522389","4,253966","3,001978"
19/04/2008 15.00,"0,783186","9,809019","4,556791","2,824169"
19/04/2008 16.00,"0,669759","10,058037","4,286954","3,487383"
19/04/2008 17.00,"0,76248","10,125481","4,138079","3,783297"
19/04/2008 18.00,"0,731874","9,815504","3,966363","3,736574"
19/04/2008 19.00,"0,664357","11,272006","4,15838","4,904658"
19/04/2008 20.00,"0,76158","13,287505","3,660997","7,679509"
19/04/2008 21.00,"0,783186","13,092959","3,875853","7,15517"
19/04/2008 22.00,"0,744477","12,003499","4,060257","5,78202"
19/04/2008 23.00,"0,911916","14,149992","4,721739","6,915063"
20/04/2008 0.00,"0,961428","18,645307","5,625147","10,027359"
20/04/2008 1.00,"0,859704","12,850423","4,182065","6,442637"
20/04/2008 2.00,"0,825496","14,737524","4,127927","8,414104"
20/04/2008 3.00,"0,912816","11,859535","4,375773","5,153849"
20/04/2008 4.00,"0,891211","15,226483","4,447672","8,412807"
20/04/2008 5.00,"1,09736","24,613978","6,356839","14,877507"
20/04/2008 6.00,"0,955127","23,224911","6,232494","13,678266"
20/04/2008 7.00,"1,000137","17,858043","5,417059","9,558827"
20/04/2008 8.00,"0,996536","11,770044","4,543257","4,807318"
20/04/2008 9.00,"0,936222","33,841959","10,800273","17,29414"
20/04/2008 10.00,"0,737275","13,968416","4,602471","6,916361"
20/04/2008 11.00,"0,824596","12,649394","4,185448","6,236277"
20/04/2008 12.00,"0,63195","11,038551","3,533268","5,624978"
20/04/2008 13.00,"0,530226","7,883011","2,983443","3,310873"
20/04/2008 14.00,"0,786787","8,311015","3,5781","2,826766"
20/04/2008 15.00,"0,540128","8,888167","4,028113","2,713851"
20/04/2008 16.00,"0,568935","10,899774","4,677754","3,730084"
20/04/2008 17.00,"0,577037","14,753087","5,57101","6,215511"
20/04/2008 18.00,"0,660757","13,327712","4,947592","5,74568"
20/04/2008 19.00,"0,605844","11,486007","4,371542","4,786552"
20/04/2008 20.00,"0,610344","23,241774","5,110001","15,417416"
20/04/2008 21.00,"0,873207","40,085575","8,703329","26,759509"
20/04/2008 22.00,"0,892111","42,031057","8,760003","28,61937"
20/04/2008 23.00,"0,739975","31,027495","6,262945","21,439542"
21/04/2008 0.00,"0,88401","19,507791","4,249735","13,000781"
21/04/2008 1.00,"21,424725","4,371542","14,732139",
21/04/2008 2.00,"0,802378",,,
21/04/2008 3.00,"1,079515","12,86988","3,809874","7,033169"
21/04/2008 4.00,"0,985989","12,374435","3,774346","6,591893"
21/04/2008 5.00,"1,082358","12,406859","4,543257","5,444573"
21/04/2008 6.00,"0,888124","11,926979","4,221821","5,457551"
21/04/2008 7.00,"0,962495","14,323787","4,98904","6,678851"
21/04/2008 8.00,"1,016516","11,86213","4,200674","5,425107"
21/04/2008 9.00,"1,158077","10,387469","4,130464","4,079212"
21/04/2008 10.00,"1,092834","10,094354","3,792956","4,281679"
21/04/2008 11.00,"1,055422","10,775265","4,066178","4,543851"
21/04/2008 12.00,"1,074576","8,627475","3,570488","3,155127"
21/04/2008 13.00,"0,981949","9,019162","4,103397","2,729426"
21/04/2008 14.00,"0,903088","8,462758","3,986665","2,351745"
21/04/2008 15.00,"0,76871","9,71045","4,68875","2,529553"
21/04/2008 16.00,"0,701969","11,509353","5,067707","3,741765"
21/04/2008 17.00,"0,779932","11,736324","4,816479","4,35436"
21/04/2008 18.00,"0,734741","15,494955","5,143837","7,613318"
21/04/2008 19.00,"0,713641","18,282154","5,002575","10,619186"
21/04/2008 20.00,"0,798787","22,248299","4,884995","14,768483"
21/04/2008 21.00,"0,585099","9,665055","3,636468","4,09219"
21/04/2008 22.00,"0,60156","9,312277","3,832713","3,438063"
21/04/2008 23.00,"0,498456","12,750558","4,423143","5,972807"
22/04/2008 0.00,"0,623856","7,857071","3,781113","2,061021"
22/04/2008 1.00,"0,729503","10,260367","3,832713","4,386806"
22/04/2008 2.00,"0,62625","6,999773","3,248205","2,020787"
22/04/2008 3.00,"0,581059","7,510779","3,599249","1,993531"
22/04/2008 4.00,"0,671143","7,528937","3,198298","2,626893"
22/04/2008 5.00,"0,860289","12,166918","3,321797","7,078595"
22/04/2008 6.00,"0,839938","16,829542","4,155842","10,464737"
22/04/2008 7.00,"0,729354","13,95415","4,084787","7,696381"
22/04/2008 8.00,"0,828117","10,902369","4,100012","4,619126"
22/04/2008 9.00,"0,627597","11,98664","4,801253","4,628212"
22/04/2008 10.00,"0,524494","11,508056","4,379156","4,796936"
22/04/2008 11.00,"0,644506","8,873899","3,47744","3,544488"
22/04/2008 12.00,"0,71424","8,287667","3,414844","3,053894"
22/04/2008 13.00,"0,63478","9,391394","4,013732","3,239488"
22/04/2008 14.00,"0,609641","9,257806","3,990048","3,142148"
22/04/2008 15.00,"0,719327","9,085307","3,998507","2,956552"
22/04/2008 16.00,"0,723667","10,290197","4,225204","3,814446"
22/04/2008 17.00,"0,85625","10,414706","4,301334","3,822233"
22/04/2008 18.00,"0,770805","9,164422","4,017961","3,00587"
22/04/2008 19.00,"0,733544","8,462758","3,740511","2,729426"
22/04/2008 20.00,"0,70167","9,021756","3,377625","3,845596"
22/04/2008 21.00,"0,851012","8,681948","3,084949","3,954616"
22/04/2008 22.00,"0,981051","8,528904","3,063802","3,833913"
22/04/2008 23.00,"0,90189","9,144968","3,604324","3,621064"
23/04/2008 0.00,"0,75135","7,151518","3,260047","2,154468"
23/04/2008 1.00,"6,215103","2,996131","1,62234",
23/04/2008 2.00,"0,468536",,,
23/04/2008 3.00,"0,531466","6,561395","3,248205","1,582107"
23/04/2008 4.00,"0,626583","6,311078","3,125552","1,519809"
23/04/2008 5.00,"0,528934","7,484841","3,197453","2,584064"
23/04/2008 6.00,"0,553347","9,617067","3,295575","4,567212"
23/04/2008 7.00,"0,570525","14,291364","4,347858","7,630189"
23/04/2008 8.00,"0,533816","13,600075","4,237047","7,108447"
23/04/2008 9.00,"0,33472","10,377095","3,474057","5,053915"
23/04/2008 10.00,"0,481195","9,274666","3,186455","4,392"
23/04/2008 11.00,"0,379386","11,336856","3,494358","5,983191"
23/04/2008 12.00,"0,399096","7,985474","2,745748","3,778106"
23/04/2008 13.00,"0,420615","8,287669","3,140778","3,474404"
23/04/2008 14.00,"0,465281","8,755876","3,419074","3,515935"
23/04/2008 15.00,"0,349187","9,479587","3,248205","4,502318"
23/04/2008 16.00,"0,421158","12,357575","3,471518","7,039657"
23/04/2008 17.00,"0,533093","10,889398","3,389468","5,69636"
23/04/2008 18.00,"0,570345","9,836255","3,094253","5,095446"
23/04/2008 19.00,"0,560036","9,767515","2,505517","5,929978"
23/04/2008 20.00,"0,668898","9,513309","2,239062","6,084424"
23/04/2008 21.00,"0,523328","14,354915","2,912388","9,896275"
23/04/2008 22.00,"0,599639","12,623453","2,658623","8,552978"
23/04/2008 23.00,"0,720074","11,954215","2,716142","7,795019"
24/04/2008 0.00,"0,81935","15,091597","2,828645","10,761948"
24/04/2008 1.00,"0,644485","11,875099","2,579954","7,924806"
24/04/2008 2.00,"0,771249","9,09698","2,268668","5,622383"
24/04/2008 3.00,"0,735082","8,111279","2,848101","3,746956"
24/04/2008 4.00,"0,763473","8,678057","2,928461","4,190828"
24/04/2008 5.00,"0,775046","10,178656","3,071415","5,473127"
24/04/2008 6.00,"0,774684","16,554584","3,689758","10,904721"
24/04/2008 7.00,"0,667813","11,297945","3,295575","6,249255"
24/04/2008 8.00,"0,524594","13,623422","4,064487","7,396574"
24/04/2008 9.00,"0,417361","10,058037","3,167846","5,204468"
24/04/2008 10.00,"0,413201","10,030801","2,928461","5,544509"
24/04/2008 11.00,"0,343761","8,63785","2,667927","4,55034"
24/04/2008 12.00,"0,393491","7,611943","2,491982","3,793679"
24/04/2008 13.00,"0,414829","10,087869","2,996976","5,496489"
24/04/2008 14.00,"0,366004","11,847862","3,012203","7,234338"
24/04/2008 15.00,"0,315552","10,570342","3,163617","5,723616"
24/04/2008 16.00,"0,448463","18,358676","4,217592","11,900188"
24/04/2008 17.00,"0,473419","8,244869","2,96145","3,706724"
24/04/2008 18.00,"0,562388","7,525047","2,538507","3,635339"
24/04/2008 19.00,"0,474865","10,964623","2,578264","7,016298"
24/04/2008 20.00,"0,429295","10,487337","2,167161","7,169445"
24/04/2008 21.00,"0,507053","13,262863","2,449688","9,513402"
24/04/2008 22.00,"0,46076","25,189834","3,010511","20,588128"
24/04/2008 23.00,"0,546475","12,568981","2,930999","8,080554"
25/04/2008 0.00,"0,518626","11,977561","3,198298","7,078595"
25/04/2008 1.00,"11,091728","3,164463","6,244062",
25/04/2008 2.00,"0,813323",,,
25/04/2008 3.00,"0,74531","8,313607","2,728831","4,132425"
25/04/2008 4.00,"0,781203","7,396647","2,88109","2,981213"
25/04/2008 5.00,"0,698195","8,63007","3,320952","3,540596"
25/04/2008 6.00,"0,796563","9,120325","3,106096","4,360849"
25/04/2008 7.00,"0,820046","8,959502","2,816803","4,643787"
25/04/2008 8.00,"0,631247","13,134463","3,473212","7,814489"
25/04/2008 9.00,"0,605544","12,305694","3,630546","6,743744"
25/04/2008 10.00,"0,550732","8,371971","2,729677","4,18953"
25/04/2008 11.00,"0,535403","7,831133","2,818496","3,512042"
25/04/2008 12.00,"0,60451","8,172237","2,974984","3,613276"
25/04/2008 13.00,"0,752246","9,237054","3,3108","4,163573"
25/04/2008 14.00,"0,568435","7,809084","3,03758","3,153829"
25/04/2008 15.00,"0,671641","8,090529","3,280349","3,062978"
25/04/2008 16.00,"0,558428","9,6028","3,788728","3,796276"
25/04/2008 17.00,"0,630121","10,841411","4,226896","4,363446"
25/04/2008 18.00,"0,642258","12,447066","3,996814","6,323233"
25/04/2008 19.00,"0,66142","14,33157","3,589098","8,834616"
25/04/2008 20.00,"0,66285","14,872408","2,82949","10,541311"
25/04/2008 21.00,"0,65707","20,001928","2,496212","16,185756"
25/04/2008 22.00,"0,646547","8,953016","3,001206","4,35436"
25/04/2008 23.00,"0,654424","12,186375","2,996131","7,597743"
26/04/2008 0.00,"0,792884","8,37716","2,944531","3,865064"
26/04/2008 1.00,"0,719213","8,770143","3,062109","4,077914"
26/04/2008 2.00,"0,579507","7,390161","2,678077","3,286212"
26/04/2008 3.00,"0,691107","7,100937","3,00459","2,495808"
26/04/2008 4.00,"0,659778","6,938814","2,951299","2,41534"
26/04/2008 5.00,"0,737433","7,770175","2,860789","3,386148"
26/04/2008 6.00,"0,645999","7,500405","2,683152","3,388745"
26/04/2008 7.00,"0,843892","7,331797","2,574881","3,386148"
26/04/2008 8.00,"0,778678","7,705327","2,629016","3,676872"
26/04/2008 9.00,"0,898005","10,024318","2,952144","5,501681"
26/04/2008 10.00,"0,790846","13,737555","3,122169","8,956615"
26/04/2008 11.00,"0,636509","11,692226","3,397082","6,488064"
26/04/2008 12.00,"1,202237","14,401606","4,351242","7,735319"
26/04/2008 13.00,"0,726422","8,641743","3,470674","3,322553"
26/04/2008 14.00,"0,667412","16,987773","4,352087","10,321975"
26/04/2008 15.00,"0,599491","10,216269","3,798031","4,395893"
26/04/2008 16.00,"0,692629","12,659771","4,272573","6,112977"
26/04/2008 17.00,"0,621117","11,562529","4,163455","5,182403"
26/04/2008 18.00,"0,539873","9,231866","4,019653","3,070765"
26/04/2008 19.00,"0,618958","11,207159","4,386769","4,484149"
26/04/2008 20.00,"0,755652","21,204233","4,500964","14,312927"
26/04/2008 21.00,"0,858858","24,089995","4,426526","17,314912"
26/04/2008 22.00,"0,834372","17,584382","3,299804","12,533548"
26/04/2008 23.00,"1,071353","12,484679","2,85656","8,110404"
27/04/2008 0.00,"0,726695","8,88687","2,727985","4,707382"
27/04/2008 1.00,"9,780486","2,474219","5,990978",
27/04/2008 2.00,"0,432927",,,
27/04/2008 3.00,"0,457404","9,882946","2,546965","5,981892"
27/04/2008 4.00,"0,42087","12,188967","2,718679","8,026042"
27/04/2008 5.00,"0,486997","10,641677","2,900546","6,198637"
27/04/2008 6.00,"0,53924","12,092993","2,858251","7,715851"
27/04/2008 7.00,"0,544354","9,777891","3,105251","5,02017"
27/04/2008 8.00,"0,38397","23,13931","5,57524","14,601057"
27/04/2008 9.00,"0,455212","15,299112","4,627846","8,209042"
27/04/2008 10.00,"0,402603","8,781816","4,163455","2,404957"
27/04/2008 11.00,"0,423793","9,641709","4,673524","2,477636"
27/04/2008 12.00,"0,404795","9,675431","4,648147","2,550319"
27/04/2008 13.00,"0,454481","9,718231","4,840163","2,298532"
27/04/2008 14.00,"0,492476","12,928242","5,233502","4,907255"
27/04/2008 15.00,"0,424523","11,545667","4,954358","3,952022"
27/04/2008 16.00,"0,39968","11,026879","4,820709","3,637936"
27/04/2008 17.00,"0,678068","15,663562","5,342621","7,477042"
27/04/2008 18.00,"0,723736","18,121329","5,490651","9,70938"
27/04/2008 19.00,"0,749674","15,090299","4,770802","7,789829"
27/04/2008 20.00,"0,615961","17,915111","3,940985","11,880719"
27/04/2008 21.00,"0,680991","17,382055","4,029805","11,211016"
27/04/2008 22.00,"0,596964","8,898543","3,315875","3,817042"
27/04/2008 23.00,"0,601347","9,051586","2,996976","4,459487"
28/04/2008 0.00,"0,521339","7,814273","2,906466","3,360191"
28/04/2008 1.00,"0,494303","7,36941","2,82357","3,042212"
28/04/2008 2.00,"0,534125","7,167082","2,894625","2,730724"
28/04/2008 3.00,"0,465076","7,960829","3,490975","2,610021"
28/04/2008 4.00,"0,540701","7,618429","3,143315","2,800809"
28/04/2008 5.00,"0,608289","7,426477","3,113709","2,654148"
28/04/2008 6.00,"0,520607","8,949125","3,273581","3,932552"
28/04/2008 7.00,"0,648111","14,20706","4,482354","7,339468"
28/04/2008 8.00,"0,602078","19,67121","4,587244","12,646467"
28/04/2008 9.00,"0,406987","12,008688","3,476595","6,682744"
28/04/2008 10.00,"0,42635","12,168216","3,520581","6,774893"
28/04/2008 11.00,"0,464711","11,798579","3,388621","6,607466"
28/04/2008 12.00,"0,454481","9,055476","2,957219","4,524383"
28/04/2008 13.00,"0,573947","10,630005","3,470674","5,31219"
28/04/2008 14.00,"0,625825","9,637818","3,536653","4,218084"
28/04/2008 15.00,"0,621076","11,367983","3,840326","5,483509"
28/04/2008 16.00,"0,746021","10,681883","3,768425","4,907255"
28/04/2008 17.00,"0,637881","11,934761","4,000199","5,805383"
28/04/2008 18.00,"0,660532","10,937387","3,826792","5,073383"
28/04/2008 19.00,"0,611212","21,390997","4,564405","14,402482"
28/04/2008 20.00,"0,59879","34,089679","5,724115","25,330558"
28/04/2008 21.00,"0,543989","32,469755","4,842702","25,061902"
28/04/2008 22.00,"0,565545","15,457343","3,955367","9,399191"
28/04/2008 23.00,"0,772326","15,087706","3,988356","8,978679"
29/04/2008 0.00,"0,677703","14,271907","3,844556","8,382955"
29/04/2008 1.00,"11,345933","3,24313","6,377743",
29/04/2008 2.00,"0,755419",,,
29/04/2008 3.00,"1,095768","13,843907","4,15838","7,473147"
29/04/2008 4.00,"1,04948","12,102071","4,227742","5,627574"
29/04/2008 5.00,"0,866448","17,828214","5,290175","9,75351"
29/04/2008 6.00,"1,26579","38,556454","11,339951","21,183851"
29/04/2008 7.00,"1,295437","46,802603","15,768165","22,641367"
29/04/2008 8.00,"1,063699","18,203039","5,622608","9,588679"
29/04/2008 9.00,"0,755722","12,890631","4,530569","5,948148"
29/04/2008 10.00,"0,709435","18,972145","5,069399","11,207119"
29/04/2008 11.00,"0,671014","11,427643","4,077175","5,179809"
29/04/2008 12.00,"0,700662","10,622222","3,836943","4,742425"
29/04/2008 13.00,"0,686746","11,239582","4,12539","4,917637"
29/04/2008 14.00,"0,680089","10,838818","3,63816","5,26417"
29/04/2008 15.00,"0,792328","10,312246","3,877545","4,369935"
29/04/2008 16.00,"0,906383","12,858208","4,791102","5,515958"
29/04/2008 17.00,"0,842246","12,825782","4,248043","6,316743"
29/04/2008 18.00,"0,919694","11,498978","3,583176","6,009148"
29/04/2008 19.00,"0,89882","12,714241","3,351403","7,580871"
29/04/2008 20.00,"0,967494","18,191365","2,859943","13,81584"
29/04/2008 21.00,"0,960838","23,632165","2,863326","19,255216"
29/04/2008 22.00,"1,14992","22,610145","3,295575","17,569289"
29/04/2008 23.00,"1,07217","21,079722","3,882621","15,13708"
30/04/2008 0.00,"1,055833","20,245766","4,18714","13,83531"
30/04/2008 1.00,"1,181989","19,183535","4,857928","11,761312"
30/04/2008 2.00,"0,896702","17,01501","4,294567","10,437488"
30/04/2008 3.00,"0,994722","13,85947","3,498587","8,501064"
30/04/2008 4.00,"1,001075","10,779155","3,808182","4,943594"
30/04/2008 5.00,"0,934821","20,145902","6,446504","10,268757"
30/04/2008 6.00,"1,083363","26,572402","7,439575","15,203269"
30/04/2008 7.00,"1,057648","22,384472","6,11999","13,009866"
30/04/2008 8.00,"1,206797","18,190069","5,383223","9,942998"
30/04/2008 9.00,"1,005613","12,441877","4,297951","6,031211"
30/04/2008 10.00,"0,748462","11,174733","3,427533","5,923489"
30/04/2008 11.00,"0,800497","10,016535","3,083257","5,292722"
30/04/2008 12.00,"0,53669","9,4744","2,960604","4,938404"
30/04/2008 13.00,"0,625332","8,837585","3,338715","3,720998"
30/04/2008 14.00,"0,78658","9,285043","3,564567","3,822233"
30/04/2008 15.00,"0,550909","8,347329","3,437683","3,081148"
30/04/2008 16.00,"0,63108","9,858304","4,02473","3,68985"
30/04/2008 17.00,"0,696728","9,552218","4,107627","3,256361"
30/04/2008 18.00,"0,636223","9,374532","3,900383","3,39653"
30/04/2008 19.00,"0,823187","9,021756","3,739664","3,290106"
30/04/2008 20.00,"0,949342","8,244869","3,113709","3,473106"
30/04/2008 21.00,"1,007731","8,703995","3,330257","3,600298"
30/04/2008 22.00,"0,836801","7,541907","3,150928","2,712552"
30/04/2008 23.00,"0,729099","8,311015","3,571334","2,837148"
