,Provincia di TARANTO,,,
14/03/2010 0.00,"3,394579","17,117629","21,200001","63,513898"
14/03/2010 1.00,"1,468877","10,231121",21,"70,650773"
14/03/2010 2.00,"3,031648","16,695825",21,"57,408621"
14/03/2010 3.00,"1,959106","12,728226",21,"67,712695"
14/03/2010 4.00,"3,118318","10,241508",21,"68,262"
14/03/2010 5.00,"2,13064","12,736019",21,"61,320714"
14/03/2010 6.00,"2,336482","15,901524",21,"55,816987"
14/03/2010 7.00,"2,652467","17,564102",21,"49,666142"
14/03/2010 8.00,"6,505675","18,948927",21,"49,869795"
14/03/2010 9.00,"12,588832","16,31684",21,"57,866811"
14/03/2010 10.00,"2,270576","1,809234",21,"86,683665"
14/03/2010 11.00,"1,244078","0,860488",21,"87,577292"
14/03/2010 12.00,"0,647317","1,083724",21,"88,705362"
14/03/2010 13.00,"0,643706","0,960424",21,"91,208031"
14/03/2010 14.00,"0,63197","1,01883",21,"94,923177"
14/03/2010 15.00,"0,619331","0,921488",21,"95,894505"
14/03/2010 16.00,"0,408974","0,799489",21,"94,722219"
14/03/2010 17.00,"0,772808","1,070745",21,"94,249283"
14/03/2010 18.00,"1,483323","2,127213",21,"91,903363"
14/03/2010 19.00,"1,534783","5,611999",21,"83,781743"
14/03/2010 20.00,"6,899302","15,985891",21,"73,832694"
14/03/2010 21.00,"7,045558","17,025482",21,"71,622117"
14/03/2010 22.00,"7,605303","16,880117",21,"65,531561"
14/03/2010 23.00,"7,594469","20,630957",21,"57,042857"
15/03/2010 0.00,"13,715536","18,492079",21,"62,941811"
15/03/2010 1.00,,"16,685439",28,"66,643574"
15/03/2010 2.00,"30,334537",,28,"62,156719"
15/03/2010 3.00,"18,038214","15,516054",28,
15/03/2010 4.00,"9,237589","15,178612",28,"71,265786"
15/03/2010 5.00,"6,382892","22,485636",28,"58,773497"
15/03/2010 6.00,"4,194473","16,525801",28,"65,686294"
15/03/2010 7.00,"4,774078","34,487051",28,"42,168854"
15/03/2010 8.00,"9,396485","43,176306",28,"40,166232"
15/03/2010 9.00,"10,747086","30,018475",28,"61,524423"
15/03/2010 10.00,"10,098874","12,190908",28,"81,784909"
15/03/2010 11.00,"2,860114","3,89232",28,"93,562368"
15/03/2010 12.00,"1,943757","2,899446",28,"96,554251"
15/03/2010 13.00,"0,752044","2,184318",28,"96,208872"
15/03/2010 14.00,"0,463144","1,562637",28,"96,045562"
15/03/2010 15.00,"0,278067","1,186254",28,"97,358776"
15/03/2010 16.00,"0,378279","1,505532",28,"97,287833"
15/03/2010 17.00,"0,251885","3,101914",28,"95,061647"
15/03/2010 18.00,"0,08667","5,351126",28,"86,85839"
15/03/2010 19.00,"0,646414","9,593871",28,"79,996468"
15/03/2010 20.00,"0,649123","14,976141",28,"77,969748"
15/03/2010 21.00,"0,640095","12,340161",28,"74,774395"
15/03/2010 22.00,"0,576898","10,990378",28,"67,866948"
15/03/2010 23.00,"0,619331","27,4941",28,"42,855594"
16/03/2010 0.00,"0,632872","27,285137",28,"35,771447"
16/03/2010 1.00,"0,377376","14,650378","24,79999","40,267959"
16/03/2010 2.00,"0,055072","13,015052","24,79999","39,482167"
16/03/2010 3.00,,"7,783341","24,79999","45,99339"
16/03/2010 4.00,,"8,166213","24,79999","31,493111"
16/03/2010 5.00,,"7,689892","24,79999","27,340617"
16/03/2010 6.00,"0,002708","6,454319","24,79999","36,278796"
16/03/2010 7.00,,"6,366063","24,79999","37,404595"
16/03/2010 8.00,"0,435156","13,07476","24,79999","27,751567"
16/03/2010 9.00,"2,897129","21,392813","24,79999","42,989437"
16/03/2010 10.00,"2,336482","10,549102","24,79999","75,605694"
16/03/2010 11.00,"1,510408","7,284957","24,79999","85,788813"
16/03/2010 12.00,"0,644609","4,525679","24,79999","96,826008"
16/03/2010 13.00,"0,711417","5,288829","24,79999","98,156612"
16/03/2010 14.00,"0,720446","5,419914","24,79999","101,678608"
16/03/2010 15.00,"0,648221","2,648957","24,79999","103,386645"
16/03/2010 16.00,"0,640095","5,037041","24,79999","103,417467"
16/03/2010 17.00,"0,641901","6,067552","24,79999","100,835262"
16/03/2010 18.00,"0,649123","10,275246","24,79999","88,569206"
16/03/2010 19.00,"0,498353","27,79262","24,79999","63,899193"
16/03/2010 20.00,"0,108338","21,974253","24,79999","52,895472"
16/03/2010 21.00,,"24,95158","24,79999","39,037739"
16/03/2010 22.00,,"24,011928","24,79999","33,426124"
16/03/2010 23.00,,"13,40442","24,79999","41,077849"
17/03/2010 0.00,,"13,811955","24,79999","37,836971"
17/03/2010 1.00,,"10,2441","37,299992","40,628057"
17/03/2010 2.00,,,"37,299992","42,321471"
17/03/2010 3.00,,"15,70295","37,299992",
17/03/2010 4.00,"0,029793","10,47253","37,299992","59,296167"
17/03/2010 5.00,"0,573287","14,345376","37,299992","60,528658"
17/03/2010 6.00,"0,650026","15,479719","37,299992","62,028181"
17/03/2010 7.00,"1,577215","18,95152","37,299992","59,177328"
17/03/2010 8.00,"3,614866","18,981375","37,299992","70,340348"
17/03/2010 9.00,"6,171634","16,176674","37,299992","75,449187"
17/03/2010 10.00,"4,169193","9,092892","37,299992","95,84038"
17/03/2010 11.00,"0,666276","4,41017","37,299992","104,577158"
17/03/2010 12.00,"0,177854","4,233659","37,299992","106,290348"
17/03/2010 13.00,,"3,406914","37,299992","107,175626"
17/03/2010 14.00,,"3,339425","37,299992","107,661675"
17/03/2010 15.00,,"2,716447","37,299992","102,65967"
17/03/2010 16.00,,"3,401723","37,299992","105,067157"
17/03/2010 17.00,"0,728571","4,41536","37,299992","106,498605"
17/03/2010 18.00,"0,643706","5,774232","37,299992","99,75411"
17/03/2010 19.00,"0,646414","24,101466","37,299992","80,676823"
17/03/2010 20.00,"0,628359","40,842727","37,299992","64,18869"
17/03/2010 21.00,"0,641901","39,137321","37,299992","53,23396"
17/03/2010 22.00,"0,349389","30,026258","37,299992","35,545393"
17/03/2010 23.00,"0,181465","21,499236","37,299992","38,826191"
18/03/2010 0.00,"0,205842","18,002783","37,299992","40,915913"
18/03/2010 1.00,"0,232023","15,163039","36,200001","44,908428"
18/03/2010 2.00,"0,124589","14,719161","36,200001","37,388077"
18/03/2010 3.00,"0,064099","13,979373","36,200001","25,931309"
18/03/2010 4.00,"0,058683","11,465392","36,200001","29,24682"
18/03/2010 5.00,,"7,109743","36,200001","39,421718"
18/03/2010 6.00,"0,009931","5,976702","36,200001","41,197666"
18/03/2010 7.00,,"8,007873","36,200001","37,964931"
18/03/2010 8.00,"0,408072","13,660098","36,200001","30,497985"
18/03/2010 9.00,"0,621136","25,002191","36,200001","41,705077"
18/03/2010 10.00,"0,486616","9,609446","36,200001","85,039227"
18/03/2010 11.00,"0,641901","7,927404","36,200001","91,097423"
18/03/2010 12.00,"0,633775","8,647722","36,200001","86,927317"
18/03/2010 13.00,"0,363834","7,210978","36,200001","94,344846"
18/03/2010 14.00,"0,275358","7,375808","36,200001","104,085737"
18/03/2010 15.00,"0,305151","6,13634","36,200001","106,825727"
18/03/2010 16.00,"0,627455","8,462125","36,200001","107,984801"
18/03/2010 17.00,"0,24376","6,472489","36,200001","105,385017"
18/03/2010 18.00,"0,21487","9,737934","36,200001","95,762915"
18/03/2010 19.00,"0,017154","19,970343","36,200001","76,253012"
18/03/2010 20.00,"0,007223","24,921734","36,200001","66,820529"
18/03/2010 21.00,,"18,547883","36,200001","58,460283"
18/03/2010 22.00,"0,025279","24,863322","36,200001","39,062538"
18/03/2010 23.00,"0,058683","20,301309","36,200001","35,244946"
19/03/2010 0.00,"0,032501","20,44796","36,200001","32,431497"
19/03/2010 1.00,,"14,581586","49,799992","36,338545"
19/03/2010 2.00,"0,021667",,"49,799992","32,961609"
19/03/2010 3.00,"0,029793","15,930077","49,799992",
19/03/2010 4.00,,"13,51344","49,799992","36,686633"
19/03/2010 5.00,"0,009931","18,921676","49,799992","29,702577"
19/03/2010 6.00,"0,029793","16,71399","49,799992","24,812015"
19/03/2010 7.00,"0,129102","14,861931","49,799992","14,713109"
19/03/2010 8.00,"0,542591","28,499965","49,799992","29,386151"
19/03/2010 9.00,"0,699681","30,03274","49,799992","48,134044"
19/03/2010 10.00,"1,31901","14,894371","49,799992","70,305173"
19/03/2010 11.00,"1,059369","7,349925","49,799992","93,681629"
19/03/2010 12.00,"0,938926","7,536744","49,799992","93,229325"
19/03/2010 13.00,"1,449918","8,664595","49,799992","99,774117"
19/03/2010 14.00,"0,950663","9,828787","49,799992","125,663516"
19/03/2010 15.00,"0,257302","6,804743","49,799992","121,501926"
19/03/2010 16.00,"0,106532","4,974743","49,799992","117,034622"
19/03/2010 17.00,"0,519117","8,768424","49,799992","118,480515"
19/03/2010 18.00,"0,304248","13,03972","49,799992","114,464541"
19/03/2010 19.00,"0,409877","25,68097","49,799992","96,450987"
19/03/2010 20.00,"0,156187","33,132052","49,799992","53,413134"
19/03/2010 21.00,"0,083961","21,675751","49,799992","64,626869"
19/03/2010 22.00,,"27,844531","49,799992","44,901686"
19/03/2010 23.00,,"23,802966","49,799992","38,33953"
20/03/2010 0.00,"0,008126","19,688704","49,799992","36,60386"
20/03/2010 1.00,"0,026182","15,843118","38,700001","36,822812"
20/03/2010 2.00,"0,017154","14,595867","38,700001","32,192598"
20/03/2010 3.00,,"11,634124","38,700001","31,032365"
20/03/2010 4.00,"0,040627","5,900128","38,700001","48,690769"
20/03/2010 5.00,,"4,404978","38,700001","43,6747"
20/03/2010 6.00,"0,026182","4,513999","38,700001","40,08721"
20/03/2010 7.00,,"5,929978","38,700001","37,90027"
20/03/2010 8.00,"0,225704","15,676993","38,700001","42,574556"
20/03/2010 9.00,"0,187785","13,493974","38,700001","77,018192"
20/03/2010 10.00,"0,123686","6,564638","38,700001","85,967564"
20/03/2010 11.00,"0,072225","5,401744","38,700001","94,009025"
20/03/2010 12.00,"0,079448","6,08702","38,700001","97,565815"
20/03/2010 13.00,"0,082156","5,736594","38,700001","102,117168"
20/03/2010 14.00,"0,125491","5,092851","38,700001","103,468342"
20/03/2010 15.00,"0,012639","2,706063","38,700001","106,063857"
20/03/2010 16.00,"0,15077","2,597043","38,700001","111,297521"
20/03/2010 17.00,"0,027987","3,440659","38,700001","105,764825"
20/03/2010 18.00,"0,033404","5,139572","38,700001","100,775468"
20/03/2010 19.00,"0,108338","9,304446","38,700001","88,071727"
20/03/2010 20.00,"0,037016","13,64712","38,700001","66,6576"
20/03/2010 21.00,,"8,912488","38,700001","58,170189"
20/03/2010 22.00,,"12,106544","38,700001","49,290265"
20/03/2010 23.00,,"13,959904","38,700001","33,856168"
21/03/2010 0.00,,"11,843082","38,700001","34,670606"
21/03/2010 1.00,,"12,763269","25,5","29,267328"
21/03/2010 2.00,"0,309665",,"25,5","52,865723"
21/03/2010 3.00,"0,111949","4,690511","25,5",
21/03/2010 4.00,"0,165215","3,637936","25,5","86,574145"
21/03/2010 5.00,"0,135422","3,360191","25,5","90,068606"
21/03/2010 6.00,"0,168826","3,904","25,5","88,827736"
21/03/2010 7.00,"0,097504","4,542553","25,5","87,680252"
21/03/2010 8.00,"0,019862","5,011084","25,5","85,588114"
21/03/2010 9.00,"0,157992","5,801488","25,5","85,967047"
21/03/2010 10.00,"0,216675","4,473766","25,5","88,436794"
21/03/2010 11.00,"0,275358","4,691809","25,5","90,367479"
21/03/2010 12.00,"0,330429","4,508808","25,5","92,156749"
21/03/2010 13.00,"0,486616","4,449105","25,5","92,391566"
21/03/2010 14.00,"0,259107","3,635339","25,5","92,974661"
21/03/2010 15.00,"0,067711","2,508787","25,5","91,76312"
21/03/2010 16.00,"0,20223","2,477636","25,5","94,703847"
21/03/2010 17.00,"0,300637","2,983808","25,5","95,623167"
21/03/2010 18.00,"0,117366","4,895574","25,5","92,176764"
21/03/2010 19.00,"0,256399","6,368658","25,5","88,918466"
21/03/2010 20.00,"0,331332","6,523105","25,5","89,677664"
21/03/2010 21.00,"0,054168","9,105871","25,5","78,286992"
21/03/2010 22.00,"0,184174","7,28885","25,5","78,408407"
21/03/2010 23.00,"0,155284","2,970829","25,5","84,688825"
22/03/2010 0.00,"0,259107","2,057128","25,5","81,960243"
22/03/2010 1.00,"0,303346","1,090213","31,4","84,560751"
22/03/2010 2.00,"0,215773","1,258935","31,4","82,779494"
22/03/2010 3.00,"0,129102","0,74368","31,4","86,044451"
22/03/2010 4.00,"0,313277","0,619085","31,4","82,9596"
22/03/2010 5.00,"0,138131","0,351722","31,4","85,081106"
22/03/2010 6.00,"0,12188","0,894235","31,4","78,481786"
22/03/2010 7.00,"0,294318","2,070105","31,4","71,63698"
22/03/2010 8.00,"0,195911","4,838467","31,4","72,045273"
22/03/2010 9.00,"0,240148","7,204488","31,4","75,990707"
22/03/2010 10.00,"0,220286","6,358276","31,4","73,674415"
22/03/2010 11.00,"0,070419","4,207702","31,4","77,994786"
22/03/2010 12.00,"0,161603","3,62236","31,4","79,605267"
22/03/2010 13.00,"0,409877","5,807979","31,4","77,483769"
22/03/2010 14.00,"0,157992","5,876765","31,4","76,900689"
22/03/2010 15.00,"0,258205","3,003276","31,4","78,832721"
22/03/2010 16.00,"0,254594","4,776168","31,4","79,363754"
22/03/2010 17.00,"0,213064","5,846913","31,4","70,594914"
22/03/2010 18.00,"0,505576","7,674318","31,4","66,407981"
22/03/2010 19.00,"0,336749","5,809276","31,4","60,518506"
22/03/2010 20.00,"0,473977","13,837903","31,4","51,141247"
22/03/2010 21.00,"0,456824","11,06565","31,4","59,002762"
22/03/2010 22.00,"0,195008","7,393977","31,4","57,856636"
22/03/2010 23.00,"0,168826","7,165552","31,4","54,552977"
23/03/2010 0.00,"0,222995","4,944893","31,4","58,882683"
23/03/2010 1.00,,"5,601617","28,9","52,19267"
23/03/2010 2.00,"1,320816",,"28,9","48,87032"
23/03/2010 3.00,"1,200742","9,414764","28,9",
23/03/2010 4.00,"1,320816","7,482233","28,9","40,449203"
23/03/2010 5.00,"1,609717","17,600437","28,9","18,146759"
23/03/2010 6.00,"1,811947","12,375201","28,9","36,541276"
23/03/2010 7.00,"1,632287","4,987721","28,9","48,72572"
23/03/2010 8.00,"1,625967","13,238293","28,9","36,69529"
23/03/2010 9.00,"1,371374","13,491379","28,9","41,780408"
23/03/2010 10.00,"1,6043","12,408952","28,9","43,751766"
23/03/2010 11.00,"1,789377","9,717168","28,9","50,660929"
23/03/2010 12.00,"1,774931","10,680187","28,9","51,805982"
23/03/2010 13.00,"1,489642","8,469913","28,9","60,975799"
23/03/2010 14.00,"1,217896","6,96568","28,9","63,792219"
23/03/2010 15.00,"1,746042","4,56202","28,9","69,972831"
23/03/2010 16.00,"1,635898","4,768382","28,9","71,964299"
23/03/2010 17.00,"1,732499","4,656766","28,9","65,818501"
23/03/2010 18.00,"1,839934","8,107807","28,9","57,128142"
23/03/2010 19.00,"1,997024","30,43248","28,9","23,150159"
23/03/2010 20.00,"2,022302","51,138752","28,9","8,962226"
23/03/2010 21.00,"2,020497","37,187923","28,9","19,910539"
23/03/2010 22.00,"2,02772","36,551952","28,9","13,922786"
23/03/2010 23.00,"1,97987","37,422831","28,9","11,264382"
24/03/2010 0.00,"2,013275","23,466817","28,9","22,263581"
24/03/2010 1.00,"2,024109","21,879513",25,"25,082695"
24/03/2010 2.00,"1,834517","12,066314",25,"31,322238"
24/03/2010 3.00,"1,904936","9,144807",25,"23,968449"
24/03/2010 4.00,"1,976259","10,967014",25,"29,24239"
24/03/2010 5.00,"2,00244","10,904721",25,"17,732933"
24/03/2010 6.00,"1,941049","11,274608",25,"10,026924"
24/03/2010 7.00,"1,962717","15,76914",25,"12,650495"
24/03/2010 8.00,"2,013275","17,65105",25,"19,534216"
24/03/2010 9.00,"2,139668","12,499797",25,"47,528441"
24/03/2010 10.00,"4,266697","9,811913",25,"54,303682"
24/03/2010 11.00,"3,19596","5,051318",25,"60,142788"
24/03/2010 12.00,"1,687359","4,428339",25,"59,288347"
24/03/2010 13.00,"1,84174","6,580213",25,"52,628281"
24/03/2010 14.00,"1,883269","8,092232",25,"56,787976"
24/03/2010 15.00,"1,98619","7,592552",25,"56,947355"
24/03/2010 16.00,"1,941952","7,304425",25,"60,434735"
24/03/2010 17.00,"1,818267","7,761276",25,"55,847831"
24/03/2010 18.00,"1,337067","12,071502",25,"48,033337"
24/03/2010 19.00,"1,07164","11,100691",25,"48,539568"
24/03/2010 20.00,"1,227827","11,978052",25,"46,035182"
24/03/2010 21.00,"1,36686","14,612733",25,"39,049672"
24/03/2010 22.00,"1,240466","13,961208",25,"36,953763"
24/03/2010 23.00,"1,600689","14,655565",25,"31,39723"
25/03/2010 0.00,"1,500477","11,97546",25,"32,93336"
25/03/2010 1.00,,"8,36868","29,5","30,805294"
25/03/2010 2.00,"1,300954",,"29,5","18,883343"
25/03/2010 3.00,"0,92719","9,656167","29,5",
25/03/2010 4.00,"0,638289","10,114317","29,5","13,965437"
25/03/2010 5.00,"0,688847","8,852785","29,5","19,778585"
25/03/2010 6.00,"0,719543","7,140893","29,5","14,794547"
25/03/2010 7.00,"0,835102","16,014444","29,5","20,257889"
25/03/2010 8.00,"1,239563","22,523264","29,5","33,07245"
25/03/2010 9.00,"1,048167","20,0573","29,5","47,988508"
25/03/2010 10.00,"0,766488","11,5848","29,5","59,394503"
25/03/2010 11.00,"0,897397","10,634759","29,5","63,835133"
25/03/2010 12.00,"1,441794","10,991669","29,5","67,314492"
25/03/2010 13.00,"1,006638","7,617213","29,5","71,71239"
25/03/2010 14.00,"1,353318","12,288253","29,5","69,468038"
25/03/2010 15.00,"1,173658","8,620468","29,5","74,424031"
25/03/2010 16.00,"0,897397","6,564638","29,5","77,374682"
25/03/2010 17.00,"0,931704","5,136978","29,5","76,237129"
25/03/2010 18.00,"1,189908","6,978658","29,5","76,85664"
25/03/2010 19.00,"0,901911","7,589955","29,5","67,42663"
25/03/2010 20.00,"0,648221","7,440701","29,5","57,638802"
25/03/2010 21.00,"0,708709","10,887845","29,5","44,720119"
25/03/2010 22.00,"0,731279","14,397292","29,5","29,566398"
25/03/2010 23.00,"0,642803","18,06767","29,5","16,777221"
26/03/2010 0.00,"0,646414","16,620541","29,5","18,040253"
26/03/2010 1.00,"0,650026","9,955977","35,400002","24,448864"
26/03/2010 2.00,"0,650026","5,959828","35,400002","29,555726"
26/03/2010 3.00,"0,637386","3,344618","35,400002","27,535667"
26/03/2010 4.00,"0,647317","1,861148","35,400002","38,777455"
26/03/2010 5.00,"0,640998","1,657383","35,400002","64,265052"
26/03/2010 6.00,"0,645512","1,736553","35,400002","68,940673"
26/03/2010 7.00,"0,641901","4,077914","35,400002","68,545469"
26/03/2010 8.00,"1,111363","31,02042","35,400002","45,362312"
26/03/2010 9.00,"0,780031","18,41939","35,400002","59,542711"
26/03/2010 10.00,"0,642803","11,743144","35,400002","64,41859"
26/03/2010 11.00,"0,653637","13,948227","35,400002","62,693593"
26/03/2010 12.00,"0,881146",,"35,400002","68,79648"
26/03/2010 13.00,"0,865798",,"35,400002","75,522863"
26/03/2010 14.00,"0,648221",,"35,400002","78,283902"
26/03/2010 15.00,"0,680722",,"35,400002","74,329252"
26/03/2010 16.00,"0,845033",,"35,400002","77,145033"
26/03/2010 17.00,"0,866702",,"35,400002","78,113005"
26/03/2010 18.00,"0,653637",,"35,400002","73,773844"
26/03/2010 19.00,"1,117683",,"35,400002","68,51744"
26/03/2010 20.00,"0,778226",,"35,400002","67,156928"
26/03/2010 21.00,"0,645512",,"35,400002","67,06081"
26/03/2010 22.00,"0,966011",,"35,400002","70,282472"
26/03/2010 23.00,"1,422835",,"35,400002","69,310489"
27/03/2010 0.00,"1,102335",,"35,400002","71,803181"
27/03/2010 1.00,,,"34,799992","71,633608"
27/03/2010 2.00,"1,289218",,"34,799992","71,628281"
27/03/2010 3.00,"1,382208","4,953978","34,799992",
27/03/2010 4.00,"1,381305","3,587319","34,799992","65,964338"
27/03/2010 5.00,"1,328941","2,587957","34,799992","67,690473"
27/03/2010 6.00,"1,635898","2,534744","34,799992","66,943641"
27/03/2010 7.00,"1,678331","5,413425","34,799992","66,228872"
27/03/2010 8.00,"1,737917","8,819043","34,799992","64,089915"
27/03/2010 9.00,"1,732499","8,610084","34,799992","63,620968"
27/03/2010 10.00,"1,961814","5,138276","34,799992","67,616995"
27/03/2010 11.00,"2,019594","4,591873","34,799992","69,086609"
27/03/2010 12.00,"1,809239","4,019509","34,799992","71,186806"
27/03/2010 13.00,"2,025914","4,463382","34,799992","74,703216"
27/03/2010 14.00,"2,016886","4,311531","34,799992","80,302441"
27/03/2010 15.00,"2,033136","3,101914","34,799992","82,502867"
27/03/2010 16.00,"2,052999","4,941","34,799992","79,761355"
27/03/2010 17.00,"2,013275","5,535425","34,799992","76,232944"
27/03/2010 18.00,"2,033136","5,205766","34,799992","74,890247"
27/03/2010 19.00,"2,02772","6,946212","34,799992","71,810746"
27/03/2010 20.00,"1,919382","4,488041","34,799992","79,574324"
27/03/2010 21.00,"2,020497","3,976681","34,799992","85,793478"
27/03/2010 22.00,"1,965426","4,64768","34,799992","85,495526"
27/03/2010 23.00,"2,15953","3,972788","34,799992","87,403365"
28/03/2010 0.00,"2,314814","6,755424","34,799992","83,35657"
28/03/2010 1.00,"2,293147","5,466637","18,200001","79,470108"
28/03/2010 2.00,"2,018691","7,063019","18,200001","70,055205"
28/03/2010 3.00,"2,036748","6,716489","18,200001","65,435283"
28/03/2010 4.00,"1,959106","4,269999","18,200001","69,633022"
28/03/2010 5.00,"2,033136","7,878084","18,200001","60,887481"
28/03/2010 6.00,"1,948272","6,273914","18,200001","58,562825"
28/03/2010 7.00,"2,022302","4,71517","18,200001","59,902846"
28/03/2010 8.00,"2,051192","8,262254","18,200001","61,940281"
28/03/2010 9.00,"2,029525","3,740466","18,200001","73,198846"
28/03/2010 10.00,"2,103556","2,277766","18,200001","80,375919"
28/03/2010 11.00,"2,033136","2,212872","18,200001","88,255729"
28/03/2010 12.00,"2,168558","1,726169","18,200001","90,210326"
28/03/2010 13.00,"1,971745","1,460106","18,200001","91,145528"
28/03/2010 14.00,"2,034942","1,047384","18,200001","93,948477"
28/03/2010 15.00,"2,049387","1,541871","18,200001","96,064733"
28/03/2010 16.00,"2,768027","2,273873","18,200001","98,07009"
28/03/2010 17.00,"2,03133","1,863745","18,200001","95,852306"
28/03/2010 18.00,"2,042164","6,133744","18,200001","82,675195"
28/03/2010 19.00,"2,02772","19,111158","18,200001","65,099942"
28/03/2010 20.00,"2,043971","31,734266","18,200001","43,739757"
28/03/2010 21.00,"2,060221","40,602618","18,200001","23,360453"
28/03/2010 22.00,"1,978968","23,433069","18,200001","18,394234"
28/03/2010 23.00,"1,867019","10,52704","18,200001","43,787835"
29/03/2010 0.00,"1,515824","10,098742","18,200001","39,610127"
29/03/2010 1.00,,"9,735339","22,200001","38,674929"
29/03/2010 2.00,"2,011469",,"22,200001","40,914079"
29/03/2010 3.00,"1,971745","12,264889","22,200001",
29/03/2010 4.00,"1,904936","10,979992","22,200001","25,664697"
29/03/2010 5.00,"1,820072","12,12991","22,200001","28,018957"
29/03/2010 6.00,"1,611523","13,822329","22,200001","31,808899"
29/03/2010 7.00,"2,036748","19,577083","22,200001","14,042947"
29/03/2010 8.00,"1,918479","15,900222","22,200001","24,94554"
29/03/2010 9.00,"1,727083","14,492032","22,200001","47,653627"
29/03/2010 10.00,"2,016886","6,864445","22,200001","73,286844"
29/03/2010 11.00,"2,033136","9,857338","22,200001","67,482528"
29/03/2010 12.00,"2,175781","5,774232","22,200001","85,182872"
29/03/2010 13.00,"2,024109","7,840447","22,200001","82,646184"
29/03/2010 14.00,"2,229949","6,620445","22,200001","85,489963"
29/03/2010 15.00,"1,863407","3,733977","22,200001","88,569921"
29/03/2010 16.00,"1,958203","4,157084","22,200001","88,995117"
29/03/2010 17.00,"1,851671","4,454298","22,200001","86,466314"
29/03/2010 18.00,"1,802016","5,82485","22,200001","81,642284"
29/03/2010 19.00,"2,047582","5,758659","22,200001","75,353723"
29/03/2010 20.00,"1,857088","7,985808","22,200001","66,974661"
29/03/2010 21.00,"2,049387","5,697659","22,200001","61,917058"
29/03/2010 22.00,"1,963619","2,455574","22,200001","54,57472"
29/03/2010 23.00,"1,884172","1,984448","22,200001","55,616691"
30/03/2010 0.00,"1,737917","1,051277","22,200001","54,978908"
30/03/2010 1.00,"2,063833","0,61649","30,700001","71,764582"
30/03/2010 2.00,"2,02772","0,763148","30,700001","78,483559"
30/03/2010 3.00,"2,000635","1,281","30,700001","82,41652"
30/03/2010 4.00,"2,049387","0,549","30,700001","80,392974"
30/03/2010 5.00,"2,033136","0,608702","30,700001","81,437559"
30/03/2010 6.00,"2,038553","2,223254","30,700001","83,210474"
30/03/2010 7.00,"2,058415","11,731458","30,700001","74,223834"
30/03/2010 8.00,"2,029525","7,186319","30,700001","73,509948"
30/03/2010 9.00,"2,049387","6,321934","30,700001","75,424583"
30/03/2010 10.00,"2,038553","11,580904","30,700001","73,790784"
30/03/2010 11.00,"2,029525","10,868378","30,700001","77,595123"
30/03/2010 12.00,"2,042164","4,049362","30,700001","82,886343"
30/03/2010 13.00,"2,038553","3,965","30,700001","78,987499"
30/03/2010 14.00,"2,043971","5,723616","30,700001","76,614845"
30/03/2010 15.00,"2,063833","0,673596","30,700001","77,648951"
30/03/2010 16.00,"2,096333","1,256341","30,700001","74,96135"
30/03/2010 17.00,"2,538712","1,473085","30,700001","76,106993"
30/03/2010 18.00,,"1,896192","30,700001",
30/03/2010 19.00,"0,640998","1,84168","30,700001","76,950863"
30/03/2010 20.00,"0,230217","1,23168","30,700001","82,992895"
30/03/2010 21.00,"0,252788","1,305659","30,700001","84,968763"
30/03/2010 22.00,"0,182368","0,598318","30,700001","83,179592"
30/03/2010 23.00,"0,015348","0,716424","30,700001","82,847104"
31/03/2010 0.00,"0,126394","0,168723","30,700001","82,897515"
31/03/2010 1.00,,"0,144063","23,79999","80,818109"
31/03/2010 2.00,"0,53266",,"23,79999","78,057351"
31/03/2010 3.00,"0,419808","0,092149","23,79999",
31/03/2010 4.00,"0,100212","0,076574","23,79999","70,032222"
31/03/2010 5.00,"0,093892","0,506169","23,79999","59,765453"
31/03/2010 6.00,"0,12188","3,060382","23,79999","50,970395"
31/03/2010 7.00,"0,152575","9,031894","23,79999","45,444226"
31/03/2010 8.00,"0,449601","8,663297","23,79999","53,091559"
31/03/2010 9.00,"0,297026","13,826226","23,79999","63,068355"
31/03/2010 10.00,"0,083058","12,656841","23,79999","66,951244"
31/03/2010 11.00,"0,211258","8,194765","23,79999","75,819795"
31/03/2010 12.00,"0,374668","12,944968","23,79999","76,456976"
31/03/2010 13.00,"0,487519","6,573721","23,79999","87,326874"
31/03/2010 14.00,"0,216675","5,470532","23,79999","85,931392"
31/03/2010 15.00,"0,185077","2,834553","23,79999","88,304405"
31/03/2010 16.00,"0,227509","3,065574","23,79999","89,114493"
31/03/2010 17.00,"0,052363","2,526956","23,79999","89,409918"
31/03/2010 18.00,"0,003611","4,458191","23,79999","83,561074"
31/03/2010 19.00,"0,007223","4,404978","23,79999","84,632546"
31/03/2010 20.00,,"7,666531","23,79999","78,105707"
31/03/2010 21.00,"0,018056","5,277147","23,79999","77,156768"
31/03/2010 22.00,,"5,53153","23,79999","72,471969"
31/03/2010 23.00,,"4,935809","23,79999","69,115977"
01/04/2010 0.00,"0,004514","3,560064","23,79999","75,80892"
01/04/2010 1.00,,"1,977956",16,"82,911663"
01/04/2010 2.00,,"0,704744",16,"83,100908"
01/04/2010 3.00,"0,002708","0,546404",16,"79,788471"
01/04/2010 4.00,"0,001805","1,726169",16,"77,279294"
01/04/2010 5.00,,"2,173936",16,"74,149284"
01/04/2010 6.00,,"4,738532",16,"66,751108"
01/04/2010 7.00,,"11,199339",16,"52,258347"
01/04/2010 8.00,,"8,421893",16,"60,435272"
