,Provincia di TARANTO,,,,
03/03/2010 8.00,"0,828985","23,692643","24,908421","0,23809","0,461701"
03/03/2010 9.00,"2,783152","55,18292",,"0,315129","0,790261"
03/03/2010 10.00,"3,08657","60,148573","92,307693","0,339347","1,160194"
03/03/2010 11.00,"2,364144","46,771401",,"0,341818","0,910198"
03/03/2010 12.00,"19,622933","50,34445","72,77166","0,502908","1,161074"
03/03/2010 13.00,"23,580018","63,713826",,"0,36516","1,949134"
03/03/2010 14.00,"19,225592","43,740879","52,74725","0,495976","1,229295"
03/03/2010 15.00,"14,015084","26,984037",,"0,934671","1,742052"
03/03/2010 16.00,"10,617876","28,458437","43,46764","0,538678","1,920746"
03/03/2010 17.00,"20,421196","33,148937",,"1,305129","2,936796"
03/03/2010 18.00,"28,106036","41,195742","47,37484","1,044176","3,026584"
03/03/2010 19.00,"23,406641","56,513232",,"0,687022","2,960563"
03/03/2010 20.00,"21,842587","44,745426","40,537231","1,973668","1,829199"
03/03/2010 21.00,"15,095116","45,351529",,"0,943752","1,40843"
03/03/2010 22.00,"12,568421","46,517029","42,002441","0,808236","1,716964"
03/03/2010 23.00,"11,493818","39,282688",,"1,468967","1,409971"
04/03/2010 0.00,"6,807072","17,00991","31,25762","0,297722","1,777482"
04/03/2010 1.00,"15,763357","24,36624",,"0,192081","0,520459"
04/03/2010 2.00,"3,469458","10,443976","27,35042","0,305608","1,170097"
04/03/2010 3.00,"1,899984","8,459531",,"0,173359","0,617288"
04/03/2010 4.00,"2,385817","9,930019","23,93162","0,239762","1,004607"
04/03/2010 5.00,"2,544751","10,13768",,"0,154477","0,779698"
04/03/2010 6.00,"3,287045","14,9411","22,954821","0,158779","0,608926"
04/03/2010 7.00,"3,637421","39,883591",,"0,148144","0,496692"
04/03/2010 8.00,"6,72941","46,711709","22,954821","0,162165","0,625871"
04/03/2010 9.00,"2,732581","31,653791",,"0,162364","0,635113"
04/03/2010 10.00,"2,598932","22,128704","22,46641","0,158501","0,779037"
04/03/2010 11.00,"2,541138","19,388904",,"0,15137","0,672085"
04/03/2010 12.00,"2,691042","14,550442","21,001221","0,131135","0,534103"
04/03/2010 13.00,"1,907208","17,090379",,"0,133245","0,455099"
04/03/2010 14.00,"1,699511","20,730897","22,46641","0,138624","0,453338"
04/03/2010 15.00,"1,623656","23,244872",,"0,144758","0,477766"
04/03/2010 16.00,"0,438874","23,381158","17,582411","0,14914","0,4606"
04/03/2010 17.00,"1,20826","33,012669",,"0,151569","0,473584"
04/03/2010 18.00,"1,674225","37,524071","7,326007","0,183357","0,493171"
04/03/2010 19.00,"1,15769","50,145868",,"0,178577","0,450917"
04/03/2010 20.00,"1,128793","23,760117","7,814408","0,166268","0,536084"
04/03/2010 21.00,"1,280503","23,683561",,"0,219009","0,674726"
04/03/2010 22.00,"1,119763","12,089679","8,791209","0,235739","0,620149"
04/03/2010 23.00,"1,121569","10,360904",,"0,244743","0,668344"
05/03/2010 0.00,"1,132405","7,586063","11,23321","0,262867","0,763853"
05/03/2010 1.00,,"9,243445",,"0,269518","0,846818"
05/03/2010 2.00,"1,043908",,"8,791209","0,279278","0,851"
05/03/2010 3.00,"0,78564","25,327956",,,"0,834715"
05/03/2010 4.00,"1,013204","19,760098","11,72161","0,284743","0,789601"
05/03/2010 5.00,"1,322042","23,802966",,"0,308406","0,627631"
05/03/2010 6.00,"1,264248","30,115815","8,791209","0,351086","0,639075"
05/03/2010 7.00,"2,602545","47,742218",,"0,352871","0,923182"
05/03/2010 8.00,"1,372612","34,610336","9,76801","0,330281","0,9826"
05/03/2010 9.00,"1,21729","21,688733",,"0,293636","0,827672"
05/03/2010 10.00,"1,087253","12,124722","6,837607","0,299036","0,836695"
05/03/2010 11.00,"1,114344","11,32782",,"0,308962","0,811167"
05/03/2010 12.00,"1,807874","8,115594","5,860806","0,303721","0,874327"
05/03/2010 13.00,"1,350939","7,336871",,"0,300147","0,749329"
05/03/2010 14.00,"1,701317","6,434851","9,27961","0,285736","0,608706"
05/03/2010 15.00,"1,544188","5,670403",,"0,298401","0,837795"
05/03/2010 16.00,"1,040295","8,669786","19,0476","0,326708","0,976218"
05/03/2010 17.00,"1,094477","19,033292",,"0,338659","1,135987"
05/03/2010 18.00,"1,224515","15,763951","22,46641","0,35863","1,341749"
05/03/2010 19.00,"1,132405","18,651716",,"0,373319","1,353193"
05/03/2010 20.00,"1,126986","20,063801","20,02442","0,408534","1,216531"
05/03/2010 21.00,"0,977083","18,06118",,"0,360574","1,266927"
05/03/2010 22.00,"1,257023","8,491978","18,55921","0,340604","1,202666"
05/03/2010 23.00,"3,299687","12,960551",,"0,315592","1,002626"
06/03/2010 0.00,"1,134211","9,772978","15,14041","0,307611","0,977979"
06/03/2010 1.00,"0,973471","4,42185",,"0,315592","0,932205"
06/03/2010 2.00,"1,036683","5,134383","11,23321","0,284386","0,754171"
06/03/2010 3.00,"0,832598","5,530232",,"0,290341","0,705755"
06/03/2010 4.00,"0,850658","4,020808","5,860806","0,287285","0,660202"
06/03/2010 5.00,"0,922901","7,797615",,"0,307334","0,667024"
06/03/2010 6.00,"0,995144","5,371565","6,837607","0,299314","0,72292"
06/03/2010 7.00,"0,505699","8,074894",,"0,280813","0,733703"
06/03/2010 8.00,"0,986114","10,202567","6,349206","0,286848","1,216312"
06/03/2010 9.00,"0,679081","3,796438",,"0,279304","2,235883"
06/03/2010 10.00,"0,435263","4,773574","6,837607","0,255165","0,569314"
06/03/2010 11.00,"0,993337","2,314105",,"0,239442","2,889921"
06/03/2010 12.00,"0,323286","1,675013","8,302809","0,248098","0,648318"
06/03/2010 13.00,"0,15171","2,067786",,"0,260445","0,548628"
06/03/2010 14.00,"0,666439","1,60994","7,814408","0,258103","0,545987"
06/03/2010 15.00,"0,969859","1,091303",,"0,281646","0,543566"
06/03/2010 16.00,"0,807313","2,167447","4,395605","0,269775","0,565352"
06/03/2010 17.00,"0,635736","1,850587",,"0,28375","0,555669"
06/03/2010 18.00,"0,742294","1,520621","6,349206","0,285498","0,49163"
06/03/2010 19.00,"0,635736","2,09638",,"0,305389","0,937926"
06/03/2010 20.00,"0,686306","2,779977","11,23321","0,327542","2,137293"
06/03/2010 21.00,"0,670051","2,840152",,"0,301219","1,280351"
06/03/2010 22.00,"0,44068","2,628027","12,21001","0,285895","0,877628"
06/03/2010 23.00,"0,339541","3,428977",,"0,276724","0,639075"
07/03/2010 0.00,"0,612257","7,58217","13,67521","0,360376","1,954417"
07/03/2010 1.00,,"7,283658",,"0,381497","1,322384"
07/03/2010 2.00,"0,462354",,"12,69841","0,383562","1,215431"
07/03/2010 3.00,"0,93735","28,863359",,,"1,073708"
07/03/2010 4.00,"0,567106","11,517308","7,326007","0,268062","0,777057"
07/03/2010 5.00,"0,355795","7,146085",,"0,214673","0,726002"
07/03/2010 6.00,"0,857882","5,412126","7,814408","0,173095","0,68925"
07/03/2010 7.00,"0,502087","5,148658",,"0,143289","0,601003"
07/03/2010 8.00,"0,704367","6,502339","8,791209","0,201985","0,697833"
07/03/2010 9.00,"0,673664","5,817063",,"0,207051","0,816889"
07/03/2010 10.00,"1,493619","4,315424","4,884005","0,178961","0,660421"
07/03/2010 11.00,"1,370806","3,571744",,"0,190014","0,718739"
07/03/2010 12.00,"1,674225","2,353043","5,372406","0,178282","0,628072"
07/03/2010 13.00,"1,007786","2,89685",,"0,207371","0,737005"
07/03/2010 14.00,"1,182974","2,515276","7,814408","0,177045","0,745367"
07/03/2010 15.00,"1,108926","1,709076",,"0,174173","0,593081"
07/03/2010 16.00,"1,031265","1,614198","6,837607","0,169863","0,709056"
07/03/2010 17.00,"1,038489","2,903618",,"0,196717","0,812488"
07/03/2010 18.00,"0,980695","3,560064","4,395605","0,213317","0,694312"
07/03/2010 19.00,"1,06558","4,603553",,"0,21962","0,942547"
07/03/2010 20.00,"1,069192","31,869235","10,25641","0,241608","0,771335"
07/03/2010 21.00,"0,99695","9,238254",,"0,20378","0,857601"
07/03/2010 22.00,"1,000562","3,976681","10,25641","0,17932","0,736565"
07/03/2010 23.00,"0,917482","3,52502",,"0,202344","0,873887"
08/03/2010 0.00,"0,922901","4,615233","9,27961","0,196598","0,880489"
08/03/2010 1.00,"1,103508","3,73917",,"0,198672","0,703114"
08/03/2010 2.00,"1,244381","3,637936","14,16361","0,198593","0,813148"
08/03/2010 3.00,"1,878312","3,121382",,"0,206813","0,939687"
08/03/2010 4.00,"2,427356","2,571085","15,62881","0,186062","0,763413"
08/03/2010 5.00,"2,821079","2,42702",,"0,181275","0,85254"
08/03/2010 6.00,"2,591709","2,019489","21,48962","0,153863","0,874547"
08/03/2010 7.00,"2,514047","3,605489",,"0,170582","0,836475"
08/03/2010 8.00,"2,384011","6,293382","29,79241","0,176527","1,860888"
08/03/2010 9.00,"2,896934","4,288168",,"0,175211","0,830313"
08/03/2010 10.00,"2,983625","7,286255","20,51281","0,157533","0,774196"
08/03/2010 11.00,"4,094357","6,27002",,"0,169984","0,814249"
08/03/2010 12.00,"5,223149","2,785233","21,48962","0,190932","0,724901"
08/03/2010 13.00,"5,690921","9,650979",,"0,183948","0,861122"
08/03/2010 14.00,"6,052135","3,541892","16,11721","0,186982","0,855621"
08/03/2010 15.00,"7,805827","3,820935",,"0,176887","0,877408"
08/03/2010 16.00,"8,911142","2,682702","22,46641","0,165553","0,799064"
08/03/2010 17.00,"8,578825","2,942275",,"0,16316","0,716979"
08/03/2010 18.00,,,"19,0476",,
08/03/2010 19.00,,,,,
08/03/2010 20.00,,,"28,81562",,
08/03/2010 21.00,"5,284555","33,198246",,"0,012373","0,677147"
08/03/2010 22.00,"3,185905","29,610932","32,722832","0,105341","1,126964"
08/03/2010 23.00,"2,503211","23,115086",,"0,121582","1,176479"
09/03/2010 0.00,"1,578504","18,946335","27,83882","0,133313","1,097916"
09/03/2010 1.00,,"18,000179",,"0,091216","0,833834"
09/03/2010 2.00,"0,933737",,"24,42001","0,154899","1,059404"
09/03/2010 3.00,"1,154077","39,812218",,,"1,066446"
09/03/2010 4.00,"1,699511","23,147532","21,97802","0,357575","0,848799"
09/03/2010 5.00,"1,121569","11,650997",,"0,287162","0,932424"
09/03/2010 6.00,"2,952922","47,862903","21,001221","0,320213","1,003066"
09/03/2010 7.00,"1,574892","38,130174",,"0,336021","1,107598"
09/03/2010 8.00,"3,375542","39,267105","29,79241","0,357816","1,007247"
09/03/2010 9.00,"8,856959","57,78773",,"0,462357","1,203767"
09/03/2010 10.00,"40,241001","63,759251","39,56044","0,720141","2,535833"
09/03/2010 11.00,"24,63477","51,624152",,"0,703096","2,748639"
09/03/2010 12.00,"21,338694","38,572745","38,09523","0,388073","1,805651"
09/03/2010 13.00,"12,349888","37,514987",,"0,330432","1,496237"
09/03/2010 14.00,"4,533232","41,999125","39,56044","0,526903","1,227534"
09/03/2010 15.00,"5,36041","37,817391",,"0,713994","1,854066"
09/03/2010 16.00,"6,182172","38,977687","36,141621","0,969063","3,256994"
09/03/2010 17.00,"4,255096","35,888736",,"0,989301","3,416763"
09/03/2010 18.00,"2,272034","13,595203","21,97802","0,319255","1,132245"
09/03/2010 19.00,"1,314818","11,814521",,"0,323566","1,217191"
09/03/2010 20.00,"3,570597","26,484373","10,74481","0,982156","1,189683"
09/03/2010 21.00,"4,580189","37,921209",,"0,826959","1,480392"
09/03/2010 22.00,"4,377909","18,588865","0,976801","0,589054","3,652235"
09/03/2010 23.00,"4,442928","6,589297",,"0,171642","3,385073"
10/03/2010 0.00,"2,353307","6,738551","28,327221","0,180824","0,516938"
10/03/2010 1.00,"10,574522","5,537636",,"0,167811","1,715203"
10/03/2010 2.00,"62,318381","13,022844","20,02442","0,172282","0,549507"
10/03/2010 3.00,"12,053697","7,909233",,"0,15328","0,613547"
10/03/2010 4.00,"5,403756","5,186296","19,0476","0,209883","0,549067"
10/03/2010 5.00,"4,61631","6,825511",,"0,290635","0,55743"
10/03/2010 6.00,"2,821079","7,706765","21,97802","0,269838","1,828758"
10/03/2010 7.00,"3,063092","18,101419",,"0,391106","1,456844"
10/03/2010 8.00,"2,300931","16,4025","21,97802","0,204095","0,847919"
10/03/2010 9.00,"2,748836","17,839253",,"0,269799","0,670325"
10/03/2010 10.00,"3,037807","17,506987","21,97802","0,257703","1,08141"
10/03/2010 11.00,"4,560323","37,708904",,"0,164534","2,518228"
10/03/2010 12.00,"4,777051","21,292508","9,27961","0,237178","2,175143"
10/03/2010 13.00,"3,149783","18,847696",,"0,22593","0,446516"
10/03/2010 14.00,"3,754816","34,506514","7,814408","0,203656","2,796173"
10/03/2010 15.00,"2,927637","25,806875",,"0,150167","3,074118"
10/03/2010 16.00,"1,840383","27,675797","10,74481","0,312989","0,667904"
10/03/2010 17.00,"2,571841","18,948927",,"0,284489","0,487228"
10/03/2010 18.00,"5,07144","22,75169","6,837607","0,472217","1,334487"
10/03/2010 19.00,,,,,"1,12002"
10/03/2010 20.00,"6,2201","8,963104","22,46641","0,271954","0,52486"
10/03/2010 21.00,"0,543626","13,175991",,"0,378014","1,233917"
10/03/2010 22.00,,,,,
10/03/2010 23.00,"2,35231","28,047969",,"0,358866","5,537179"
11/03/2010 0.00,"1,119763","32,191099","6,837607","0,396256","0,969396"
11/03/2010 1.00,,"23,055374",,"0,448107","0,948269"
11/03/2010 2.00,"1,204648",,"10,25641","0,38408","0,94959"
11/03/2010 3.00,"0,487638","40,205476",,,"0,921862"
11/03/2010 4.00,"1,08906","15,604315","6,349206","0,285483","0,963014"
11/03/2010 5.00,"1,011398","10,73599",,"0,287921","0,912839"
11/03/2010 6.00,"0,96444","8,782701","6,349206","0,286641","0,855401"
11/03/2010 7.00,"1,247993","10,955335",,"0,315014","0,756371"
11/03/2010 8.00,"2,506823","28,143051","4,395605","0,370721","1,027053"
11/03/2010 9.00,"16,207654","42,554617",,"0,677462","1,256803"
11/03/2010 10.00,"22,942483","36,749232","16,11721","0,253873","1,67251"
11/03/2010 11.00,"4,542261","30,788112",,"0,220466","1,910623"
11/03/2010 12.00,"2,281064","25,464245","19,0476","0,201285","0,650958"
11/03/2010 13.00,"2,091427","26,575212",,"0,176109","0,630492"
11/03/2010 14.00,"1,620043","17,113734","17,582411","0,151733","0,576356"
11/03/2010 15.00,"1,811486","21,593994",,"0,167238","0,534984"
11/03/2010 16.00,"1,399703","10,716521","12,21001","0,15401","0,536523"
11/03/2010 17.00,"1,137824","13,707256",,"0,178708","0,5242"
11/03/2010 18.00,"1,040295","8,324553","5,860806","0,220026","0,49119"
11/03/2010 19.00,"1,085447","10,573759",,"0,235292","0,731504"
11/03/2010 20.00,"1,126986","15,73669","4,395605","0,249039","0,638855"
11/03/2010 21.00,"1,27689","39,466985",,"0,300788","0,736785"
11/03/2010 22.00,"1,083641","10,636062","12,69841","0,258749","0,867284"
11/03/2010 23.00,"1,096283","5,444573",,"0,266261","0,922301"
12/03/2010 0.00,"1,096283","5,643147","11,23321","0,264543","0,929344"
12/03/2010 1.00,"1,114344","9,750915",,"0,272256","0,914819"
12/03/2010 2.00,"0,968053","3,423786","6,837607","0,290318","0,970716"
12/03/2010 3.00,"1,002368","5,291426",,"0,299509","0,943428"
12/03/2010 4.00,"0,536402","3,922169","7,326007","0,325964","1,07877"
12/03/2010 5.00,"1,338297","1,278195",,"0,297751","0,848579"
12/03/2010 6.00,"1,036683","6,405731","7,326007","0,280568","0,8521"
12/03/2010 7.00,"1,921657","20,791222",,"0,291478","0,893912"
12/03/2010 8.00,"2,080591","34,261223","6,349206","0,294155","0,869485"
12/03/2010 9.00,"1,4286","27,273475",,"0,28892","1,211689"
12/03/2010 10.00,"1,313012","25,427898","4,884005","0,274973","1,17846"
12/03/2010 11.00,"2,355114","27,926308",,"0,254632","0,968075"
12/03/2010 12.00,"2,044469","21,658887","7,814408","0,240567","0,95025"
12/03/2010 13.00,"2,149221","21,658887",,"0,256911","0,788281"
12/03/2010 14.00,"1,06558","23,061875","11,72161","0,247639","0,757031"
12/03/2010 15.00,"1,087253","17,508288",,"0,245761","0,841097"
12/03/2010 16.00,"1,078222","20,429797","13,18681","0,240807","0,812708"
12/03/2010 17.00,"1,132405","24,000226",,"0,263504","0,906017"
12/03/2010 18.00,"1,103508","11,155202","12,69841","0,294315","1,231056"
12/03/2010 19.00,"1,141435","16,811335",,"0,345664","1,440339"
12/03/2010 20.00,"1,101702","15,609503","20,02442","0,344826","1,453543"
12/03/2010 21.00,"1,647134","18,18967",,"0,342188","1,602309"
12/03/2010 22.00,"0,543626","21,47457","32,234421","0,348023","1,521324"
12/03/2010 23.00,"0,948186","18,341526",,"0,312017","1,267806"
13/03/2010 0.00,"0,671858","3,675573","28,81562","0,29927","1,166576"
13/03/2010 1.00,,"3,872851",,"0,320969","1,089772"
13/03/2010 2.00,"0,792864",,"12,21001","0,305863","0,896113"
13/03/2010 3.00,"0,707978","42,566301",,,"1,089553"
13/03/2010 4.00,"0,540015","16,90867","14,16361","0,332847","1,002626"
13/03/2010 5.00,"0,720622","26,084612",,"0,323235","0,997344"
13/03/2010 6.00,"1,278696","18,671187","12,69841","0,333728","0,956852"
13/03/2010 7.00,"2,116713","71,270049",,"0,415479","1,011429"
13/03/2010 8.00,"2,579065","70,423834","17,582411","0,407266","1,101436"
13/03/2010 9.00,"1,396091","38,799871",,"0,384557","1,197826"
13/03/2010 10.00,"1,316623","16,671167","15,62881","0,332687","1,416793"
13/03/2010 11.00,"1,600176","35,377389",,"0,332166","1,203988"
13/03/2010 12.00,"1,836771","41,48388","9,76801","0,354597","1,155793"
13/03/2010 13.00,"2,190761","23,660197",,"0,428135","1,219612"
13/03/2010 14.00,"1,511679","11,156504","21,97802","0,368655","1,299276"
13/03/2010 15.00,"1,092672","6,447828",,"0,345664","1,285852"
13/03/2010 16.00,"1,211872","9,634105","15,62881","0,339937","1,31072"
13/03/2010 17.00,"1,199229","3,304381",,"0,314222","1,107158"
13/03/2010 18.00,"2,27384","5,00849","10,25641","0,34955","1,337348"
13/03/2010 19.00,"0,884973","6,512723",,"0,348508","1,412391"
13/03/2010 20.00,"1,081835","6,031211","16,11721","0,353195","1,1789"
13/03/2010 21.00,"1,105314","7,584764",,"0,362447","1,307199"
13/03/2010 22.00,"1,034877","31,111278","18,07081","0,404424","1,283872"
13/03/2010 23.00,"1,130599","22,688078",,"0,396132","2,155998"
14/03/2010 0.00,"1,060162","21,338302","22,46641","0,410392","1,368818"
14/03/2010 1.00,"0,942768","12,028679",,"0,395532","1,264506"
14/03/2010 2.00,"1,10712","14,001436","18,55921","0,359482","1,273308"
14/03/2010 3.00,"1,123374","8,889127",,"0,322233","0,953331"
14/03/2010 4.00,"0,998756","7,517276","13,18681","0,32772","0,962794"
14/03/2010 5.00,"1,235351","4,556829",,"0,324836","0,932424"
14/03/2010 6.00,"0,890392","3,057787","11,72161","0,316665","0,893693"
14/03/2010 7.00,"1,134211","2,760574",,"0,306612","0,72182"
14/03/2010 8.00,"0,588778","4,699595","11,23321","0,304368","0,812708"
14/03/2010 9.00,"1,338297","11,974167",,"0,309015","0,930004"
14/03/2010 10.00,"2,638665","0,97878","5,372406","0,228668","0,678247"
14/03/2010 11.00,"2,380398","1,331387",,"0,228707","0,55545"
14/03/2010 12.00,"1,112538","0,934467","8,302809","0,207879","0,529922"
14/03/2010 13.00,"2,060724",,,"0,21573","0,528162"
14/03/2010 14.00,"1,11615",,"4,395605","0,239922","0,5242"
14/03/2010 15.00,"1,345521",,,"0,228587","0,447616"
14/03/2010 16.00,"1,717571",,"7,326007","0,21525","0,465883"
14/03/2010 17.00,"1,703122",,,"0,224462","0,455099"
14/03/2010 18.00,"2,28287","0,944174","5,860806","0,231391","0,467643"
14/03/2010 19.00,"1,600176","11,675654",,"0,277893","0,553689"
14/03/2010 20.00,"1,150466","27,29554","9,76801","0,273167","0,561831"
14/03/2010 21.00,"1,011398","40,779133",,"0,331886","0,689031"
14/03/2010 22.00,"0,78564","39,045161","12,21001","0,324557","0,829873"
14/03/2010 23.00,"1,040295","32,83355",,"0,35756","0,999765"
15/03/2010 0.00,"0,832598","9,047467","12,21001","0,311779","0,924282"
15/03/2010 1.00,,"12,011803",,"0,302887","0,835155"
15/03/2010 2.00,"1,058356",,"11,72161","0,264956","0,705975"
15/03/2010 3.00,"1,081835","30,942563",,,"0,657561"
15/03/2010 4.00,"0,957217","13,224013","7,814408","0,25798","0,549948"
15/03/2010 5.00,"1,049325","8,661998",,"0,263872","0,650298"
15/03/2010 6.00,"1,05655","9,373232","10,74481","0,269323","0,622129"
15/03/2010 7.00,"1,294951","12,476442",,"0,283393","0,684629"
15/03/2010 8.00,"1,166721","16,884013","15,62881","0,266076","0,707516"
15/03/2010 9.00,"2,230494","20,716614",,"0,280547","0,923842"
15/03/2010 10.00,"2,573648","9,878104","6,837607","0,249161","0,830973"
15/03/2010 11.00,"2,719939","5,954637",,"0,23433","0,667024"
15/03/2010 12.00,"3,259954","5,521148","7,326007","0,21982","0,68991"
15/03/2010 13.00,"2,156446","2,978617",,"0,228037","0,581638"
15/03/2010 14.00,"2,095039","1,971467","6,349206","0,208476","0,503514"
15/03/2010 15.00,"2,27384","2,201278",,"0,218017","0,475565"
15/03/2010 16.00,"1,238963","2,015596","5,860806","0,189076","0,526181"
15/03/2010 17.00,"1,018622","2,925404",,"0,193965","0,414387"
15/03/2010 18.00,"1,192005","5,732702","10,25641","0,206752","0,498452"
15/03/2010 19.00,"0,986114","12,039055",,"0,250524","0,866845"
15/03/2010 20.00,"0,854271","11,333016","32,722832","0,220461","0,806986"
15/03/2010 21.00,"0,865107","13,667891",,"0,235452","0,65536"
15/03/2010 22.00,"0,6845","9,60685","38,58363","0,303915","1,154252"
15/03/2010 23.00,"0,6249","31,930247",,"0,274575","0,840656"
16/03/2010 0.00,"0,612257","9,99102","25,88522","0,259462","0,745148"
16/03/2010 1.00,"0,478608","3,112298",,"0,231684","0,818649"
16/03/2010 2.00,"1,15769","3,657404","14,65201","0,292892","0,802805"
16/03/2010 3.00,"0,8037","2,41534",,"0,234531","0,663723"
16/03/2010 4.00,"0,83621","2,142786","14,65201","0,217494","0,584498"
16/03/2010 5.00,"0,789252","4,233659",,"0,222184","0,535644"
16/03/2010 6.00,"0,617675","7,453618","11,72161","0,23942","0,497572"
16/03/2010 7.00,"1,450272","15,686076",,"0,254612","0,606065"
16/03/2010 8.00,"1,948748","17,67701","30,28083","0,292452","0,72094"
16/03/2010 9.00,"10,439068","45,764254",,"0,438317","1,284532"
16/03/2010 10.00,"5,349574","33,90819","32,234421","0,26351","2,012294"
16/03/2010 11.00,"4,128672","34,230057",,"0,249603","0,95047"
16/03/2010 12.00,"2,761478","19,657558","20,02442","0,21533","0,735465"
16/03/2010 13.00,"4,406807","20,778926",,"0,214448","0,759671"
16/03/2010 14.00,"3,758428","18,61537","13,67521","0,206111","0,954871"
16/03/2010 15.00,"5,97628","18,707519",,"0,202664","0,903156"
16/03/2010 16.00,"7,021993","22,091076","13,18681","0,211282","0,880268"
16/03/2010 17.00,"3,485711","22,64915",,"0,214448","1,161074"
16/03/2010 18.00,"1,553219","41,696724","10,25641","0,216974","0,571514"
16/03/2010 19.00,"1,110732","65,183025",,"0,228638","0,443435"
16/03/2010 20.00,"0,957217","10,246694","19,0476","0,194407","0,710377"
16/03/2010 21.00,"0,626706","7,480935",,"0,231324","1,174499"
16/03/2010 22.00,"0,704367","6,916361","25,88522","0,195369","0,580537"
16/03/2010 23.00,"0,874137","7,314807",,"0,203064","0,551048"
17/03/2010 0.00,"0,906646","3,621716","21,001221","0,201141","0,52464"
17/03/2010 1.00,,"1,014081",,"0,19124","0,540925"
17/03/2010 2.00,"0,310644",,"12,69841","0,244511","0,567113"
17/03/2010 3.00,"0,825373","36,342987",,,"0,638415"
17/03/2010 4.00,"0,83621","23,989863","17,094","0,265512","0,764733"
17/03/2010 5.00,"1,128793","26,056066",,"0,263383","0,660202"
17/03/2010 6.00,"0,832598","64,794964","17,582411","0,285686","0,703114"
17/03/2010 7.00,"2,248555","92,090502",,"0,334994","0,708396"
17/03/2010 8.00,"1,75008","51,474901","21,97802","0,277165","0,933745"
17/03/2010 9.00,"1,12518","7,499105",,"0,208969","0,650298"
17/03/2010 10.00,"1,361775","10,691865","13,67521","0,21773","0,659321"
17/03/2010 11.00,"1,285921","7,265487",,"0,229062","0,569974"
17/03/2010 12.00,"1,069192","7,797615","12,21001","0,239712","0,671424"
17/03/2010 13.00,"1,081835","5,514659",,"0,230952","0,635554"
17/03/2010 14.00,"1,163108","4,630809","11,23321","0,220584","0,652059"
17/03/2010 15.00,"1,121569","4,417957",,"0,222071","0,618389"
17/03/2010 16.00,"0,745906","5,135682","12,21001","0,231555","0,540265"
17/03/2010 17.00,"0,789252","6,45951",,"0,238426","0,647878"
17/03/2010 18.00,"0,691724","18,658206","12,21001","0,230549","0,575476"
17/03/2010 19.00,"0,491251","51,788986",,"0,142911","0,658441"
17/03/2010 20.00,"0,424426","16,041693","33,699631","0,112163","0,946729"
17/03/2010 21.00,"1,036683","10,237611",,"0,240756","0,788721"
17/03/2010 22.00,"0,841627","9,043572","26,86202","0,313455","1,218292"
17/03/2010 23.00,"0,926513","7,762575",,"0,282149","0,974897"
18/03/2010 0.00,"0,944573","6,558149","22,46641","0,284521","0,864204"
18/03/2010 1.00,"0,525566","8,388146",,"0,293321","0,896113"
18/03/2010 2.00,"0,525566","7,759978","26,86202","0,336481","1,061824"
18/03/2010 3.00,"0,590584","14,000143",,"0,325793","0,98238"
18/03/2010 4.00,"1,284115","12,950165","24,908421","0,311687","0,968735"
18/03/2010 5.00,"0,89581","6,661978",,"0,299991","0,855401"
18/03/2010 6.00,"0,92832","17,730228","29,79241","0,296777","0,78564"
18/03/2010 7.00,"1,067386","14,799631",,"0,281587","0,682648"
18/03/2010 8.00,"2,701878","42,31321","32,722832","0,317593","0,797744"
18/03/2010 9.00,"2,700072","52,187426",,"0,331217","0,956412"
18/03/2010 10.00,"10,146492","31,168391","22,46641","0,371202","0,885551"
18/03/2010 11.00,"10,658882","43,036136",,"0,342107","0,643036"
18/03/2010 12.00,,"31,235865","27,35042","0,210739","0,903156"
18/03/2010 13.00,"0,778416","21,647185",,"0,189841","0,697173"
18/03/2010 14.00,"0,986114","21,936624","21,48962","0,182889","0,566233"
18/03/2010 15.00,"1,087253","28,673882",,"0,181121","0,571955"
18/03/2010 16.00,"1,565862","22,599839","20,02442","0,198079","0,539825"
18/03/2010 17.00,"1,226321","29,134615",,"0,207523","0,805666"
18/03/2010 18.00,"1,078222","50,275656","21,001221","0,18751","0,871686"
18/03/2010 19.00,"0,962634","37,660339",,"0,18333","0,8532"
18/03/2010 20.00,"0,825373","15,571866","42,002441","0,173686","1,010769"
18/03/2010 21.00,"1,090866","12,424525",,"0,252853","0,977538"
18/03/2010 22.00,"1,215484","20,335037","42,490841","0,445226","1,565338"
18/03/2010 23.00,"1,105314","16,803544",,"0,37916","1,936151"
19/03/2010 0.00,"1,081835","7,416042","32,722832","0,236778","1,275069"
19/03/2010 1.00,,"6,554256",,"0,240195","0,937045"
19/03/2010 2.00,"1,070999",,"33,699631","0,346207","0,895673"
19/03/2010 3.00,"1,184781","26,435044",,,"1,171638"
19/03/2010 4.00,"1,21729","18,714008","27,83882","0,422744","1,18286"
19/03/2010 5.00,"1,067386","10,127296",,"0,322532","0,906236"
19/03/2010 6.00,"1,159496","12,773654","26,37361","0,291381","0,830754"
19/03/2010 7.00,"2,111294","31,625243",,"0,398435","0,75131"
19/03/2010 8.00,"6,360973","87,849054","40,537231","0,558292","1,240079"
19/03/2010 9.00,"5,62771","65,973421",,"0,606267","3,549463"
19/03/2010 10.00,"13,240282","43,341137","47,37484","0,358189","1,654024"
19/03/2010 11.00,"13,079545","33,565561",,"0,278141","0,781899"
