,Provincia di TARANTO,,,
13/03/2006 9.00,"0,431897","61,355947","9,913792","46,187361"
13/03/2006 10.00,"0,523396","52,487266","8,675414","39,212596"
13/03/2006 11.00,"0,53142","56,296467","8,974858","42,564999"
13/03/2006 12.00,"0,402405","46,818186","7,711949","35,017879"
13/03/2006 13.00,"0,378213","45,246255","7,880282","33,186584"
13/03/2006 14.00,"0,372674","48,828483","9,378347","34,472766"
13/03/2006 15.00,"0,474503","37,972816","8,164499","25,472027"
13/03/2006 16.00,"0,237611","39,333339","9,249772","25,168325"
13/03/2006 17.00,"0,221353","40,373523","9,450246","25,901633"
13/03/2006 18.00,"0,315936","48,523709","10,809582","31,971774"
13/03/2006 19.00,"0,607649","72,254443","10,263136","56,557359"
13/03/2006 20.00,"1,525754","85,234569","10,1591","69,70609"
13/03/2006 21.00,"1,766389","61,013563","7,275473","49,892776"
13/03/2006 22.00,"1,463029","56,64403","4,611775","49,607261"
13/03/2006 23.00,"1,145865","37,17777","2,05212","34,054859"
14/03/2006 0.00,"1,223352","37,415125","2,039434","34,311834"
14/03/2006 1.00,"1,253712","26,252046","0,945701","24,819193"
14/03/2006 2.00,"1,21937","19,590791","0,747764","18,457037"
14/03/2006 3.00,"1,046911","24,982324","0,589583","24,094985"
14/03/2006 4.00,"1,123919","40,928596","0,59635","40,041944"
14/03/2006 5.00,"1,487161","57,417053","0,83066","56,182284"
14/03/2006 6.00,"1,387428","46,222867","0,713929","45,250288"
14/03/2006 7.00,"1,343235","37,721198","1,455771","35,52404"
14/03/2006 8.00,"1,480454","69,504871","8,454639","56,580725"
14/03/2006 9.00,"2,507065","76,569462","15,192961","53,311396"
14/03/2006 10.00,"2,982105","53,077367","7,761011","41,206121"
14/03/2006 11.00,"3,483314","47,749388","7,195113","36,742752"
14/03/2006 12.00,"4,401299","63,626979","12,741583","44,121158"
14/03/2006 13.00,"3,068335","59,162786","12,873542","39,451402"
14/03/2006 14.00,"2,226818","73,943117","16,273163","49,0258"
14/03/2006 15.00,"1,616895","61,658154","14,56193","39,357944"
14/03/2006 16.00,"1,375242","62,077075","13,951199","40,714241"
14/03/2006 17.00,"1,316737","68,77464","16,119208","44,089992"
14/03/2006 18.00,"1,303175","91,03724","22,75265","56,386045"
14/03/2006 19.00,"1,507879","88,248742","14,905353","65,439997"
14/03/2006 20.00,"2,276101","89,54961","13,732114","68,541913"
14/03/2006 21.00,"2,035856","68,241595","7,837142","56,264039"
14/03/2006 22.00,"2,238615","60,802133","5,13115","52,971346"
14/03/2006 23.00,"2,043581","42,204836","3,111171","37,460459"
15/03/2006 0.00,"2,173703","53,392542","4,517881","46,497562"
15/03/2006 1.00,,"45,505637","2,573188","41,589"
15/03/2006 2.00,"1,147374",,,
15/03/2006 3.00,"2,983081","58,126501","2,597718","54,180955"
15/03/2006 4.00,"1,943983","26,554257","1,683315","23,989863"
15/03/2006 5.00,"1,402788","19,321027","1,358494","17,250015"
15/03/2006 6.00,"1,750299","37,534432","1,891402","34,658365"
15/03/2006 7.00,"2,04575","52,903587","3,239746","47,969344"
15/03/2006 8.00,"3,355176","90,933458","16,061685","66,352402"
15/03/2006 9.00,"5,346877","105,921299","22,441374","71,562067"
15/03/2006 10.00,"10,610605","87,942647","18,861573","59,063551"
15/03/2006 11.00,"9,625463","58,3016","11,123408","41,274915"
15/03/2006 12.00,"4,576841","47,857053","11,85848","29,69531"
15/03/2006 13.00,"2,230125","63,5323","17,840592","36,202839"
15/03/2006 14.00,"1,403511","88,977616","22,372003","54,713081"
15/03/2006 15.00,"0,472959","76,27767","20,615103","44,699997"
15/03/2006 16.00,"0,494559","78,387833","20,154937","47,517674"
15/03/2006 17.00,"0,355465","82,536869","18,251678","54,589778"
15/03/2006 18.00,"0,307202","94,177186","16,044762","69,624327"
15/03/2006 19.00,"0,520589","98,68939","17,459084","71,969588"
15/03/2006 20.00,"0,87768","109,040537","21,312103","76,416098"
15/03/2006 21.00,"0,777539","97,970858","15,961026","73,549111"
15/03/2006 22.00,"0,480912","70,56838","8,396272","57,734522"
15/03/2006 23.00,"0,784408","68,799286","7,298311","57,648883"
16/03/2006 0.00,"1,035484","55,421001","5,883142","46,43267"
16/03/2006 1.00,"0,635281","41,049244","4,021347","34,907554"
16/03/2006 2.00,"0,87045","29,554146","3,725285","23,858777"
16/03/2006 3.00,"0,906241","21,537551","3,297266","16,493354"
16/03/2006 4.00,"0,56605","18,618071","3,014741","14,005333"
16/03/2006 5.00,"0,497","18,034432","2,437845","14,306439"
16/03/2006 6.00,"0,494288","36,468301","2,401473","32,817967"
16/03/2006 7.00,"0,695835","76,708254","7,365983","65,459478"
16/03/2006 8.00,"1,03467","100,064172","17,482777","73,309003"
16/03/2006 9.00,"1,124869","120,726279","28,994457","76,322643"
16/03/2006 10.00,"0,606721","67,458229","13,817558","46,304166"
16/03/2006 11.00,"0,492933","52,371822","10,631943","36,095118"
16/03/2006 12.00,"0,316059","61,55311","15,851054","37,274878"
16/03/2006 13.00,"0,069141","70,118337","19,065432","40,914121"
16/03/2006 14.00,"0,046093","59,933187","17,522532","33,089242"
16/03/2006 15.00,"0,009219","47,550981","15,764786","23,395423"
16/03/2006 16.00,0,"52,572847","15,70049","28,51943"
16/03/2006 17.00,"0,012291","64,71644","18,604429","36,215804"
16/03/2006 18.00,"0,019974","79,661474","20,07034","48,921978"
16/03/2006 19.00,"0,033802","96,592174","21,531188","63,622983"
16/03/2006 20.00,"0,556108","150,434785","33,261954","99,503958"
16/03/2006 21.00,"0,452081","136,100591","27,438863","94,094409"
16/03/2006 22.00,"0,295453","108,772071","17,432872","82,099481"
16/03/2006 23.00,"0,119392","60,820316","10,41794","44,877814"
17/03/2006 0.00,"0,161599","65,575003","12,199369","46,902487"
17/03/2006 1.00,,"77,280226","10,635327","61,01555"
17/03/2006 2.00,"0,838701",,,
17/03/2006 3.00,"0,844377","41,245069","7,276319","30,109315"
17/03/2006 4.00,"0,863909","27,766924","6,293398","18,129971"
17/03/2006 5.00,"1,161968","25,59579","5,61415","16,999525"
17/03/2006 6.00,"0,927501","26,660601","4,746272","19,396684"
17/03/2006 7.00,"1,4919","65,857751","9,687942","51,038792"
17/03/2006 8.00,"1,67737","84,990733","13,95797","63,633347"
17/03/2006 9.00,"2,754486","148,848565","34,600135","95,863416"
17/03/2006 10.00,"2,242849","105,990056","20,148166","75,149379"
17/03/2006 11.00,"1,503656","75,01311","16,799309","49,289274"
17/03/2006 12.00,"1,418281","73,074116","19,221918","43,674667"
17/03/2006 13.00,"0,447675","75,983224","22,149538","42,051056"
17/03/2006 14.00,"0,633823","82,182789","21,778194","48,82464"
17/03/2006 15.00,"0,276892","76,957254","24,452883","39,538361"
17/03/2006 16.00,"0,141501","64,357174","18,397178","36,176873"
17/03/2006 17.00,"0,186642","79,736672","21,568411","46,698726"
17/03/2006 18.00,"0,218361","92,424991","24,232951","55,307503"
17/03/2006 19.00,"0,339682","105,134053","24,824228","67,118139"
17/03/2006 20.00,"0,462084","103,81762","21,799343","70,441995"
17/03/2006 21.00,"1,135031","86,142445","15,932258","61,756641"
17/03/2006 22.00,"0,938701","59,509047","10,80197","42,976422"
17/03/2006 23.00,"0,94478","40,31513","7,810919","28,358496"
18/03/2006 0.00,"1,28366","36,835367","7,271242","25,704335"
18/03/2006 1.00,"1,546698","49,578141","6,461728","39,697995"
18/03/2006 2.00,"1,985271","48,857009","5,6243","40,261288"
18/03/2006 3.00,"2,545845","46,74553","4,195599","40,340446"
18/03/2006 4.00,"2,693733","36,743266","3,054498","32,082077"
18/03/2006 5.00,"4,33204","49,889414","2,18408","46,572819"
18/03/2006 6.00,"3,523887","52,810184","3,289653","47,799309"
18/03/2006 7.00,"4,365364","89,504199","16,169113","64,757313"
18/03/2006 8.00,"5,838998","80,980503","10,31136","65,215453"
18/03/2006 9.00,"10,135864","172,074772","49,584175","96,115202"
18/03/2006 10.00,"18,596302","91,340731","17,143581","65,099964"
18/03/2006 11.00,"17,304081","64,237827","12,157924","45,627967"
18/03/2006 12.00,"7,471845","49,265566","12,744127","29,745921"
18/03/2006 13.00,"4,818932","56,043547","16,581907","30,640163"
18/03/2006 14.00,"2,804935","62,359823","17,926024","34,898474"
18/03/2006 15.00,"1,964939","48,627454","16,434724","23,444752"
18/03/2006 16.00,"1,435343","47,582106","17,007396","21,519999"
18/03/2006 17.00,"1,457065","56,752976","17,92772","29,285167"
18/03/2006 18.00,"1,147558","70,85891","19,999298","40,222343"
18/03/2006 19.00,"1,178877","73,006679","17,146961","46,748035"
18/03/2006 20.00,"1,38761","88,082722","18,304974","60,057716"
18/03/2006 21.00,"1,620474","83,4253","13,658528","62,52628"
18/03/2006 22.00,"1,98126","78,792487","12,101256","60,279659"
18/03/2006 23.00,"1,853706","62,136731","7,497094","50,6767"
19/03/2006 0.00,"3,341318","56,689459","5,87553","47,713652"
19/03/2006 1.00,,"56,187521","5,039793","48,493673"
19/03/2006 2.00,"2,336239",,,
19/03/2006 3.00,"1,523775","36,649903","3,145853","31,84847"
19/03/2006 4.00,"1,347774","41,385163","2,85233","37,03737"
19/03/2006 5.00,"1,304779","29,848556","2,278819","26,37275"
19/03/2006 6.00,"1,676998","36,63952","2,030974","33,548676"
19/03/2006 7.00,"1,646488","40,714624","2,796501","36,45201"
19/03/2006 8.00,"1,689057","41,470762","3,156849","36,655792"
19/03/2006 9.00,"1,40837","35,456682","3,604324","29,950981"
19/03/2006 10.00,"1,309712","58,653066","6,622448","48,532618"
19/03/2006 11.00,"2,116634","105,552952","19,648256","75,479047"
19/03/2006 12.00,"1,791125","75,273795","12,469209","56,193947"
19/03/2006 13.00,"1,62907","73,672018","11,559879","55,986303"
19/03/2006 14.00,"1,49101","79,276279","12,838015","59,633328"
19/03/2006 15.00,"1,082069","50,449705","7,547846","38,903711"
19/03/2006 16.00,"1,239372","49,724675","6,939656","39,111374"
19/03/2006 17.00,"0,941146","47,879099","7,098682","37,020488"
19/03/2006 18.00,"0,943826","60,062858","9,380884","45,711042"
19/03/2006 19.00,"1,157706","70,966558","10,752059","54,518402"
19/03/2006 20.00,"1,114345","51,240871","5,748647","42,455977"
19/03/2006 21.00,"1,356483","65,178131","6,738334","54,884399"
19/03/2006 22.00,"1,839175","56,554569","5,882296","47,568303"
19/03/2006 23.00,"2,451097","43,003785","3,596711","37,514987"
20/03/2006 0.00,"3,02733","40,338495","3,695679","34,696011"
20/03/2006 1.00,"2,741041","31,024895","3,235516","26,08203"
20/03/2006 2.00,"1,584248","20,647822","3,013894","16,037798"
20/03/2006 3.00,"1,333402","16,653155","2,668773","12,569893"
20/03/2006 4.00,"1,049365","14,089034","2,951299","9,57051"
20/03/2006 5.00,"1,190775","14,731038","3,041808","10,074083"
20/03/2006 6.00,"0,986029","23,233993","3,573872","17,766562"
20/03/2006 7.00,"1,114284","46,339595","4,718357","39,132121"
20/03/2006 8.00,"1,102104","85,785761","15,67257","61,798171"
20/03/2006 9.00,"1,854218","130,657185","32,018495","81,620562"
20/03/2006 10.00,"1,386019","92,878936","21,710519","59,632008"
20/03/2006 11.00,"0,803695","61,612766","14,370765","39,609756"
20/03/2006 12.00,"0,357422","57,943637","15,420502","34,323515"
20/03/2006 13.00,"0,30992","68,244191","18,288914","40,230122"
20/03/2006 14.00,"0,209252","72,424343","19,976453","41,823927"
20/03/2006 15.00,"0,168693","62,510277","19,008757","33,387744"
20/03/2006 16.00,"0,086965","49,997058","15,591378","26,109278"
20/03/2006 17.00,"0,068329","70,117017","19,017211","40,986796"
20/03/2006 18.00,"0,061387","76,116815","21,025355","43,909593"
20/03/2006 19.00,"0,098901","84,117866","20,787663","52,280865"
20/03/2006 20.00,"0,196828","97,404087","20,348647","66,24986"
20/03/2006 21.00,"0,300906","128,884247","25,807999","89,375348"
20/03/2006 22.00,"1,212394","178,27824","50,975662","100,187917"
20/03/2006 23.00,"1,272989","215,763268","76,735442","98,174929"
21/03/2006 0.00,"6,279869","313,604517","141,805224","96,244994"
21/03/2006 1.00,,"264,329791","115,762112","86,895118"
21/03/2006 2.00,"0,357578",,,
21/03/2006 3.00,"0,215296","76,509807","15,24879","53,166025"
21/03/2006 4.00,"0,170365","45,605481","8,547686","32,522069"
21/03/2006 5.00,"0,154763","42,916884","8,797222","29,448699"
21/03/2006 6.00,"0,177853","44,185324","7,328764","32,97112"
21/03/2006 7.00,"0,372556","87,631373","14,523871","65,407547"
21/03/2006 8.00,"0,476772","137,048714","37,719766","79,268824"
21/03/2006 9.00,"1,173831","166,390135","52,65051","85,721839"
21/03/2006 10.00,"0,579114","123,770283","33,04202","73,158432"
21/03/2006 11.00,"0,059908","54,475518","16,178416","29,690109"
21/03/2006 12.00,"0,00936","56,81785","17,856653","29,459081"
21/03/2006 13.00,"0,006865","54,891835","18,470776","26,589495"
21/03/2006 14.00,"0,004992","57,929334","16,923648","32,002922"
21/03/2006 15.00,"0,011233","54,279671","15,851054","29,996412"
21/03/2006 16.00,"0,00312","53,305641","16,799309","27,566794"
21/03/2006 17.00,"0,003745","66,201452","19,253218","36,706403"
21/03/2006 18.00,"0,001872","72,303734","21,530341","39,319018"
21/03/2006 19.00,"0,001872","72,786205","21,220748","40,276852"
21/03/2006 20.00,"0,005617","72,913298","21,879699","39,393013"
21/03/2006 21.00,"0,004992","76,893718","21,404318","44,105575"
21/03/2006 22.00,"0,014353","59,243203","19,025665","30,092452"
21/03/2006 23.00,"0,001248","44,600361","17,93449","17,113734"
22/03/2006 0.00,"0,00312","48,4822","18,654334","19,893766"
22/03/2006 1.00,"0,00312","35,521538","17,728923","8,344019"
22/03/2006 2.00,0,"33,913277","17,787294","6,645106"
22/03/2006 3.00,"0,000624","31,895179","17,415951","5,195382"
22/03/2006 4.00,"0,001872","32,98724","17,605432","5,997468"
22/03/2006 5.00,"0,001872","30,560603","16,678338","4,991616"
22/03/2006 6.00,"0,011233","30,827786","15,915348","6,429658"
22/03/2006 7.00,"0,005617","36,001391","16,109906","11,308359"
22/03/2006 8.00,"0,001872","61,4286","20,317346","30,297512"
22/03/2006 9.00,"0,004368","65,91354","20,443381","34,592171"
22/03/2006 10.00,"0,003745","71,196112","22,033655","37,438392"
22/03/2006 11.00,"0,022466","96,728347","30,837636","49,480055"
22/03/2006 12.00,"0,059284","67,860302","22,29672","33,696647"
22/03/2006 13.00,"0,003745","65,074385","21,404318","32,278077"
22/03/2006 14.00,"0,005617","72,205167","22,937055","37,062015"
22/03/2006 15.00,"0,004368","60,406559","20,26067","29,377324"
22/03/2006 16.00,"0,26834","85,558788","25,871446","45,922585"
22/03/2006 17.00,"0,015601","108,143026","30,528043","61,48797"
22/03/2006 18.00,"0,048051","143,656778","41,379075","80,266887"
22/03/2006 19.00,"0,02933","113,932714","34,011401","61,826719"
22/03/2006 20.00,"0,031203","91,217504","26,069382","51,281501"
22/03/2006 21.00,"0,004992","71,787529","20,100803","40,99588"
22/03/2006 22.00,"0,005617","62,750196","17,819443","35,452667"
22/03/2006 23.00,"0,00624","57,007216","16,943949","31,048986"
23/03/2006 0.00,"0,014353","55,819175","17,893889","28,402625"
23/03/2006 1.00,,"37,573344","15,808767","13,343419"
23/03/2006 2.00,"0,524176",,,
23/03/2006 3.00,"0,330881","33,154557","14,578852","10,808677"
23/03/2006 4.00,"0,307971","32,249263","13,958805","10,880054"
23/03/2006 5.00,"0,521797","33,845821","12,855771","14,144207"
23/03/2006 6.00,"0,597413","41,343633","12,563101","22,096256"
23/03/2006 7.00,"0,711462","59,991522","16,642811","34,497429"
23/03/2006 8.00,"1,127849","88,496457","26,21825","48,330138"
23/03/2006 9.00,"1,560385","120,48504","39,694916","59,663174"
23/03/2006 10.00,"3,004592","164,894736","61,812319","70,168138"
23/03/2006 11.00,"1,352066","101,815069","33,130832","51,051775"
23/03/2006 12.00,"0,51103","72,721349","24,100157","35,793998"
23/03/2006 13.00,"0,98488","97,516913","26,576064","56,80785"
23/03/2006 14.00,"1,25592","116,45535","32,218976","67,101276"
23/03/2006 15.00,"0,958966","106,336354","28,394713","62,842943"
23/03/2006 16.00,"0,963597","81,644521","20,686146","49,961571"
23/03/2006 17.00,"2,051886","102,848791","25,066993","64,458811"
23/03/2006 18.00,"1,71412","106,546464","26,684329","65,677501"
23/03/2006 19.00,"2,137392","134,230369","35,664274","79,602373"
23/03/2006 20.00,"2,097995","112,801155","28,994695","68,391684"
23/03/2006 21.00,"1,123592","88,174805","22,33478","53,966812"
23/03/2006 22.00,"1,644513","80,354054","18,804896","51,556659"
23/03/2006 23.00,"1,462109","65,288375","14,90029","42,47156"
24/03/2006 0.00,"1,630367","50,187723","12,935293","30,375389"
24/03/2006 1.00,"1,304243","46,49653","10,842572","29,89257"
24/03/2006 2.00,"1,667173","38,455291","9,956933","23,204643"
24/03/2006 3.00,"1,203715","30,155949","8,97063","16,412884"
24/03/2006 4.00,"1,38061","43,979077","9,005311","30,192372"
24/03/2006 5.00,"1,562262","44,191786","8,300687","31,486356"
24/03/2006 6.00,"2,366117","47,918007","7,980095","35,707039"
24/03/2006 7.00,"2,116735","49,758423","8,269388","37,104844"
24/03/2006 8.00,"2,559036","84,423939","17,995381","56,871444"
24/03/2006 9.00,"5,012036","92,447054","21,938906","58,849408"
24/03/2006 10.00,"7,400687","80,966222","21,553186","47,952462"
24/03/2006 11.00,"4,550079","68,683877","19,471456","38,855682"
24/03/2006 12.00,"3,198013","64,708657","17,740782","37,533152"
24/03/2006 13.00,"2,512465","68,095057","19,139018","38,776505"
24/03/2006 14.00,"1,662791","67,700767","19,634713","37,621409"
24/03/2006 15.00,"1,323773","54,916481","16,875439","29,061941"
24/03/2006 16.00,"0,871707","51,492471","16,452493","26,284492"
24/03/2006 17.00,"0,883475","58,361256","17,473475","31,591499"
24/03/2006 18.00,"1,091418","79,239934","20,397702","47,997891"
24/03/2006 19.00,"1,313257","90,558649","21,799343","57,173845"
24/03/2006 20.00,"1,490779","110,848522","24,870753","72,765192"
24/03/2006 21.00,"1,037335","87,259147","19,179621","57,891574"
24/03/2006 22.00,"0,909389","68,184521","15,724171","44,105575"
24/03/2006 23.00,"0,959216","56,09026","15,239486","32,746613"
25/03/2006 0.00,"0,896996","47,847951","14,57546","25,517456"
25/03/2006 1.00,,"45,910292","13,945288","24,545337"
25/03/2006 2.00,"0,63608",,,
25/03/2006 3.00,"0,848693","34,978088","13,134064","14,850245"
25/03/2006 4.00,"0,578837","29,909529","12,095331","11,371955"
25/03/2006 5.00,"0,767044","29,423156","10,710615","13,009866"
25/03/2006 6.00,"0,76176","40,852077","10,594726","24,624514"
25/03/2006 7.00,"0,961039","49,951669","10,474608","33,914692"
25/03/2006 8.00,"1,513079","72,692824","15,329994","49,221782"
25/03/2006 9.00,"1,523144","83,141254","21,224987","50,632569"
25/03/2006 10.00,"0,888573","65,39994","17,042923","39,295671"
25/03/2006 11.00,"0,746035","69,66569","19,315818","40,076972"
25/03/2006 12.00,"0,751695","69,368661","20,556731","37,875781"
25/03/2006 13.00,"0,827054","73,181779","22,220593","39,138619"
25/03/2006 14.00,"0,682754","81,605631","24,321761","44,344385"
25/03/2006 15.00,"0,330621","54,275791","18,486001","25,949644"
25/03/2006 16.00,"0,456553","58,286017","20,180313","27,363032"
25/03/2006 17.00,"0,21362","55,305574","19,457078","25,49019"
25/03/2006 18.00,"0,298288","68,434856","20,235294","37,434512"
25/03/2006 19.00,"0,457811","76,945591","21,339174","44,257426"
25/03/2006 20.00,"0,820009","98,527251","24,391133","61,171303"
25/03/2006 21.00,"1,420988","90,876385","22,702745","56,105708"
25/03/2006 22.00,"0,864292","90,506776","20,717458","58,781913"
25/03/2006 23.00,"0,975003","76,945591","17,871031","49,578695"
26/03/2006 0.00,"2,632509","116,643411","31,972817","67,66715"
26/03/2006 1.00,"6,125788","94,160337","26,616667","53,386653"
26/03/2006 2.00,"5,795294","66,135312","17,705242","39,015334"
26/03/2006 3.00,"1,088732","41,127061","10,889941","24,446697"
26/03/2006 4.00,"1,437468","44,899954","10,570191","28,71281"
26/03/2006 5.00,"1,647566","48,77529","10,219149","33,12947"
26/03/2006 6.00,"2,268675","92,063143","11,465993","74,534191"
26/03/2006 7.00,"2,79807","80,500592","12,151156","61,912376"
26/03/2006 8.00,"1,821306","35,077972","7,274628","23,940534"
26/03/2006 9.00,"1,332672","43,351348","9,563596","28,707628"
26/03/2006 10.00,"1,140691","47,841489","14,390218","25,805575"
26/03/2006 11.00,"1,171765","58,450738","17,918405","30,998375"
26/03/2006 12.00,"0,991357","53,799797","17,320369","27,261792"
26/03/2006 13.00,"1,061558","55,898293","17,830441","28,579122"
26/03/2006 14.00,"0,588021","36,039019","14,405431","13,961208"
26/03/2006 15.00,"0,440323","33,88865","12,793184","14,283073"
26/03/2006 16.00,"0,389749","37,282832","14,311544","15,349926"
26/03/2006 17.00,"0,397172","42,212619","15,571924","18,349307"
26/03/2006 18.00,"0,928203","47,422571","13,326938","27,0074"
26/03/2006 19.00,"1,31204","53,837407","8,020698","41,568235"
26/03/2006 20.00,"1,321474","107,35446","15,249638","84,030714"
26/03/2006 21.00,"1,122574","105,567233","18,04106","77,959277"
26/03/2006 22.00,"1,255174","94,354904","21,504963","61,424391"
26/03/2006 23.00,"3,14102","106,337638","22,883773","71,299895"
27/03/2006 0.00,"2,492737","115,153162","30,486594","68,456248"
27/03/2006 1.00,,"121,376053","29,699924","75,890455"
27/03/2006 2.00,"1,08761",,,
27/03/2006 3.00,"0,895241","51,382227","10,651405","35,07497"
27/03/2006 4.00,"1,144936","49,246121","9,457014","34,769988"
27/03/2006 5.00,"1,279127","68,353137","15,803693","44,152306"
27/03/2006 6.00,"2,030895","145,650248","59,109708","55,057012"
27/03/2006 7.00,"3,852439","287,400175","135,847553","79,1637"
27/03/2006 8.00,"6,689681","524,72851","267,399943","114,810971"
27/03/2006 9.00,"4,403599","230,917011","90,937896","91,547989"
27/03/2006 10.00,"5,752142","97,014975","22,051412","63,247889"
27/03/2006 11.00,"3,678189","89,788245","23,884452","53,203654"
27/03/2006 12.00,"1,796668","67,310371","18,634868","38,764824"
27/03/2006 13.00,"1,125554","77,4216","20,846024","45,490397"
27/03/2006 14.00,"0,450082","53,834807","16,230017","28,969781"
27/03/2006 15.00,"0,358854","49,325239","14,276017","27,455172"
27/03/2006 16.00,"0,236469","52,821847","13,756642","31,751129"
27/03/2006 17.00,"0,328928","52,598794","14,168601","31,037305"
27/03/2006 18.00,"0,882897","89,692282","18,568054","61,264739"
27/03/2006 19.00,"1,067754","98,082386","20,595638","66,549682"
27/03/2006 20.00,"1,068512","152,461938","31,307106","104,531812"
27/03/2006 21.00,"0,87125","164,698915","34,392894","112,042603"
27/03/2006 22.00,"1,142158","183,611365","51,366463","104,925161"
27/03/2006 23.00,"1,290744","171,92954","54,974169","87,699788"
28/03/2006 0.00,"0,963583","93,326383","19,468076","63,52044"
28/03/2006 1.00,"1,773498","74,935294","19,082355","45,708442"
28/03/2006 2.00,"0,590082","60,710072","16,538762","35,376091"
28/03/2006 3.00,"0,658046","50,592359","13,654301","29,677126"
28/03/2006 4.00,"0,85916","39,501918","12,427764","20,460943"
28/03/2006 5.00,"0,838735","46,884322","11,56242","29,176162"
28/03/2006 6.00,"0,98044","79,180279","17,990307","51,631934"
28/03/2006 7.00,"1,781326","118,276281","27,041294","76,867753"
28/03/2006 8.00,"1,428755","139,345617","38,862556","79,813934"
28/03/2006 9.00,"1,321743","79,735388","18,57904","51,284101"
28/03/2006 10.00,"0,84325","74,269955","19,825042","43,903113"
28/03/2006 11.00,"0,321668","56,634986","18,370953","28,486982"
28/03/2006 12.00,"0,050444","51,186398","16,674958","25,636859"
28/03/2006 13.00,"0,038575","57,775017","16,85767","31,949692"
28/03/2006 14.00,"0,019698","48,927065","15,930574","24,518091"
28/03/2006 15.00,"0,0286","43,955751","15,493252","20,214352"
28/03/2006 16.00,"0,063797","45,56011","12,617233","26,232581"
28/03/2006 17.00,"0,135833","55,893111","13,700826","34,910154"
28/03/2006 18.00,"0,099405","66,975751","16,142889","42,253515"
28/03/2006 19.00,"0,420978","88,307077","20,770743","56,498948"
28/03/2006 20.00,"0,399291","98,221178","24,198271","61,160921"
28/03/2006 21.00,"0,372112","78,740615","21,497357","45,810984"
28/03/2006 22.00,"0,191707","57,78928","18,846347","28,91269"
28/03/2006 23.00,"0,225578","51,268099","18,045286","23,616066"
29/03/2006 0.00,"0,128825","42,479802","18,066436","14,789245"
29/03/2006 1.00,,"39,158258","18,979152","10,064999"
29/03/2006 2.00,"0,532149",,,
29/03/2006 3.00,"0,40454","38,172543","19,853799","7,736615"
29/03/2006 4.00,"0,379399","37,957233","20,105867","7,134404"
29/03/2006 5.00,"0,430062","39,110265","19,63303","9,013722"
29/03/2006 6.00,"0,493676","47,217622","19,73284","16,973565"
29/03/2006 7.00,"0,665282","91,556005","25,72763","52,144597"
29/03/2006 8.00,"1,069822","149,424447","47,225848","77,067629"
29/03/2006 9.00,"0,785272","133,466471","42,01265","69,097401"
29/03/2006 10.00,"1,213049","73,748572","24,238874","36,616844"
29/03/2006 11.00,"1,937374","73,984611","23,062255","38,65062"
29/03/2006 12.00,"1,624065","69,642343","19,635561","39,563007"
29/03/2006 13.00,"1,073631","86,370716","21,84163","52,918116"
29/03/2006 14.00,"0,923166","50,113787","16,295159","25,146259"
29/03/2006 15.00,"0,624522","51,553428","16,486325","26,293575"
29/03/2006 16.00,"0,746608","65,227422","13,922443","43,910895"
29/03/2006 17.00,"1,048109","77,975411","16,655505","52,474247"
29/03/2006 18.00,"1,12258","97,203058","20,754669","65,425716"
29/03/2006 19.00,"1,038967","95,25758","21,097256","62,953268"
29/03/2006 20.00,"0,939546","94,434004","20,30803","63,340045"
29/03/2006 21.00,"0,845459","87,702713","21,875473","54,19912"
29/03/2006 22.00,"0,765464","114,013113","25,84436","74,438155"
29/03/2006 23.00,"0,826031","121,437006","30,325032","74,992331"
30/03/2006 0.00,"0,68909","98,005868","24,312473","60,770259"
30/03/2006 1.00,"0,693851","88,266903","22,097938","54,422362"
30/03/2006 2.00,"0,950021","84,486213","22,381305","50,20428"
30/03/2006 3.00,"0,963163","74,196019","21,64792","41,032206"
30/03/2006 4.00,"1,100295","74,131163","20,198917","43,190587"
30/03/2006 5.00,"1,484647","58,258772","17,965778","30,733603"
30/03/2006 6.00,"1,356466","57,493571","17,614736","30,506475"
30/03/2006 7.00,"1,337801","88,208531","25,123669","49,721462"
30/03/2006 8.00,"2,867397","179,693218","60,661922","86,741972"
30/03/2006 9.00,"5,719557","144,374026","46,066984","73,791802"
30/03/2006 10.00,"5,374821","74,456703","24,212649","37,357935"
30/03/2006 11.00,"4,451083","72,691525","22,142767","38,767425"
30/03/2006 12.00,"2,832732","64,907082","17,856653","37,553917"
30/03/2006 13.00,"2,69922","75,019594","19,089113","45,782419"
30/03/2006 14.00,"1,657014","56,417076","17,325443","29,873106"
30/03/2006 15.00,"1,131912","43,491442","14,665132","21,020317"
30/03/2006 16.00,"1,217619","56,286085","16,500703","31,007459"
30/03/2006 17.00,"1,507312","70,42441","16,963402","44,445625"
30/03/2006 18.00,"1,598733","59,951352","14,494267","37,753797"
30/03/2006 19.00,"1,401225","89,88291","19,930775","59,364654"
30/03/2006 20.00,"1,497598","104,79165","18,340514","76,723702"
30/03/2006 21.00,"1,555689","87,857048","17,359274","61,282908"
30/03/2006 22.00,"1,369608","98,079804","20,648088","66,466607"
30/03/2006 23.00,"1,215715","83,938901","20,468757","52,591048"
31/03/2006 0.00,"1,142768","82,536869","18,862421","53,652727"
31/03/2006 1.00,,"90,051526","18,710162","61,406208"
31/03/2006 2.00,"0,914993",,,
31/03/2006 3.00,"0,625269","44,749499","13,118839","24,651779"
31/03/2006 4.00,"1,142667","42,5628","11,421154","25,068385"
