"NetC","SIMAGE Brindisi","","","","","","","","","","","","","","","","","",""
"Stat","Torchiarolo","","","","","","","","","","","","","","","","","",""
,SO2,NO2,NOX,CO,O3,PM10,BENZENE
29/01/2012 16.00,"0,00316084","25,64724296","33,61414544","0,37888363","58,9125495","37,29999","1,54453519"
29/01/2012 17.00,"0,00780751","26,29877608","34,76444288","0,47801465","52,26471075","37,29999","1,95613034"
29/01/2012 18.00,"0,01963827","27,27607576","36,71273264","0,50604921","50,25079815","37,29999","1,90874831"
29/01/2012 19.00,"0,00579588","30,82964248","41,43961728","0,45377449","51,8219604","37,29999","2,33468012"
29/01/2012 20.00,"0,00560367","30,22223832","40,07815856","0,47148948","52,78843815","37,29999","2,2236583"
29/01/2012 21.00,"0,00158042","31,84068896","41,79844232","0,51866266","49,49624925","37,29999","1,85178716"
29/01/2012 22.00,"0,2466764","29,06064096","38,25292512","0,56935414","47,2933503","37,29999","2,26003537"
29/01/2012 23.00,"0,69672941","26,25852848","35,18284584","0,49624224","48,17208795","37,29999","2,20055612"
30/01/2012 0.00,"0,57152247","23,06835648","31,47155824","0,52309083","37,3600857","37,29999","1,84327487"
30/01/2012 1.00,,"16,96707844","23,4388256","0,42423825","32,4994278",28,"1,53356786"
30/01/2012 2.00,"0,41865822",,,"0,28548791","29,18291985",28,"1,28631075"
30/01/2012 3.00,"0,2457194","20,39995016","25,46223784",,"24,0387924",28,"0,91721501"
30/01/2012 4.00,"0,19299406","13,71720424","18,5474363","0,35827595",,28,"0,94631342"
30/01/2012 5.00,"0,16171012","11,47442442","15,58548445","0,30389258","26,0365455",28,"0,88372622"
30/01/2012 6.00,"0,35571812","14,77497426","19,40108312","0,49357439","17,00358051",28,"0,80423445"
30/01/2012 7.00,"0,1965444","21,97555288","29,34841608","0,55057201","13,50351062",28,"1,64095899"
30/01/2012 8.00,"0,53005735","26,57911352","38,70501752","0,83124265","15,60449699",28,"1,74073991"
30/01/2012 9.00,"1,21259147","48,99207464","88,2771356","1,01404629","7,11013412",28,"4,94026056"
30/01/2012 10.00,"0,50791421","23,7536364","36,72309568","0,3984102","19,8584315",28,"2,81131141"
30/01/2012 11.00,"0,30349009","21,24874432","31,86277256","0,31405022","41,60793945",28,"1,6094981"
30/01/2012 12.00,"0,22940062","23,67836096","34,81755824","0,38910884","52,1526915",28,"1,38738021"
30/01/2012 13.00,"0,07717301","22,9333884","29,85232368","0,43476286","58,8963501",28,"1,13725415"
30/01/2012 14.00,"0,05272535","21,4304608","27,18640296","0,43236878","67,31646705",28,"1,26190682"
30/01/2012 15.00,"0,09900393","19,12933056","23,97642264","0,44734253","75,0036609",28,"1,04106222"
30/01/2012 16.00,"0,07630043","19,61991152","24,985538","0,52471717","73,9048947",28,"1,46912667"
30/01/2012 17.00,"0,26509122","19,80810968","25,71613232","0,64558242","71,61293895",28,"1,40623234"
30/01/2012 18.00,"0,07437016","26,80754016","35,7256244","0,79647206","61,0762866",28,"2,33681785"
30/01/2012 19.00,"0,14276036","32,32478824","43,15600056","0,88758438","58,35911655",28,"4,17212453"
30/01/2012 20.00,"0,09532951","25,91719824","34,27868016","0,65198876","75,81353115",28,"2,70526577"
30/01/2012 21.00,"0,04792918","31,09569728","40,24266704","0,67714926","63,48299475",28,"2,38662238"
30/01/2012 22.00,"0,37832705","33,82641568","43,10676656","1,13456438","55,6635324",28,"2,67213699"
30/01/2012 23.00,"1,16989375","31,93024704","46,86342592","0,83185893","45,55073775",28,"3,83992656"
31/01/2012 0.00,"1,22037661","17,60952","25,69152488","0,56303751","66,5052402",28,"2,38053258"
31/01/2012 1.00,"0,90511475","16,01314149","21,13433024","0,45741512","68,4948537","53,79999","1,64637452"
31/01/2012 2.00,"0,89807609","14,87750718","18,78708447","0,39879581","68,93760405","53,79999","1,10337788"
31/01/2012 3.00,"0,6815995","14,27139744","18,23136167","0,34496116","70,18886805","53,79999","0,88406285"
31/01/2012 4.00,"0,57804856","12,89824875","16,62896036","0,36518323","67,89689235","53,79999","0,6802591"
31/01/2012 5.00,"0,6071368","12,15067014","16,00976107","0,33701237","69,10227135","53,79999","0,43732831"
31/01/2012 6.00,"0,48013485","13,0449068","17,00203362","0,35240901","67,4001573","53,79999","0,48510493"
31/01/2012 7.00,"0,74603561","25,3123944","34,68153856","0,75996562","46,1986539","53,79999","1,00796802"
31/01/2012 8.00,"1,56183029","64,50292608","113,674614","1,1448688","17,67309054","53,79999","2,30193374"
31/01/2012 9.00,"2,61459411","62,10447504","136,86342648","0,88175821","24,39176775","53,79999","5,50715873"
31/01/2012 10.00,"1,19237962","28,55057672","37,2606736","0,46860611","62,16693315","53,79999","2,59219774"
31/01/2012 11.00,"0,99103904","22,45837112","27,88072664","0,4675646","68,3126304","53,79999","1,55622052"
31/01/2012 12.00,"0,91031568","20,72181624","25,88582232","0,46636814","73,11389715","53,79999","1,03506802"
31/01/2012 13.00,"1,16877301","18,56865186","23,44400712","0,45563966","77,6897688","53,79999","1,10310634"
31/01/2012 14.00,"1,03024744","18,63873813","23,00099672","0,48577821","81,51783465","53,79999","1,09950718"
31/01/2012 15.00,"1,03956011","17,05273413","21,27034992","0,52228465","84,24312435","53,79999","1,1409845"
31/01/2012 16.00,"1,15622222","17,57577894","22,78983544","0,61119861","80,9360727","53,79999","1,85922652"
31/01/2012 17.00,"0,66593465","25,90421576","33,70869384","0,67004859","71,44284525","53,79999","1,52984869"
31/01/2012 18.00,"1,11688872","49,11796072","71,49400112","1,17172788","47,12327655","53,79999","3,78563402"
31/01/2012 19.00,"1,05871327","60,0875636","87,0296512","1,74236701","28,6011579","53,79999","6,8499913"
31/01/2012 20.00,"2,30032891","80,25130528","133,64308312","2,41071819","19,19702516","53,79999","9,80698795"
31/01/2012 21.00,"1,57431905","52,37172584","83,11628432","0,97811769","11,54629193","53,79999","8,64184461"
31/01/2012 22.00,"1,10010212","46,8960064","72,78035648","0,9621036","10,65136086","53,79999","4,55172893"
31/01/2012 23.00,"1,23392407","71,1246792","131,83729472","1,94276798","4,90656684","53,79999","7,2593521"
01/02/2012 0.00,"1,13912441","62,84426608","97,89283216","1,56492703","4,27148054","53,79999","5,58446192"
01/02/2012 1.00,,"51,04269464","77,09010008","1,42800691","1,17163757","28,9","6,13179098"
01/02/2012 2.00,"0,14499776",,,"1,30552114","5,78934437","28,9","5,65755371"
01/02/2012 3.00,"0,04387541","39,790154","53,4582772",,"25,97847105","28,9","4,03044829"
01/02/2012 4.00,"0,01394816","23,9067876","32,2500864","0,27512873",,"28,9","1,6244419"
01/02/2012 5.00,"0,02623046","23,39050936","29,60580952","0,23555019","67,1833806","28,9","1,01537585"
01/02/2012 6.00,"0,0053423","25,15664288","30,0880924","0,24624023","69,0347805","28,9","0,73530015"
01/02/2012 7.00,"0,00146855","27,4980016","33,66594152","0,28110984","65,0339277","28,9","0,82649251"
01/02/2012 8.00,"0,01215213","33,3085696","39,95118264","0,27528484","72,3580116","28,9","0,50512153"
01/02/2012 9.00,"0,01708763","36,62852816","43,399532","0,28341538","75,4031796","28,9","0,7430324"
01/02/2012 10.00,"0,01615098","40,95823304","48,50338656","0,3605442","70,59245655","28,9","0,66057099"
01/02/2012 11.00,"0,11644548","39,99391584","47,78445544","0,38669729","71,2228167","28,9","1,21459903"
01/02/2012 12.00,"0,02777224","36,89330192","44,36331384","0,35436854","79,35138435","28,9","1,40369594"
01/02/2012 13.00,"0,01929046","34,74272256","41,35801312","0,41750105","81,4503438","28,9","1,30860136"
01/02/2012 14.00,"0,01908706","33,21773048","39,7400596","0,34373442","81,51919125","28,9","1,23129309"
01/02/2012 15.00,"0,00880925","30,82314168","36,43161128","0,33028799","81,94572225","28,9","0,90232613"
01/02/2012 16.00,"0,02189906","29,90815408","35,33052872","0,32837156","81,6852351","28,9","0,9628356"
01/02/2012 17.00,"0,04575076","29,95876472","35,76709568","0,35116246","80,8172904","28,9","1,16213099"
01/02/2012 18.00,"0,00954353","33,2969064","40,02116184","0,44689866","73,88061555","28,9","1,14270629"
01/02/2012 19.00,"0,02577281","34,26770528","41,3528316","0,45800111","70,0714224","28,9","1,69986262"
01/02/2012 20.00,"0,00367035","39,53966288","49,53709024","0,54329892","60,729396","28,9","2,05558989"
01/02/2012 21.00,"0,00367035","40,89073944","51,66545216","0,66260773","53,5794357","28,9","2,15362768"
01/02/2012 22.00,"0,24365286","55,3607172","72,80364464","1,43912916","26,45224365","28,9","4,19156652"
01/02/2012 23.00,"0,3269055","38,19636816","49,86484528","0,83699658","36,2991447","28,9","4,41029474"
02/02/2012 0.00,"0,41725069","29,43831832","38,80090432","0,68719622","40,95733005","28,9","2,98576454"
02/02/2012 1.00,"0,14226508","22,69067912","30,0621848","0,63262413","45,7127118","55,29999","2,142221"
02/02/2012 2.00,"0,06850817","16,77499127","23,05281192","0,4456859","64,3860315","55,29999","1,56356936"
02/02/2012 3.00,"0,16346038","15,11761231","20,94001368","0,52949949","52,02443295","55,29999","1,19979151"
02/02/2012 4.00,"0,18576624","17,52775714","22,70044944","0,58164839","39,1229475","55,29999","1,19692459"
02/02/2012 5.00,"0,24004454","15,95603578","20,93613232","0,42144924","45,94893975","55,29999","1,01919265"
02/02/2012 6.00,"0,13839133","21,00085352","27,82891144","0,50522322","42,65810745","55,29999","0,8855558"
02/02/2012 7.00,"0,32342227","31,66677344","46,49423784","0,97721831","26,2052427","55,29999","1,5396719"
02/02/2012 8.00,"0,68903377","66,75214552","113,45438984","1,18338953","5,65233774","55,29999","3,47719012"
02/02/2012 9.00,"2,03420442","84,588792","220,318804","1,61191497","2,55114416","55,29999","5,03739728"
02/02/2012 10.00,"2,78852756","90,22156312","228,4163152","1,64674498","3,5864514","55,29999","8,35268812"
02/02/2012 11.00,"1,36613305","92,2150908","194,9681696","1,48971346","11,75415696","55,29999","6,84168342"
02/02/2012 12.00,"0,59786176","87,09888472","137,05776216","1,25141038","32,4859017","55,29999","9,24065218"
02/02/2012 13.00,"0,69193934","76,58481584","94,93674632","1,27439467","38,45883195","55,29999","7,75647797"
02/02/2012 14.00,"0,38137195","66,6729696","80,52420504","1,12482964","36,95919045","55,29999","6,00703356"
02/02/2012 15.00,"0,77655069","59,14012936","71,80749264","1,02713973","41,84821725","55,29999","6,31269189"
02/02/2012 16.00,"0,94568186","59,21022328","71,60799456","0,78922576","44,68821945","55,29999","4,57862045"
02/02/2012 17.00,"0,37845113","46,79606616","58,90281192","0,71334814","48,29761335","55,29999","3,63811207"
02/02/2012 18.00,"0,19123261","34,47666776","50,04099784","0,63649426","32,65058895","55,29999","3,29062046"
02/02/2012 19.00,"0,16049277","39,67723128","57,99214544","0,86455699","29,69854755","55,29999","3,26186173"
02/02/2012 20.00,"0,17695597","33,39554648","50,43353144","0,82178984","17,79253917","55,29999","2,7032277"
02/02/2012 21.00,"1,23328742","52,4249368","86,5374068","1,6316559","4,71759246","55,29999","5,30607953"
02/02/2012 22.00,"0,7355961","47,23475544","88,78234336","1,2177512","6,72543827","55,29999","6,42569991"
02/02/2012 23.00,"0,09015705","38,85178264","62,89778296","1,05239227","12,79216344","55,29999","5,03507242"
03/02/2012 0.00,"0,04314216","34,11585424","52,96343248","0,87589244","15,51338933","55,29999","4,12559474"
03/02/2012 1.00,,"31,6524908","45,84264736","0,83969356","14,73454731","39,7","2,90691551"
03/02/2012 2.00,"0,74749398",,,"0,47563106","33,9464013","39,7","2,55829299"
03/02/2012 3.00,"0,5479952","24,66086128","31,92106944",,"46,6184418","39,7","1,35084042"
03/02/2012 4.00,"0,46607178","17,18642117","23,81967688","0,27579628",,"39,7","0,92562662"
03/02/2012 5.00,"0,44592196","15,0510881","20,51444072","0,22001491","57,275253","39,7","0,74204998"
03/02/2012 6.00,"0,55020412","15,78731708","21,45688464","0,22532149","60,9278187","39,7","0,62626352"
03/02/2012 7.00,"0,56941118","23,82893096","33,29029088","0,28499395","64,4494725","39,7","0,75972951"
03/02/2012 8.00,"0,41145583","31,58629736","42,26994152","0,30690877","63,13610415","39,7","0,76626374"
03/02/2012 9.00,"0,58315695","37,15935672","47,66138","0,42463202","59,06778045","39,7","1,11926545"
03/02/2012 10.00,"0,92428825","32,019786","41,90593496","0,58146781","63,9095457","39,7","1,58748412"
03/02/2012 11.00,"0,72165913","29,39939","39,25169656","0,50231538","65,58736065","39,7","2,1676938"
03/02/2012 12.00,"0,99504297","23,28121944","31,38217224","0,39769372","71,503593","39,7","1,77155705"
03/02/2012 13.00,"0,84592433","24,89056896","34,60641608","0,40086369","74,0020911","39,7","1,26987298"
03/02/2012 14.00,"0,64501394","26,40389784","35,38492512","0,41609024","76,7381538","39,7","1,60916452"
03/02/2012 15.00,"0,7703836","24,58298552","32,61669328","0,37902576","79,7239506","39,7","1,38843688"
03/02/2012 16.00,"0,49877951","26,38313352","34,67893824","0,43784894","77,00542395","39,7","1,46997892"
03/02/2012 17.00,"0,4899428","28,02622984","36,7282772","0,47920295","69,8919123","39,7","1,64417373"
03/02/2012 18.00,"0,53498471","31,787478","41,3437496","0,4336363","71,0986479","39,7","1,61668219"
03/02/2012 19.00,"0,28510476","34,015914","43,7531564","0,40797485","77,05805205","39,7","1,58262998"
03/02/2012 20.00,"0,68005366","32,93737392","41,7323636","0,38482397","77,25244485","39,7","1,5738614"
03/02/2012 21.00,"0,4585236","30,11969776","38,6052876","0,38319996","75,3262524","39,7","1,38495772"
03/02/2012 22.00,"0,67569683","25,23061816","32,76433792","0,32116953","80,1113397","39,7","1,20076987"
03/02/2012 23.00,"0,79020493","25,41103448","32,33040952","0,29836699","84,0406518","39,7","0,80812549"
04/02/2012 0.00,"0,76541251","24,19102552","29,87823128","0,23007469","88,89322995","39,7","0,4735569"
04/02/2012 1.00,"0,6768013","21,39281352","26,60737288","0,20178383","86,14364115","38,4","0,33321497"
04/02/2012 2.00,"0,51228019","22,36881304","27,54392784","0,18535849","85,2919158","38,4","0,21959369"
04/02/2012 3.00,"0,58008866","21,5524464","26,57368344","0,18331042","85,92498915","38,4","0,38697867"
04/02/2012 4.00,"1,05567244","18,0585857","22,81186168","0,20653703","83,03638875","38,4","0,24278434"
04/02/2012 5.00,"0,44790714","17,87169918","22,07090432","0,21681932","85,224405","38,4","0,25244686"
04/02/2012 6.00,"0,76805162","16,71919146","21,11878568","0,20414179","86,43116055","38,4","0,12623513"
04/02/2012 7.00,"0,8296625","18,91907366","23,4647332","0,26234635","77,39281305","38,4","0,12722772"
04/02/2012 8.00,"0,90336245","31,06975144","39,14546584","0,42154011","57,2495574","38,4","0,42793631"
04/02/2012 9.00,"0,74737194","38,08734592","51,40377584","0,44735767","45,86929935","38,4","2,55387209"
04/02/2012 10.00,"0,21631387","32,50778576","44,5887004","0,49474055","48,6485538","38,4","1,33713024"
04/02/2012 11.00,"0,64906364","26,33640424","36,7360208","0,54765019","41,1058179","38,4","1,61251757"
04/02/2012 12.00,"0,89814626","25,39285136","35,75801368","0,59024143","41,0990748","38,4","1,73991309"
04/02/2012 13.00,"0,87329383","28,0703588","38,41617168","0,75635179","40,73460825","38,4","2,61901094"
04/02/2012 14.00,"0,70153169","30,43638232","41,90333464","0,75820763","39,3051708","38,4","3,23891414"
04/02/2012 15.00,"0,86605279","32,09766176","43,13785568","0,81911849","37,6597347","38,4","3,48172391"
04/02/2012 16.00,"0,86059049","26,45450848","35,13493112","0,71151909","44,5505445","38,4","3,19709205"
04/02/2012 17.00,"0,36316155","23,88992376","30,86792072","0,70788662","54,38663265","38,4","2,57954219"
04/02/2012 18.00,"0,5730317","25,7562652","33,71647568","0,82054795","59,04348135","38,4","2,7824703"
04/02/2012 19.00,"0,5908892","30,11191592","39,2879672","0,94020277","46,17030495","38,4","3,00304947"
04/02/2012 20.00,"0,32026652","29,65116216","38,73092512","0,9715867","44,43581205","38,4","3,52172048"
04/02/2012 21.00,"0,63955265","30,91530008","40,35407928","0,89981571","46,6751397","38,4","3,96784584"
04/02/2012 22.00,"0,42059967","27,16055272","36,49120832","0,82108851","48,3178626","38,4","3,67583768"
04/02/2012 23.00,"0,09646652","23,27083728","30,02331384","0,68226361","52,93287615","38,4","2,67578294"
05/02/2012 0.00,"0,23073493","23,55767552","30,67876656","0,73049694","46,65489045","38,4","2,50898782"
05/02/2012 1.00,,"20,2364168","25,77312904","0,58923603","50,61524475","24,4","2,13155267"
05/02/2012 2.00,"0,15801129",,,"0,55530308","54,9818808","24,4","1,78688426"
05/02/2012 3.00,"0,31026026","27,22804632","31,54151832",,"58,6722717","24,4","1,60296896"
05/02/2012 4.00,"0,1295658","21,48755312","25,37803336","0,41511513",,"24,4","1,50572138"
05/02/2012 5.00,"0,07105372","19,77040504","23,11590792","0,40764515","59,9071368","24,4","1,32559543"
05/02/2012 6.00,"0,12450928","18,68545594","22,12400056","0,40128891","57,8934237","24,4","1,31023263"
05/02/2012 7.00,"0,03274842","16,37524943","19,90110936","0,39580526","59,4727056","24,4","1,36548319"
05/02/2012 8.00,"0,06299196","17,80031274","21,33770968","0,43237694","56,2034592","24,4","1,55426788"
05/02/2012 9.00,"0,19555486","19,58618384","23,9427332","0,4289798","57,377796","24,4","1,50681568"
05/02/2012 10.00,"0,1230031","21,35128488","26,8198152","0,47130541","58,27408965","24,4","1,88914462"
05/02/2012 11.00,"0,0584897","22,50119992","29,18260744","0,52320966","59,4268206","24,4","2,0955885"
05/02/2012 12.00,"0,14370413","23,01514552","29,13855496","0,50490401","62,99302275","24,4","2,34396736"
05/02/2012 13.00,"0,09693942","24,837358","31,48192128","0,47601667","63,7192227","24,4","2,32777062"
05/02/2012 14.00,"0,09489627","23,9651992","30,42229088","0,45651457","70,8435273","24,4","2,37693545"
05/02/2012 15.00,"0,08257125","18,97878159","24,17202024","0,49729656","78,9680451","24,4","1,86899887"
05/02/2012 16.00,"0,15759635","18,28181744","22,64605304","0,49972908","80,3894028","24,4","2,23269231"
05/02/2012 17.00,"0,05334165","18,71012265","23,13441608","0,50111893","83,94614865","24,4","2,06542022"
05/02/2012 18.00,"0,02423511","19,89766776","25,27958448","0,56850952","85,8858273","24,4","1,78538418"
05/02/2012 19.00,"0,01893349","23,07485728","29,72018536","0,5470374","85,46334615","24,4","2,32755603"
05/02/2012 20.00,"0,03405526","19,36035752","24,19534664","0,44122162","88,64349585","24,4","1,48545969"
05/02/2012 21.00,"0,03262536","20,65302248","26,08662056","0,44879062","87,670275","24,4","1,50967955"
05/02/2012 22.00,"0,79305355","19,06054445","23,64868672","0,43268683","84,35380695","24,4","1,02987319"
05/02/2012 23.00,"2,2520387","14,39080375","17,7546561","0,36599174","83,54391675","24,4","1,39192925"
06/02/2012 0.00,"2,5232187","12,48552634","15,838769","0,33169764","90,260583","24,4","1,32844303"
06/02/2012 1.00,"2,11197746","12,26358712","15,1625749","0,34251117","94,45983855","25,6","1,22104071"
06/02/2012 2.00,"2,30100013","12,34535954","15,13148578","0,35344003","90,27676245","25,6","1,19938573"
06/02/2012 3.00,"1,93723042","13,21492949","15,89317687","0,33057807","90,41445735","25,6","1,40898129"
06/02/2012 4.00,"2,05105916","13,78209943","16,85953991","0,34683681","92,96965335","25,6","1,37375241"
06/02/2012 5.00,"1,97316001","13,91837341","16,96964817","0,33092641","90,33617355","25,6","1,36172944"
06/02/2012 6.00,"1,7328541","17,25520346","19,98401368","0,33610134","86,2651167","25,6","1,31836659"
06/02/2012 7.00,"1,72366448","16,41808397","19,50991416","0,34173877","86,50541445","25,6","1,49266717"
06/02/2012 8.00,"2,03077306","14,61922274","17,7028409","0,3413916","84,32543805","25,6","1,33004786"
06/02/2012 9.00,"2,09856119","23,66279728","34,76834336","0,37707555","79,32305535","25,6","1,47607685"
06/02/2012 10.00,"2,06768711","18,93854355","23,5165484","0,41959572","76,1104869","25,6","1,4709766"
06/02/2012 11.00,"2,1156651","24,15337824","29,29790104","0,42697134","67,88069295","25,6","2,18116193"
06/02/2012 12.00,"2,11837032","22,58945784","27,28485184","0,3930244","75,45854085","25,6","1,76103415"
06/02/2012 13.00,"2,27976212","18,22601381","22,95436304","0,35371148","81,6987213","25,6","1,58198113"
06/02/2012 14.00,"2,50064333","16,89180491","21,07991472","0,37522204","83,3792295","25,6","1,36272203"
06/02/2012 15.00,"2,19817431","15,70295008","19,30005304","0,36286372","85,6482627","25,6","1,51960649"
06/02/2012 16.00,"2,07455593","17,52126782","21,96337344","0,37957098","83,76528195","25,6","1,43352557"
06/02/2012 17.00,"1,85926923","25,4772088","30,18912248","0,40449499","76,26843105","25,6","1,70895968"
06/02/2012 18.00,"1,76105347","23,82243016","28,5128912","0,45288443","76,8002382","25,6","2,16082397"
06/02/2012 19.00,"1,76197589","18,76203918","23,26265392","0,44226429","82,03617555","25,6","1,89626159"
06/02/2012 20.00,"1,59130193","20,97230736","25,83400712","0,48883866","77,7869652","25,6","2,11926325"
06/02/2012 21.00,"1,31898493","21,76140888","26,05553144","0,47532233","77,47381005","25,6","1,90120726"
06/02/2012 22.00,"2,61863669","22,88665912","27,13846912","0,50115854","73,84686015","25,6","2,1535514"
06/02/2012 23.00,"3,30837321","19,79124584","23,91036304","0,47895247","78,73317375","25,6","2,07149679"
07/02/2012 0.00,"3,16545318","18,37397393","22,29759104","0,47060991","79,71180105","25,6","2,09829677"
07/02/2012 1.00,,"15,42650165","18,62775178","0,44087328","83,14571475","42,4","2,00741969"
07/02/2012 2.00,"0,23567348",,,"0,43782215","84,0838236","42,4","1,74858098"
07/02/2012 3.00,"0,19556605","30,17162768","33,42631056",,"83,25504075","42,4","1,55228371"
07/02/2012 4.00,"0,43336811","23,35519472","26,419538","0,42648204",,"42,4","1,65482884"
07/02/2012 5.00,"0,32426842","22,64316592","25,631794","0,45606022","83,2005972","42,4","1,5469943"
07/02/2012 6.00,"0,20958539","22,44278832","25,66301696","0,47367036","82,1185092","42,4","1,85742744"
07/02/2012 7.00,"0,18012697","21,29157312","24,42203336","0,47239352","82,25618415","42,4","2,15789908"
07/02/2012 8.00,"0,10541408","21,30845608","25,10989448","0,47680654","79,7144943","42,4","1,85592127"
07/02/2012 9.00,"0,34321614","21,88081328","27,067228","0,57884889","75,09138105","42,4","1,99764835"
07/02/2012 10.00,"0,54534896","31,17357304","44,14438984","0,55651235","69,87976275","42,4","2,03171175"
07/02/2012 11.00,"0,92299259","27,86401576","33,89782888","0,57582921","74,1924141","42,4","1,9581735"
07/02/2012 12.00,"1,87012062","29,5616232","36,55984912","0,56448794","75,22771935","42,4","2,11465725"
07/02/2012 13.00,"2,04350285","24,45968064","29,36266048","0,55945397","81,5853255","42,4","1,99779785"
07/02/2012 14.00,"1,75175199","24,51549192","29,82511592","0,54741486","81,53810385","42,4","2,10617039"
07/02/2012 15.00,"1,99239351","27,98212","34,69710224","0,5858552","79,76578575","42,4","1,97941253"
07/02/2012 16.00,"1,72424417","31,22938432","39,53928048","0,56425494","79,405389","42,4","1,88956668"
07/02/2012 17.00,"0,36415719","22,76595456","27,0154128","0,56208687","86,4919083","42,4","1,95745855"
07/02/2012 18.00,"0,07435796","21,9963172","26,59699072","0,56135059","83,72478345","42,4","2,13188727"
07/02/2012 19.00,"0,0974286","24,25071816","29,7823636","0,5713393","81,5731959","42,4","1,94238152"
07/02/2012 20.00,"0,11038315","24,57390352","30,1023368","0,54540291","82,9094868","42,4","2,00943335"
07/02/2012 21.00,"0,07222836","23,9067876","29,11912904","0,53998333","77,00542395","42,4","1,40087377"
07/02/2012 22.00,"0,03567026","22,29613792","27,92089776","0,52438281","70,5249657","42,4","2,00805836"
07/02/2012 23.00,"0,00976015","35,01267784","43,16508256","1,11263791","38,0403807","42,4","2,48678874"
08/02/2012 0.00,"0,00354933","29,5032116","37,54825752","0,95891616","30,97546725","42,4","4,00516466"
08/02/2012 1.00,"0,005324","22,33118488","28,79527448","0,66893019","39,7330584","24,6","2,67243294"
08/02/2012 2.00,"0,0021296","17,63937397","22,7393204","0,50444617","53,69145495","24,6","2,23123291"
08/02/2012 3.00,"0,00727562","15,44986629","19,38683872","0,42017123","40,77646335","24,6","1,54477418"
08/02/2012 4.00,"0,00621082","13,61338073","17,57071022","0,28723658","58,71007695","24,6","1,2540688"
08/02/2012 5.00,"0,09068487","12,9800097","16,24163696","0,26621648","67,0181547","24,6","0,79063614"
08/02/2012 6.00,"0,01792361","14,83987137","18,05130098","0,25034569","72,4052532","24,6","0,83146157"
08/02/2012 7.00,"0,0021296","20,67768728","24,58654184","0,26025518","69,6367917","24,6","0,76092245"
08/02/2012 8.00,"0,00976015","25,79261232","32,61925536","0,29594728","63,1549968","24,6","0,7381864"
08/02/2012 9.00,"0,00638879","27,08657744","34,08176328","0,30202509","68,25188265","24,6","0,8124274"
08/02/2012 10.00,"0,00354933","24,5803852","29,47019136","0,31321258","69,02801745","24,6","0,89461829"
08/02/2012 11.00,"0,00177467","23,95999856","28,97144616","0,28050055","72,2716281","24,6","0,93560746"
08/02/2012 12.00,"0,00141973","27,05933144","32,90555824","0,30396015","69,71912535","24,6","0,82348931"
08/02/2012 13.00,"0,0021296","27,12032424","32,79024552","0,36647871","66,36620865","24,6","1,00281997"
08/02/2012 14.00,"0,00035493","27,8990436","35,7657764","0,35904601","62,632626","24,6","1,05468188"
08/02/2012 15.00,"0,0010648","24,819194","30,14118864","0,32018045","68,84443755","24,6","1,16376225"
08/02/2012 16.00,"0,00035493","22,19749784","26,72654784","0,35006619","69,96075975","24,6","0,98712563"
08/02/2012 17.00,,"11,00205526","13,71043958","0,50003315","57,7139136","24,6","1,13822742"
08/02/2012 18.00,"0,21709696","17,34995453","23,0994456","0,63939278","50,5234548","24,6","1,57349732"
08/02/2012 19.00,"0,17123839","21,04368232","28,10743248","0,61303116","58,48464195","24,6","2,48503848"
08/02/2012 20.00,"0,03679506","29,51231272","37,61949864","0,79903855","40,1947014","24,6","2,1976892"
08/02/2012 21.00,"0,1423322","32,76217736","40,58206616","0,81518079","36,2802321","24,6","3,6436954"
08/02/2012 22.00,"0,56086838","42,61173064","53,835228","1,22873249","24,37760325","24,6","3,82890737"
08/02/2012 23.00,"1,50323584","44,30155624","58,0828316","1,61193478","20,9126274","24,6","6,14453196"
09/02/2012 0.00,"0,97467653","28,55317704","38,34361128","0,85664081","32,50212105","24,6","5,16487721"
09/02/2012 1.00,,"14,17925051","20,16536688","0,3607108","47,5403712","50,59999","2,42259773"
09/02/2012 2.00,"0,64904635",,,"0,36442715","67,99273215","50,59999","1,8351165"
09/02/2012 3.00,"0,34550846","25,96522768","30,46892456",,"45,12959325","50,59999","1,68009315"
09/02/2012 4.00,"0,27684876","20,15594072","24,4557228","0,44505214",,"50,59999","1,08768252"
09/02/2012 5.00,"0,28991619","17,99307867","21,85794576","0,41225622","38,0047899","50,59999","1,05766068"
09/02/2012 6.00,"0,29530731","12,67501702","16,43853663","0,31995677","61,53926625","50,59999","0,56543573"
09/02/2012 7.00,"0,23527176","24,6297148","34,61547896","0,45837158","49,75675635","50,59999","0,94098027"
09/02/2012 8.00,"0,35830842","21,0164172","28,31857464","0,39497578","64,34148315","50,59999","1,42617673"
09/02/2012 9.00,"0,16167961","22,43758768","28,81081904","0,46937501","68,3342163","50,59999","1,6875681"
09/02/2012 10.00,"0,07316908","24,54015672","32,43922144","0,52230911","66,75495435","50,59999","1,55926135"
09/02/2012 11.00,"0,12654734","20,55178208","26,54129416","0,47061107","69,4640247","50,59999","1,58166077"
09/02/2012 12.00,"0,25772407","29,3318964","38,51200112","0,44694293","65,01503505","50,59999","1,24453646"
09/02/2012 13.00,"0,34248289","22,37271352","28,93259432","0,4280245","75,84592995","50,59999","0,95680072"
09/02/2012 14.00,"0,38221403","24,1027676","31,458614","0,45964609","74,77553265","50,59999","1,26721861"
09/02/2012 15.00,"0,11919443","28,57394136","35,6168316","0,56234783","68,46514815","50,59999","1,12664074"
