,Provincia di TARANTO,,,,
25/02/2010 23.00,"0,301834","22,307819","0,60816","41,725804","21,1"
26/02/2010 0.00,"0,227732","32,044448","0,727851","23,174518","21,1"
26/02/2010 1.00,"0,280146","23,403223","0,622157","47,462228","22,700001"
26/02/2010 2.00,"0,050607","18,005378","0,570542","47,403994","22,700001"
26/02/2010 3.00,"0,169895","15,826242","0,511293","40,752124","22,700001"
26/02/2010 4.00,"0,191583","10,573759","0,478845","50,056883","22,700001"
26/02/2010 5.00,"0,417508","10,528332","0,432002","41,421109","22,700001"
26/02/2010 6.00,"0,37413","18,255869","0,454748","31,777797","22,700001"
26/02/2010 7.00,"0,757298","45,609802","0,613727","3,667283","22,700001"
26/02/2010 8.00,"0,760912","53,506076","0,776523","3,882873","22,700001"
26/02/2010 9.00,"0,487996","46,700025","0,606092","22,045129","22,700001"
26/02/2010 10.00,"0,446426","17,684801","0,386273","59,063709","22,700001"
26/02/2010 11.00,"1,296535","7,039657","0,330762","86,28461","22,700001"
26/02/2010 12.00,"4,550181","8,316764","0,403769","88,135806","22,700001"
26/02/2010 13.00,"3,45236","6,29468","0,400032","91,479347","22,700001"
26/02/2010 14.00,"3,715982","6,554256","0,379911","97,028877","22,700001"
26/02/2010 15.00,"2,950395","8,199956","0,376413","93,304835","22,700001"
26/02/2010 16.00,"2,73372","9,406977","0,350803","85,477513","22,700001"
26/02/2010 17.00,"3,123736","12,846332","0,329808","78,250105","22,700001"
26/02/2010 18.00,"2,896227","15,299311","0,368698","74,072374","22,700001"
26/02/2010 19.00,"2,889004","16,482967","0,357246","69,569643","22,700001"
26/02/2010 20.00,"3,044288","21,591393","0,40035","63,92395","22,700001"
26/02/2010 21.00,"3,25013","20,377886","0,395578","58,928291","22,700001"
26/02/2010 22.00,"3,838764","46,710407","0,645062","31,284871","22,700001"
26/02/2010 23.00,"3,943491","40,794698","0,647685","25,159782","22,700001"
27/02/2010 0.00,"4,185444","23,449934","0,533004","41,773205","22,700001"
27/02/2010 1.00,,"11,62504","0,446397","56,023512","15,1"
27/02/2010 2.00,"3,463193",,"0,419437","74,718338","15,1"
27/02/2010 3.00,"2,964841","9,261617",,"77,539149","15,1"
27/02/2010 4.00,"3,239295","6,471191","0,241416",,"15,1"
27/02/2010 5.00,"3,174293","5,461446","0,222816","74,190859","15,1"
27/02/2010 6.00,"2,950395","8,203849","0,23445","71,312194","15,1"
27/02/2010 7.00,"3,000952","13,517337","0,264767","62,409884","15,1"
27/02/2010 8.00,"3,116513","47,315212","0,458375","31,846146","15,1"
27/02/2010 9.00,"2,950395","27,130706","0,365449","49,638532","15,1"
27/02/2010 10.00,"3,044288","3,962404","0,278143","84,102556","15,1"
27/02/2010 11.00,"2,885393","3,83651","0,308934","93,510222","15,1"
27/02/2010 12.00,"3,177904","3,904","0,337033","98,707873","15,1"
27/02/2010 13.00,"3,203183","4,249233","0,293657","97,49609","15,1"
27/02/2010 14.00,"2,824002","4,158382","0,266033","97,924018","15,1"
27/02/2010 15.00,"2,058415","3,29919","0,275215","96,613041","15,1"
27/02/2010 16.00,"2,136057","2,574978","0,30181","96,589959","15,1"
27/02/2010 17.00,"1,737014","3,242085","0,312654","96,576375","15,1"
27/02/2010 18.00,"1,372277","4,194721","0,296506","92,371794","15,1"
27/02/2010 19.00,"1,686455","6,985148","0,291916","84,287297","15,1"
27/02/2010 20.00,"1,505893","6,359574","0,274423","86,141666","15,1"
27/02/2010 21.00,"1,693678","4,922828","0,283208","92,946434","15,1"
27/02/2010 22.00,"1,216993","3,387446","0,29152","94,605157","15,1"
27/02/2010 23.00,"1,773126","3,963702","0,32239","93,447718","15,1"
28/02/2010 0.00,"1,652149","6,367359","0,341703","85,636295","15,1"
28/02/2010 1.00,"1,094211","8,410211","0,358167","78,607372",21
28/02/2010 2.00,"1,514921","14,053353","0,372494","65,558913",21
28/02/2010 3.00,"1,722568","21,529081","0,363629","51,616516",21
28/02/2010 4.00,"2,426763","23,712106","0,347481","33,455972",21
28/02/2010 5.00,"2,20106","10,829439","0,3102","61,252426",21
28/02/2010 6.00,"2,253423","19,265598","0,312496","46,61585",21
28/02/2010 7.00,"3,647368","24,978845","0,37376","40,277053",21
28/02/2010 8.00,"3,517362","35,232022","0,427743","31,615205",21
28/02/2010 9.00,"3,340411","37,47994","0,539031","33,128572",21
28/02/2010 10.00,"2,910671","19,348655","0,350252","55,268203",21
28/02/2010 11.00,"2,520656","12,350546","0,266429","64,38515",21
28/02/2010 12.00,"2,979285","8,547787","0,248303","82,598688",21
28/02/2010 13.00,"2,997341","7,153872","0,249015","91,615092",21
28/02/2010 14.00,"2,343705","4,29336","0,173029","95,357787",21
28/02/2010 15.00,"1,487837","3,569147","0,126249","94,318529",21
28/02/2010 16.00,"2,896227","4,602255","0,136223","93,732999",21
28/02/2010 17.00,"2,932338","4,129828","0,102741","93,568631",21
28/02/2010 18.00,"2,726498","3,731383","0,074694","96,106315",21
28/02/2010 19.00,"2,090916","4,03119","0,054603","97,464826",21
28/02/2010 20.00,"2,311203","5,02017","0,084548","97,60204",21
28/02/2010 21.00,"2,596493","4,908553","0,072636","98,645385",21
28/02/2010 22.00,"2,744553","4,135021","0,052294","100,608429",21
28/02/2010 23.00,"2,491766","3,14085","0,037914","100,40464",21
01/03/2010 0.00,"2,805945","2,577573","0,048243","100,354389",21
01/03/2010 1.00,,"2,03766","0,023403","99,544712","29,200001"
01/03/2010 2.00,"1,827295",,"0,038904","98,317966","29,200001"
01/03/2010 3.00,"2,538712","5,380978",,"92,14356","29,200001"
01/03/2010 4.00,"2,863725","4,747616","0,177139",,"29,200001"
01/03/2010 5.00,"2,585658","4,311531","0,128194","91,74965","29,200001"
01/03/2010 6.00,"1,798405","5,497788","0,138586","91,214934","29,200001"
01/03/2010 7.00,"2,603715","7,920913","0,144694","88,504784","29,200001"
01/03/2010 8.00,"2,137863","10,917699","0,154531","84,217609","29,200001"
01/03/2010 9.00,"2,361761","10,712635","0,166509","83,180786","29,200001"
01/03/2010 10.00,"2,563991","8,834616","0,165636","82,95549","29,200001"
01/03/2010 11.00,"2,145086","9,207106","0,138188","82,427578","29,200001"
01/03/2010 12.00,"2,370789","11,252548","0,166668","75,821096","29,200001"
01/03/2010 13.00,"2,387039","15,081268","0,183564","70,588026","29,200001"
01/03/2010 14.00,"3,047899","13,238293","0,16058","71,989954","29,200001"
01/03/2010 15.00,"3,062343","13,131866","0,172459","72,764852","29,200001"
01/03/2010 16.00,"1,816462","9,284978","0,181582","78,958771","29,200001"
01/03/2010 17.00,"1,634093","11,898886","0,173649","75,760023","29,200001"
01/03/2010 18.00,"1,765903","11,426465","0,17468","72,882918","29,200001"
01/03/2010 19.00,"2,368984","14,331096","0,190386","70,678962","29,200001"
01/03/2010 20.00,"2,303981","9,233063","0,170475","73,391843","29,200001"
01/03/2010 21.00,"1,780349","9,952084","0,181898","65,777025","29,200001"
01/03/2010 22.00,"2,394262","14,196126","0,198241","58,500123","29,200001"
01/03/2010 23.00,"2,282313","12,251911","0,262814","58,148644","29,200001"
02/03/2010 0.00,"2,314814","6,397212","0,284232","61,299888","29,200001"
02/03/2010 1.00,"2,2462","3,909191","0,264637","54,997401","13,7"
02/03/2010 2.00,"2,408706","2,097361","0,247662","59,188199","13,7"
02/03/2010 3.00,"1,71354","0,006489","0,287008","88,473544","13,7"
02/03/2010 4.00,"1,159213","0,105127","0,277252","90,79696","13,7"
02/03/2010 5.00,"1,792988","0,114213","0,281138","90,264953","13,7"
02/03/2010 6.00,"1,105044","1,623638","0,294862","86,625157","13,7"
02/03/2010 7.00,"1,421029","6,164892","0,294703","73,185558","13,7"
02/03/2010 8.00,"1,365054","6,302466","0,313583","71,186525","13,7"
02/03/2010 9.00,"1,108655","3,314766","0,305492","79,559978","13,7"
02/03/2010 10.00,"1,079765","2,85532","0,288832","85,874657","13,7"
02/03/2010 11.00,"0,886563","1,98834","0,281217","90,273111","13,7"
02/03/2010 12.00,"1,086988","1,779382","0,293513","94,066247","13,7"
02/03/2010 13.00,"1,065321","2,058425","0,311996","97,541858","13,7"
02/03/2010 14.00,"1,040041","4,007829","0,315646","99,280314","13,7"
02/03/2010 15.00,"1,005735","4,62951","0,307158","102,476329","13,7"
02/03/2010 16.00,"1,097822","4,911148","0,325005","102,483049","13,7"
02/03/2010 17.00,"0,73489","5,682085","0,331352","100,277814","13,7"
02/03/2010 18.00,"0,684333","6,67236","0,322785","98,099634","13,7"
02/03/2010 19.00,"0,473075","9,95987","0,357769","89,908029","13,7"
02/03/2010 20.00,"0,951565","10,279143","0,409727","80,49773","13,7"
02/03/2010 21.00,"0,612108","6,084424","0,366177","87,391912","13,7"
02/03/2010 22.00,"1,121294","3,518531","0,343807","90,380302","13,7"
02/03/2010 23.00,"0,63197","2,124616","0,345631","92,326429","13,7"
03/03/2010 0.00,"0,045141","3,647021","0,340554","86,554594","13,7"
03/03/2010 1.00,,"8,643829","0,343331","72,576207","27,6"
03/03/2010 2.00,"1,038236",,"0,38831","45,315687","27,6"
03/03/2010 3.00,"2,18842","32,916629",,"38,995567","27,6"
03/03/2010 4.00,"1,652149","24,084603","0,342216",,"27,6"
03/03/2010 5.00,"1,39575","21,064445","0,390457","41,929094","27,6"
03/03/2010 6.00,"0,843228","19,592664","0,340626","33,838292","27,6"
03/03/2010 7.00,"1,278384","57,537261","0,51372","4,968113","27,6"
03/03/2010 8.00,"4,69102","77,721765","0,897899","2,19274","27,6"
03/03/2010 9.00,"5,0377",,"0,812226","1,881159","27,6"
03/03/2010 10.00,"4,597128","77,165146","0,741017","13,825731","27,6"
03/03/2010 11.00,"7,406684","66,988354","0,712804","28,644828","27,6"
03/03/2010 12.00,"4,669352","41,78108","0,610918","57,820286","27,6"
03/03/2010 13.00,"6,048852","26,663469","0,441002","76,673931","27,6"
03/03/2010 14.00,"4,669352","21,414877","0,339513","85,911446","27,6"
03/03/2010 15.00,"3,242907","19,190323","0,324413","88,246947","27,6"
03/03/2010 16.00,"2,719275","23,086538","0,342692","82,69658","27,6"
03/03/2010 17.00,"2,524267","22,370113","0,402536","88,411155","27,6"
03/03/2010 18.00,"2,491766","27,405861","0,454672","77,241174","27,6"
03/03/2010 19.00,"1,599786","29,570704","0,52151","76,853063","27,6"
03/03/2010 20.00,"1,523949","30,832243","0,470566","68,664571","27,6"
03/03/2010 21.00,"2,238978","28,602487","0,494567","71,817009","27,6"
03/03/2010 22.00,"1,569091","13,417398","0,374164","91,415709","27,6"
03/03/2010 23.00,"2,365372","7,987104","0,305181","98,822546","27,6"
04/03/2010 0.00,"2,90706","4,233659","0,238502","104,637493","27,6"
04/03/2010 1.00,"2,13064","3,724893","0,213308","104,448864","15,4"
04/03/2010 2.00,"2,441209","2,983808","0,178578","103,199036","15,4"
04/03/2010 3.00,"2,549546","2,356936","0,174366","103,189462","15,4"
04/03/2010 4.00,"2,329259","2,075298","0,164989","102,110661","15,4"
04/03/2010 5.00,"2,719275","2,245319","0,145199","100,319374","15,4"
04/03/2010 6.00,"3,170681","4,786552","0,135504","98,88766","15,4"
04/03/2010 7.00,"2,979285","7,390084","0,155293","95,950981","15,4"
04/03/2010 8.00,"3,401802","8,747658","0,185254","87,909056","15,4"
04/03/2010 9.00,"3,495694","9,209701","0,220223","82,943542","15,4"
04/03/2010 10.00,"3,199571","6,671063","0,190738","86,165227","15,4"
04/03/2010 11.00,"3,661812","5,933871","0,1661","91,839087","15,4"
04/03/2010 12.00,"3,665423","5,157744","0,177386","95,326745","15,4"
04/03/2010 13.00,"4,304616","4,436126","0,207348","98,18063","15,4"
04/03/2010 14.00,"3,502917","5,061703","0,232223","92,37241","15,4"
04/03/2010 15.00,"3,907378","5,396553","0,226183","92,106437","15,4"
04/03/2010 16.00,"3,773761","12,784039","0,247006","78,869654","15,4"
04/03/2010 17.00,"3,71237","15,262968","0,207189","70,838581","15,4"
04/03/2010 18.00,"3,744871","11,538081","0,197255","67,420131","15,4"
04/03/2010 19.00,"3,697925","7,826168","0,208381","68,769068","15,4"
04/03/2010 20.00,"3,502917","8,114296","0,202341","54,437125","15,4"
04/03/2010 21.00,"3,214017","5,962425","0,226264","57,095623","15,4"
04/03/2010 22.00,"3,130957","4,584083","0,237786","69,74207","15,4"
04/03/2010 23.00,"2,860114","3,458829","0,257417","73,206646","15,4"
05/03/2010 0.00,"2,805945","4,50102","0,274265","61,606477","15,4"
05/03/2010 1.00,,"8,908595","0,28714","45,249831","14,5"
05/03/2010 2.00,"2,892615",,"0,301207","43,161308","14,5"
05/03/2010 3.00,"2,654272","9,070828",,"45,038124","14,5"
05/03/2010 4.00,"2,177586","7,850828","0,224937",,"14,5"
05/03/2010 5.00,"2,311203","8,379063","0,211547","46,613692","14,5"
05/03/2010 6.00,"2,27148","9,127934","0,226601","52,60472","14,5"
05/03/2010 7.00,"2,751776","6,377743","0,274932","54,655419","14,5"
05/03/2010 8.00,"2,58927","18,82174","0,300603","50,49311","14,5"
05/03/2010 9.00,"2,513433","6,577616","0,310745","63,081521","14,5"
05/03/2010 10.00,"2,336482","5,204468","0,300841","72,082944","14,5"
05/03/2010 11.00,"2,795112","4,330999","0,317796","78,971358","14,5"
05/03/2010 12.00,"2,715663","4,325808","0,339505","81,836933","14,5"
05/03/2010 13.00,"2,892615","4,484149","0,35765","83,079539","14,5"
05/03/2010 14.00,"3,062343","4,743723","0,331662","84,994859","14,5"
05/03/2010 15.00,"2,683162","7,769063","0,371515","79,441059","14,5"
05/03/2010 16.00,"2,780666","12,797017","0,403128","72,118112","14,5"
05/03/2010 17.00,"2,899837","15,545907","0,416994","65,555899","14,5"
05/03/2010 18.00,"2,412318","17,453779","0,404872","56,068557","14,5"
05/03/2010 19.00,"1,914621",,,"43,781972","14,5"
05/03/2010 20.00,"1,729791","33,204749","0,49773","39,489728","14,5"
05/03/2010 21.00,"1,758681","18,505058","0,409071","47,115893","14,5"
05/03/2010 22.00,"2,14328","13,435566","0,430304","50,555374","14,5"
05/03/2010 23.00,"2,253423","8,926764","0,385223","55,179245","14,5"
06/03/2010 0.00,"2,069249","5,630169","0,347192","61,503236","14,5"
06/03/2010 1.00,"1,917576","5,606808","0,340457","70,083675","14,5"
06/03/2010 2.00,"1,594369","2,624296","0,317084","83,683227","14,5"
06/03/2010 3.00,"1,607008","2,656745","0,301791","83,470702","14,5"
06/03/2010 4.00,"1,455336","2,665829","0,327225","86,188728","14,5"
06/03/2010 5.00,"1,549229","2,119425","0,338396","88,9839","14,5"
06/03/2010 6.00,"1,278384","2,711254","0,351152","87,837397","14,5"
06/03/2010 7.00,"1,26755","3,789786","0,355906","85,256106","14,5"
06/03/2010 8.00,"2,054804","3,306978","0,350597","87,310877","14,5"
06/03/2010 9.00,"2,047582","3,794978","0,349648","86,4405","14,5"
06/03/2010 10.00,"1,368665","3,675573","0,375555","86,54607","14,5"
06/03/2010 11.00,"1,088793","2,377702","0,416121","90,943907","14,5"
06/03/2010 12.00,"1,726179","2,206383","0,443377","92,535743","14,5"
06/03/2010 13.00,"1,392139","2,123318","0,434741","94,673064","14,5"
06/03/2010 14.00,"1,166435","1,974063","0,461998","97,962298","14,5"
06/03/2010 15.00,"0,769197","1,666469","0,466038","100,608566","14,5"
06/03/2010 16.00,"0,520021","2,112936","0,473802","101,079607","14,5"
06/03/2010 17.00,"0,727668","2,390681","0,456847","100,088789","14,5"
06/03/2010 18.00,"0,836006","2,874788","0,439574","97,59548","14,5"
06/03/2010 19.00,"0,361126","5,583445","0,469365","88,480386","14,5"
06/03/2010 20.00,"0,171534","4,495829","0,50692","87,02256","14,5"
06/03/2010 21.00,"0,500159","10,967014","0,520785","80,597044","14,5"
06/03/2010 22.00,"0,772808","17,308423","0,593917","68,108781","14,5"
06/03/2010 23.00,"0,379181","17,378508","0,619271","60,573327","14,5"
07/03/2010 0.00,"0,225704","25,103431","0,600176","34,152526","14,5"
07/03/2010 1.00,,"23,312366","0,62973","46,874958","16,4"
07/03/2010 2.00,"0,731279",,"0,549309","39,821378","16,4"
07/03/2010 3.00,"0,619331","21,326619",,"65,626302","16,4"
07/03/2010 4.00,"0,828783","14,328501","0,358313",,"16,4"
07/03/2010 5.00,"0,73489","8,186977","0,275223","73,754315","16,4"
07/03/2010 6.00,"0,635581","10,529634","0,3053","74,309001","16,4"
07/03/2010 7.00,"0,837811","11,639311","0,311094","80,154991","16,4"
07/03/2010 8.00,"0,929898","9,578298","0,316808","75,729704","16,4"
07/03/2010 9.00,"1,038236","7,382297","0,288953","89,059874","16,4"
07/03/2010 10.00,"1,578118","8,529615","0,294269","90,374541","16,4"
07/03/2010 11.00,"2,683162","6,613958","0,312841","94,920803","16,4"
07/03/2010 12.00,"2,098139","7,870296","0,312522","93,056875","16,4"
07/03/2010 13.00,"1,946467","11,330422","0,341965","94,821572","16,4"
07/03/2010 14.00,"1,682845","6,206424","0,287445","100,795323","16,4"
07/03/2010 15.00,"1,746042","4,807318","0,304189","100,228385","16,4"
07/03/2010 16.00,"2,047582","5,05651","0,284588","98,397113","16,4"
07/03/2010 17.00,"1,455336","6,564638","0,302444","98,138796","16,4"
07/03/2010 18.00,"1,614231","10,424508","0,333554","91,331638","16,4"
07/03/2010 19.00,"1,188103","9,301849","0,300619","86,720134","16,4"
07/03/2010 20.00,"1,20977","8,210338","0,246654","87,442049","16,4"
07/03/2010 21.00,"1,166435","7,210978","0,219909","88,191148","16,4"
07/03/2010 22.00,"1,155602","7,695082","0,244749","83,321319","16,4"
07/03/2010 23.00,"1,545617","6,99034","0,238638","84,597912","16,4"
08/03/2010 0.00,"1,989801","4,67753","0,277446","90,975452","16,4"
08/03/2010 1.00,"2,423152","3,317362","0,264271","91,744962","22,4"
08/03/2010 2.00,"2,896227","3,984466","0,244906","90,933299","22,4"
08/03/2010 3.00,"3,037065","3,279722","0,260065","91,352049","22,4"
08/03/2010 4.00,"3,445137","3,78719","0,264668","88,721359","22,4"
08/03/2010 5.00,"3,477639","3,109702","0,264906","90,026491","22,4"
08/03/2010 6.00,"3,82793","3,811851","0,251653","89,462307","22,4"
08/03/2010 7.00,"4,275726","4,022106","0,250542","91,163085","22,4"
08/03/2010 8.00,"4,449065","5,469234","0,281809","90,989037","22,4"
08/03/2010 9.00,"4,636851","7,017594","0,338235","88,146285","22,4"
08/03/2010 10.00,"4,759634","3,670382","0,302761","91,051578","22,4"
08/03/2010 11.00,"5,395214","4,033786","0,316649","92,311863","22,4"
08/03/2010 12.00,"6,07052","3,647021","0,328077","94,430013","22,4"
08/03/2010 13.00,"5,835788","3,319957","0,333077","98,031407","22,4"
08/03/2010 14.00,"6,33053","3,756042","0,349742","97,505268","22,4"
08/03/2010 15.00,"7,262233","3,184979","0,36871","99,452109","22,4"
08/03/2010 16.00,"8,388945","3,255063","0,363552","100,39289","22,4"
08/03/2010 17.00,"9,363984","2,764469","0,372043","102,430759","22,4"
08/03/2010 18.00,"9,006469","3,563956","0,342918","102,462083","22,4"
08/03/2010 19.00,"9,071472","3,883234","0,351727","102,148012","22,4"
08/03/2010 20.00,"8,107266","3,731383","0,347044","100,384731","22,4"
08/03/2010 21.00,"5,395214","4,802128","0,318871","91,784384","22,4"
08/03/2010 22.00,"4,7488","5,287531","0,344029","86,7283","22,4"
08/03/2010 23.00,"4,210723","6,395913","0,342362","78,159192","22,4"
09/03/2010 0.00,"3,715982","6,476382","0,343155","72,273804","22,4"
09/03/2010 1.00,,"4,565915","0,337838","72,973968",26
09/03/2010 2.00,"3,040676",,"0,340855","69,958523",26
09/03/2010 3.00,"3,130957","18,484288",,"59,138043",26
09/03/2010 4.00,"3,74126","13,07476","0,32232",,26
09/03/2010 5.00,"3,520973","9,244743","0,297599","70,970369",26
09/03/2010 6.00,"4,499623","6,694424","0,334878","86,122518",26
09/03/2010 7.00,"3,650979","35,803097","0,408404","39,098569",26
09/03/2010 8.00,"4,420176","61,083046","0,52223","25,997682",26
09/03/2010 9.00,"6,265527","58,671592","0,456572","36,849985",26
09/03/2010 10.00,"10,552086","21,396714","0,369853","76,263423",26
09/03/2010 11.00,,,"0,318822",,26
09/03/2010 12.00,"6,713322","36,153508","0,330189","75,895867",26
09/03/2010 13.00,"5,142427","23,828929","0,287822","78,746138",26
09/03/2010 14.00,"4,333506","24,880205","0,273992","73,923607",26
09/03/2010 15.00,"3,813485","31,963973","0,30038","61,155429",26
09/03/2010 16.00,"3,492083","26,17547","0,285994","67,005947",26
09/03/2010 17.00,"2,964841","33,360498","0,36413","58,796861",26
09/03/2010 18.00,"2,881781","33,646036","0,322955","55,33735",26
09/03/2010 19.00,"3,116513","29,254019","0,303084","59,930221",26
09/03/2010 20.00,"3,203183","21,020317","0,237189","76,172792",26
09/03/2010 21.00,"2,71747","15,091655","0,167319","85,130223",26
09/03/2010 22.00,"3,27902","8,64902","0,088795","91,996575",26
09/03/2010 23.00,"2,990119","5,360211","0,008462","95,83296",26
10/03/2010 0.00,"3,008175","3,776808","0,011202","96,48273",26
10/03/2010 1.00,"2,923147",,,"97,311075","13,2"
10/03/2010 2.00,"3,260964","2,242722","0,007643","97,004143","13,2"
10/03/2010 3.00,"1,935633","1,920851","0,00564","96,798839","13,2"
10/03/2010 4.00,"2,697608","1,90917","0,003824","97,343213","13,2"
10/03/2010 5.00,"3,051511","1,920851","0,004674","97,094653","13,2"
10/03/2010 6.00,"3,149014","3,813147","0,006308","94,24031","13,2"
10/03/2010 7.00,"2,979285","5,059106","0,024948","85,90831","13,2"
10/03/2010 8.00,"3,094846","8,041615","0,037401","77,723547","13,2"
10/03/2010 9.00,"2,939561","12,267483","0,061555","70,157465","13,2"
10/03/2010 10.00,"2,943172","8,42319","0,031572","71,542079","13,2"
10/03/2010 11.00,"3,264574","9,046169","0,041456","65,299842","13,2"
10/03/2010 12.00,"2,903448","5,913105","0,027167","79,770076","13,2"
10/03/2010 13.00,"2,621771","5,371894","0,003615","89,677185","13,2"
10/03/2010 14.00,"2,863725","11,821011","0,036352","81,770678","13,2"
10/03/2010 15.00,"3,127347","11,395307","0,066345","84,576367","13,2"
10/03/2010 16.00,"2,910671","10,320673","0,059192","82,586595","13,2"
10/03/2010 17.00,"3,037065","10,660719","0,044894","78,952827","13,2"
10/03/2010 18.00,"3,011786","23,211126","0,250941","63,466737","13,2"
10/03/2010 19.00,"2,950395","46,58322","0,446239","38,015464","13,2"
10/03/2010 20.00,"2,56038","41,613664","0,450294","29,438957","13,2"
10/03/2010 21.00,"2,798723","21,536882","0,296804","52,701835","13,2"
10/03/2010 22.00,"2,592881","2,131106","0,105083","72,915894","13,2"
10/03/2010 23.00,"2,549546","1,842979","0,173838","80,284747","13,2"
11/03/2010 0.00,"2,529684","1,492553","0,202851","84,842485","13,2"
11/03/2010 1.00,,"1,020128","0,231545","90,760552",11
11/03/2010 2.00,"1,141156",,"0,261751","94,143073",11
11/03/2010 3.00,"1,310885","10,369997",,"85,014052",11
11/03/2010 4.00,"1,551034","7,976722","0,317027",,11
11/03/2010 5.00,"1,773126","8,220722","0,321703","82,558308",11
11/03/2010 6.00,"2,47732","17,604332","0,32733","71,678852",11
11/03/2010 7.00,"1,691873","33,947138","0,491708","51,724624",11
11/03/2010 8.00,"2,722886","59,463294","0,834493","21,544623",11
11/03/2010 9.00,"6,261916","56,514531","0,643327","52,494214",11
11/03/2010 10.00,"3,549864","10,460842","0,254414","99,292628",11
11/03/2010 11.00,"2,84928","6,071445","0,222156","112,319138",11
11/03/2010 12.00,"1,780349","8,783999","0,181814","103,221418",11
11/03/2010 13.00,"1,525755","16,296081","0,158909","90,564282",11
11/03/2010 14.00,"2,235367","9,261617","0,160495","99,749544",11
11/03/2010 15.00,"2,343705","5,835232","0,159306","108,519678",11
11/03/2010 16.00,"2,329259","4,846254","0,189265","110,7718",11
11/03/2010 17.00,"1,919382","5,710637","0,182053","108,10181",11
11/03/2010 18.00,"1,350609","7,815788","0,214072","101,759026",11
11/03/2010 19.00,"1,52756","6,292084","0,284373","106,328095",11
11/03/2010 20.00,"1,2513","12,280462","0,269393","97,646972",11
11/03/2010 21.00,"2,02772","25,183908","0,343182","71,664034",11
11/03/2010 22.00,"2,596493","20,34802","0,421962","69,690838",11
11/03/2010 23.00,"1,359637","9,843064","0,299987","95,642794",11
12/03/2010 0.00,"1,110461","4,757998","0,274862","106,607075",11
12/03/2010 1.00,"7,840034","10,402435","0,416335","93,156106","22,4"
12/03/2010 2.00,"2,495377","2,168743","0,280569","94,071255","22,4"
12/03/2010 3.00,"1,110461","2,358234","0,282947","94,141338","22,4"
12/03/2010 4.00,"1,906743","6,138935","0,346906","88,760902","22,4"
12/03/2010 5.00,"2,824002","8,218126","0,454061","70,956427","22,4"
12/03/2010 6.00,"1,547422","6,31285","0,374804","76,726367","22,4"
12/03/2010 7.00,"1,953688","5,963723","0,404526","83,658129","22,4"
12/03/2010 8.00,"1,877853","8,752849","0,358319","73,920259","22,4"
12/03/2010 9.00,"1,9573","17,152671","0,370762","73,320482","22,4"
12/03/2010 10.00,"12,061589","33,443555","0,794389","67,365885","22,4"
12/03/2010 11.00,"21,638637","21,240962","0,46381","98,828992","22,4"
12/03/2010 12.00,"11,899083","10,562083","0,410946","107,648943","22,4"
12/03/2010 13.00,"10,924044","10,80348","0,39668","112,506451","22,4"
12/03/2010 14.00,"14,683354","9,567913","0,378133","116,452836","22,4"
12/03/2010 15.00,"25,466564","11,932637","0,488379","117,525633","22,4"
12/03/2010 16.00,"2,961229","12,40765","0,393588","115,95277","22,4"
12/03/2010 17.00,"1,657566","9,972849","0,353009","117,762915","22,4"
12/03/2010 18.00,"1,578118","13,773017","0,345956","101,112164","22,4"
12/03/2010 19.00,"1,339775","34,83228","0,526661","76,018774","22,4"
12/03/2010 20.00,"1,183835",,,,"22,4"
12/03/2010 21.00,"1,005735","37,97054","0,578653","72,687029","22,4"
12/03/2010 22.00,"0,893785","32,867298","0,599815","72,217982","22,4"
12/03/2010 23.00,"2,043971","22,045647","0,495433","92,185661","22,4"
13/03/2010 0.00,"1,096016","14,702285","0,451605","103,741735","22,4"
13/03/2010 1.00,,"10,625678","0,387645","105,156913","19,1"
13/03/2010 2.00,"1,218798",,"0,350393","111,723433","19,1"
13/03/2010 3.00,"1,014763","16,593292",,"111,44577","19,1"
13/03/2010 4.00,"1,012957","12,611423","0,318724",,"19,1"
13/03/2010 5.00,"1,280189","10,146763","0,288983","111,415641","19,1"
13/03/2010 6.00,"1,126712","14,569908","0,288266","99,15447","19,1"
13/03/2010 7.00,"1,175464","15,153946","0,292164","97,899794","19,1"
13/03/2010 8.00,"1,15199","20,586828","0,318246","89,689415","19,1"
13/03/2010 9.00,"1,690067","14,315522","0,329141","103,035109","19,1"
13/03/2010 10.00,"1,556451","9,853446","0,302183","112,024276","19,1"
13/03/2010 11.00,"2,896227","8,501064","0,274589","118,585834","19,1"
13/03/2010 12.00,"2,350927","7,647063","0,320075","119,634103","19,1"
13/03/2010 13.00,"1,466169","6,499742","0,304807","120,352623","19,1"
13/03/2010 14.00,"1,704512","8,71651","0,30107","120,033545","19,1"
13/03/2010 15.00,"1,384916","6,611361","0,283018","119,348601","19,1"
13/03/2010 16.00,"1,045459","7,553616","0,279201","113,152948","19,1"
13/03/2010 17.00,"1,256717","6,902083","0,29606","108,610134","19,1"
13/03/2010 18.00,"1,773126","7,099361","0,30274","104,435835","19,1"
13/03/2010 19.00,"1,274773","9,60685","0,289301","97,919885","19,1"
13/03/2010 20.00,"1,133934","9,726254","0,331367","97,074067","19,1"
13/03/2010 21.00,"1,058098","8,63085","0,333515","94,54728","19,1"
13/03/2010 22.00,"0,595857","27,657634","0,341466","61,700423","19,1"
13/03/2010 23.00,"1,038236","24,838677","0,329459","73,185558","19,1"
14/03/2010 0.00,"0,790865","6,133744","0,28127","93,706804","19,1"
