,Provincia di TARANTO,,,,
25/03/2005 15.00,"3,445244","29,422753",,"0,263146","0,330981"
25/03/2005 16.00,"1,951572","29,482447","14,16361","0,291558","0,342204"
25/03/2005 17.00,"1,029011","29,414953",,"0,324661","0,342645"
25/03/2005 18.00,"0,696145","27,160552","17,094","0,317667","0,347706"
25/03/2005 19.00,"0,226416","25,413615",,"0,366228","0,339343"
25/03/2005 20.00,"1,176012","28,995747","21,48962","0,699153","0,352768"
25/03/2005 21.00,"1,595051","25,509655",,"0,601437","0,344625"
25/03/2005 22.00,"0,540695","11,602975","25,88522","0,356451","0,343745"
25/03/2005 23.00,"0,224726","14,922934",,"0,484567","0,345725"
26/03/2005 0.00,0,"7,64317","29,30402","0,294857","0,349247"
26/03/2005 1.00,0,"14,702285",,"0,291717","0,349467"
26/03/2005 2.00,0,"17,994992","25,88522","0,28822","0,346606"
26/03/2005 3.00,0,"8,691851",,"0,285956","0,340663"
26/03/2005 4.00,0,"5,931276","23,93162","0,25341","0,32768"
26/03/2005 5.00,"0,506901","5,34334",,"0,281504","0,338023"
26/03/2005 6.00,"0,312589","8,315465","29,79241","0,359551","0,357389"
26/03/2005 7.00,"0,87863","22,673815",,"0,858184","0,355409"
26/03/2005 8.00,"2,297955","26,067749","28,81562","0,850158","0,356729"
26/03/2005 9.00,"1,284151","23,308466",,"0,462075","0,350787"
26/03/2005 10.00,"1,177702","26,054766","37,118431","0,551723","0,336923"
26/03/2005 11.00,"1,174322","20,807474",,"0,344966","0,344845"
26/03/2005 12.00,"0,680937","21,543364","26,37361","0,278166","0,32746"
26/03/2005 13.00,"2,223609","26,928244",,"0,298951","0,344185"
26/03/2005 14.00,"2,99579","27,800402","24,42001","0,309759","0,350127"
26/03/2005 15.00,"2,646028","20,651722",,"0,763568","0,358709"
26/03/2005 16.00,"1,274013","21,651085","29,79241","0,421622","0,36135"
26/03/2005 17.00,"1,502119","15,782117",,"1,065659","0,364431"
26/03/2005 18.00,"2,350335","20,132575","26,37361","0,294897","0,358489"
26/03/2005 19.00,"3,399622","32,00682",,"0,92578","0,349247"
26/03/2005 20.00,"6,163929","37,561699","23,44322","1,071182","0,355188"
26/03/2005 21.00,"3,225586","15,662721",,"0,654208","0,36069"
26/03/2005 22.00,"1,301047","14,148103","24,908421","0,338409","0,351448"
26/03/2005 23.00,"2,94341","16,380436",,"0,289413","0,365311"
27/03/2005 0.00,"3,097171","18,787988","24,908421","0,264299","0,364431"
27/03/2005 1.00,,"12,50889",,"0,324303","0,350127"
27/03/2005 2.00,"1,029984",,"22,954821","0,364876","0,356069"
27/03/2005 3.00,"1,111124","20,849002",,,"0,376314"
27/03/2005 4.00,"1,238631","22,799701","27,35042","0,563457","0,36157"
27/03/2005 5.00,"0,420605","11,214912",,"0,211658","0,354528"
27/03/2005 6.00,"0,680584","8,284317","23,44322","0,1758","0,359809"
27/03/2005 7.00,"0,604412","11,101993",,"0,253095","0,368392"
27/03/2005 8.00,"0,549767","12,185711","21,48962","0,173585","0,380937"
27/03/2005 9.00,"0,049677","8,188275",,"0,249057","0,36091"
27/03/2005 10.00,"0,774972","10,994275","19,53602","0,487113","0,376314"
27/03/2005 11.00,"3,854991","23,342212",,"1,240501","0,370813"
27/03/2005 12.00,"6,769419","21,923642","19,53602","0,53706","0,371473"
27/03/2005 13.00,"7,436757","22,586856",,"0,842198","0,368172"
27/03/2005 14.00,"4,891601","15,370698","12,69841","0,477615","0,378736"
27/03/2005 15.00,"2,561714","10,623083",,"0,450861","0,376314"
27/03/2005 16.00,"3,056835","19,713369","12,21001","0,538921","0,378076"
27/03/2005 17.00,"4,747535","27,144989",,"0,679102","0,358489"
27/03/2005 18.00,"8,115686","38,562362","24,908421","0,827238","0,379836"
27/03/2005 19.00,"4,484244","20,485606",,"0,246565","0,363331"
27/03/2005 20.00,"6,189846","29,396789","22,954821","0,176592","0,36135"
27/03/2005 21.00,"2,666038","18,115691",,"0,229309","0,345505"
27/03/2005 22.00,"1,220415","8,42838","15,14041","0,192344","0,358709"
27/03/2005 23.00,"0,773317","11,953398",,"0,228202","0,351227"
28/03/2005 0.00,"0,655745","11,349891","16,60561","0,24051","0,345946"
28/03/2005 1.00,"0,932285","21,787373",,"0,210906","0,351007"
28/03/2005 2.00,"0,955467","11,911865","8,302809","0,201288","0,365092"
28/03/2005 3.00,"0,27654","9,029295",,"0,219652","0,371473"
28/03/2005 4.00,"0,001656","7,149977","8,302809","0,215418","0,36047"
28/03/2005 5.00,"0,147378","7,952063",,"0,214705","0,36201"
28/03/2005 6.00,"0,563014","7,622402","10,74481","0,19084","0,363331"
28/03/2005 7.00,0,"5,942957",,"0,156408","0,35893"
28/03/2005 8.00,"0,110947","7,804105","9,27961","0,150827","0,36069"
28/03/2005 9.00,"0,038087","7,422531",,"0,139826","0,367292"
28/03/2005 10.00,"0,382518","15,725013","18,55921","0,181381","0,35893"
28/03/2005 11.00,"1,359513","19,320109",,"0,167568","0,365972"
28/03/2005 12.00,"0,642498","20,998253","10,74481","0,16836","0,35893"
28/03/2005 13.00,"0,721983","13,753549",,"0,160208","0,364871"
28/03/2005 14.00,"0,885919","11,371955","5,860806","0,153202","0,356069"
28/03/2005 15.00,"0,054645","17,076098",,"0,175485","0,316897"
28/03/2005 16.00,0,"8,454338","3,418803","0,183913","0,316897"
28/03/2005 17.00,"0,20699","7,870296",,"0,222977","0,316897"
28/03/2005 18.00,0,"32,069116","12,21001","0,339056","0,322398"
28/03/2005 19.00,"0,158968","41,110081",,"0,35362","0,356949"
28/03/2005 20.00,"0,013247","25,610895","5,860806","0,249454","0,349247"
28/03/2005 21.00,0,"25,131976",,"0,241064","0,316897"
28/03/2005 22.00,0,"31,688837","12,21001","0,221355","0,322839"
28/03/2005 23.00,"0,129162","30,655728",,"0,258477","0,356069"
29/03/2005 0.00,"0,023183","16,970972","6,349206","0,227529","0,36025"
29/03/2005 1.00,,"19,266898",,"0,218386","0,317777"
29/03/2005 2.00,0,,"6,837607","0,193017","0,317777"
29/03/2005 3.00,"0,05621","18,414204",,,"0,321298"
29/03/2005 4.00,"0,539612","31,671955","6,837607","0,183002","0,320638"
29/03/2005 5.00,"0,079024","23,854877",,"0,185865","0,317557"
29/03/2005 6.00,0,"22,819164","4,395605","0,181133","0,317997"
29/03/2005 7.00,"2,437178","41,548772",,"0,330224","0,316897"
29/03/2005 8.00,"1,468722","41,067252","5,860806","0,243275","0,316897"
29/03/2005 9.00,"0,387846","30,841323",,"0,177159","0,316897"
29/03/2005 10.00,"0,312128","24,599848","17,094","0,15891","0,319978"
29/03/2005 11.00,"1,943858","23,87434",,"0,168452","0,344625"
29/03/2005 12.00,"3,947892","31,25923","9,76801","0,164595","0,347487"
29/03/2005 13.00,"1,547415","23,747154",,"0,165311","0,334722"
29/03/2005 14.00,"3,979303","25,771827","5,372406","0,158632","0,345065"
29/03/2005 15.00,"0,85637","22,146867",,"0,146107","0,316897"
29/03/2005 16.00,"0,763127","23,128067","10,25641","0,148772","0,323499"
29/03/2005 17.00,"0,896047","21,465488",,"0,154059","0,363331"
29/03/2005 18.00,"0,229798","25,725118","5,372406","0,155729","0,349907"
29/03/2005 19.00,"0,130936","11,288891",,"0,100109","0,316897"
29/03/2005 20.00,"0,001984","8,234999","9,76801","0,083093","0,323058"
29/03/2005 21.00,"0,012896","7,548425",,"0,127223","0,345725"
29/03/2005 22.00,"0,022814","15,449866","7,814408","0,24729","0,356949"
29/03/2005 23.00,0,"11,837885",,"0,257667","0,348366"
30/03/2005 0.00,"0,35908","10,09485","7,326007","0,210356","0,347266"
30/03/2005 1.00,"0,124653","12,114336",,"0,1768","0,32768"
30/03/2005 2.00,"0,152427","9,817106","4,395605","0,132193","0,32746"
30/03/2005 3.00,"0,071088","9,617232",,"0,109611","0,316897"
30/03/2005 4.00,0,"6,00785","2,930403","0,113387","0,316897"
30/03/2005 5.00,"0,036371","11,347287",,"0,10476","0,316897"
30/03/2005 6.00,"1,208836","28,801067","6,349206","0,186303","0,316897"
30/03/2005 7.00,"0,000992","14,5167",,"0,138316","0,316897"
30/03/2005 8.00,"0,825949","35,23592","14,65201","0,197753","0,319097"
30/03/2005 9.00,"0,755193","39,945886",,"0,246892","0,347487"
30/03/2005 10.00,"0,354781","28,471399","21,48962","0,16038","0,354748"
30/03/2005 11.00,"0,467862","32,584361",,"0,171195","0,353428"
30/03/2005 12.00,"0,039016","25,661525","11,23321","0,16388","0,350567"
30/03/2005 13.00,"0,123661","27,462954",,"0,151236","0,354088"
30/03/2005 14.00,"0,160363","24,629714","6,837607","0,148334","0,350347"
30/03/2005 15.00,"0,180201","15,99887",,"0,13756","0,316897"
30/03/2005 16.00,"0,624257","19,95866","4,395605","0,176919","0,316897"
30/03/2005 17.00,"0,034717","29,134615",,"0,801466","0,316897"
30/03/2005 18.00,"0,541927","50,966136","18,55921","0,382902","0,323499"
30/03/2005 19.00,"0,225499","40,814183",,"0,242997","0,366632"
30/03/2005 20.00,"0,117379","29,560321","14,65201","0,306767","0,35893"
30/03/2005 21.00,"0,247653","17,387589",,"0,260569","0,367953"
30/03/2005 22.00,0,"15,248696","17,582411","0,331297","0,369053"
30/03/2005 23.00,"0,012233","6,560745",,"0,233693","0,359149"
31/03/2005 0.00,"0,069766","17,233143","22,954821","0,229916","0,355629"
31/03/2005 1.00,,"25,29551",,"0,233971","0,364651"
31/03/2005 2.00,"0,3018",,"18,55921","0,196918","0,352547"
31/03/2005 3.00,"0,684679","31,927625",,,"0,375875"
31/03/2005 4.00,"0,354542","30,192372","16,60561","0,234815","0,356729"
31/03/2005 5.00,"0,461748","28,284502",,"0,234058","0,359809"
31/03/2005 6.00,"1,721687","52,885688","13,67521","0,389951","0,358049"
31/03/2005 7.00,"1,302118","50,73901",,"0,314888","0,371033"
31/03/2005 8.00,"0,805153","55,71633","19,0476","0,332908","0,369492"
31/03/2005 9.00,"0,178295","17,821073",,"0,236246","0,355409"
31/03/2005 10.00,"0,001802","7,57568","18,55921","0,212657","0,349907"
31/03/2005 11.00,"0,163717","5,957234",,"0,208321","0,350567"
31/03/2005 12.00,"0,666006","5,260275","14,16361","0,206292","0,35893"
31/03/2005 13.00,"0,51785","4,463382",,"0,20482","0,363771"
31/03/2005 14.00,"0,202128","5,118808","15,14041","0,200644","0,359149"
31/03/2005 15.00,"0,393035","5,595127",,"0,220534","0,359149"
31/03/2005 16.00,"0,715801","5,243404","12,21001","0,239787","0,373894"
31/03/2005 17.00,"0,556916","5,705446",,"0,249771","0,358709"
31/03/2005 18.00,"0,563304","6,28949","10,25641","0,263932","0,373234"
31/03/2005 19.00,"0,300243","6,530893",,"0,24822","0,358049"
31/03/2005 20.00,"0,409497","6,81253","10,74481","0,240462","0,348147"
31/03/2005 21.00,"0,076412","12,658143",,"0,245196","0,339343"
31/03/2005 22.00,"0,30745","12,196097","18,07081","0,254545","0,350787"
31/03/2005 23.00,"0,403273","8,1117",,"0,245077","0,351667"
01/04/2005 0.00,"0,1932","11,45631","19,53602","0,292652","0,357829"
01/04/2005 1.00,"0,428825","11,516018",,"0,282787","0,351887"
01/04/2005 2.00,"0,607284","8,659404","10,25641","0,258442","0,35893"
01/04/2005 3.00,"0,151924","7,074702",,"0,239865","0,363991"
01/04/2005 4.00,0,"6,297275","14,16361","0,215163","0,352327"
01/04/2005 5.00,"0,491806","4,11166",,"0,197899","0,36157"
01/04/2005 6.00,"0,068877","4,216786","7,814408","0,19416","0,353868"
01/04/2005 7.00,"0,124242","7,497808",,"0,229324","0,339343"
01/04/2005 8.00,0,"7,046148","8,302809","0,211304","0,335823"
01/04/2005 9.00,"0,049222","5,948148",,"0,220653","0,351887"
01/04/2005 10.00,0,"6,173978","17,582411","0,209952","0,337803"
01/04/2005 11.00,"0,420472","6,258339",,"0,217352","0,352547"
01/04/2005 12.00,"0,406713","5,027956","12,69841","0,213413","0,347266"
01/04/2005 13.00,"0,035872","5,457551",,"0,221488","0,352108"
01/04/2005 14.00,"0,171743","4,895574","10,25641","0,21747","0,347926"
01/04/2005 15.00,"0,324158","5,060404",,"0,217271","0,352987"
01/04/2005 16.00,"0,548071","4,65936","10,74481","0,23024","0,356729"
01/04/2005 17.00,"0,664368","4,504915",,"0,228092","0,35937"
01/04/2005 18.00,"0,2846","4,737234","13,18681","0,236922","0,356949"
01/04/2005 19.00,"0,000901","5,367999",,"0,237439","0,36157"
01/04/2005 20.00,"0,033006","8,808658","10,25641","0,231353","0,355629"
01/04/2005 21.00,"0,333412","35,551307",,"0,315406","0,36267"
01/04/2005 22.00,"0,195658","56,532696","15,14041","0,428018","0,375875"
01/04/2005 23.00,"0,093938","27,921108",,"0,287759","0,378515"
02/04/2005 0.00,0,"21,377249","14,16361","0,271211","0,374775"
02/04/2005 1.00,,"19,667941",,"0,220215","0,339784"
02/04/2005 2.00,"0,124262",,"16,11721","0,213572","0,364431"
02/04/2005 3.00,"0,004319","22,641367",,,"0,381597"
02/04/2005 4.00,0,"10,10004","10,74481","0,277475","0,363551"
02/04/2005 5.00,0,"7,360232",,"0,279793","0,361131"
02/04/2005 6.00,"0,003157","10,969609","10,25641","0,295269","0,35959"
02/04/2005 7.00,"0,165792","22,191016",,"0,332818","0,357169"
02/04/2005 8.00,"0,006147","14,752911","16,11721","0,319782","0,353647"
02/04/2005 9.00,"0,042362","8,804763",,"0,322861","0,350347"
02/04/2005 10.00,"0,074091","7,22136","17,582411","0,322701","0,347706"
02/04/2005 11.00,0,"5,378381",,"0,319982","0,342864"
02/04/2005 12.00,"0,008473","4,615233","13,67521","0,322821","0,344185"
02/04/2005 13.00,"0,051001","4,214191",,"0,333698","0,347487"
02/04/2005 14.00,"0,108812","4,598362","10,25641","0,337017","0,349467"
02/04/2005 15.00,"0,045186","3,985765",,"0,335257","0,351448"
02/04/2005 16.00,0,"3,06168","9,76801","0,338176","0,346165"
02/04/2005 17.00,0,"3,377062",,"0,330818","0,345725"
02/04/2005 18.00,"0,004319","3,605489","8,791209","0,337296","0,354309"
02/04/2005 19.00,0,"4,582787",,"0,342254","0,353208"
02/04/2005 20.00,0,"6,009148","16,60561","0,351012","0,36091"
02/04/2005 21.00,0,"5,186296",,"0,343334","0,364431"
02/04/2005 22.00,0,"6,882615","13,67521","0,368447","0,363331"
02/04/2005 23.00,"0,067779","28,445454",,"0,449102","0,369713"
03/04/2005 0.00,"0,034222","32,592162","15,14041","0,432627","0,370593"
03/04/2005 1.00,"0,023922","22,742607",,"0,375725","0,366192"
03/04/2005 2.00,"0,000166","17,129306","13,18681","0,35741","0,363991"
03/04/2005 3.00,0,"18,024847",,"0,355171","0,365972"
03/04/2005 4.00,0,"9,175955","12,69841","0,32586","0,365752"
03/04/2005 5.00,"0,006811","4,610042",,"0,320302","0,36069"
03/04/2005 6.00,0,"6,050681","14,16361","0,327779","0,362451"
03/04/2005 7.00,0,"7,290148",,"0,346173","0,35959"
03/04/2005 8.00,"0,0922","6,260936","10,25641","0,343495","0,356949"
03/04/2005 9.00,"0,167787","5,088956",,"0,331858","0,347926"
03/04/2005 10.00,"0,17277","4,741127","13,67521","0,323501","0,336923"
03/04/2005 11.00,"0,187722","3,214829",,"0,326019","0,345286"
03/04/2005 12.00,"0,157819","3,322553","19,53602","0,314064","0,340224"
03/04/2005 13.00,"0,988435","4,250531",,"0,372045","0,349686"
03/04/2005 14.00,"0,524952","6,176572","10,25641","0,315943","0,341104"
03/04/2005 15.00,"0,164464","5,092851",,"0,304467","0,353428"
03/04/2005 16.00,"0,541564","8,005276","14,16361","0,325339","0,352108"
03/04/2005 17.00,"1,244266","8,306382",,"0,318781","0,355188"
03/04/2005 18.00,"0,152503","5,920892","13,67521","0,291311","0,351887"
03/04/2005 19.00,"0,094027","5,618488",,"0,296668","0,353868"
03/04/2005 20.00,"0,025915","7,096765","15,14041","0,343815","0,348147"
03/04/2005 21.00,"0,012958","6,533489",,"0,342254","0,344405"
03/04/2005 22.00,0,"5,5497","8,791209","0,321021","0,342645"
03/04/2005 23.00,"0,043193","5,774232",,"0,312704","0,356508"
04/04/2005 0.00,"0,093695","7,674318","19,53602","0,306066","0,353428"
04/04/2005 1.00,,"13,575733",,"0,312824","0,351227"
04/04/2005 2.00,"0,012899",,"15,62881","0,298028","0,351887"
04/04/2005 3.00,0,"18,872353",,,"0,363331"
04/04/2005 4.00,"0,004837","10,84372","7,326007","0,235006","0,354528"
04/04/2005 5.00,"0,012899","8,742467",,"0,229033","0,339784"
04/04/2005 6.00,0,"13,168209","18,07081","0,234604","0,345946"
04/04/2005 7.00,0,"12,767166",,"0,244145","0,342864"
04/04/2005 8.00,"0,014511","20,537517","14,65201","0,225387","0,342864"
04/04/2005 9.00,"2,774155","21,307156",,"0,273085","0,342204"
04/04/2005 10.00,"17,279042","31,984757","25,39682","0,276692","0,343525"
04/04/2005 11.00,"20,452977","31,141127",,"0,317096","0,342204"
04/04/2005 12.00,"4,156313","23,578438","15,14041","0,212759","0,32812"
04/04/2005 13.00,"1,830758","17,190309",,"0,201176","0,338903"
04/04/2005 14.00,"0,247178","19,342175","8,302809","0,201496","0,335163"
04/04/2005 15.00,"0,043532","18,438859",,"0,211718","0,336042"
04/04/2005 16.00,"0,045144","17,837949","16,60561","0,211918","0,331861"
04/04/2005 17.00,"0,37727","21,627721",,"0,210997","0,336703"
04/04/2005 18.00,"0,429475","24,584285","15,14041","0,226308","0,346606"
04/04/2005 19.00,"0,041919","49,594278",,"0,278296","0,344625"
04/04/2005 20.00,0,"34,271606","15,62881","0,259977","0,343745"
04/04/2005 21.00,0,"15,697764",,"0,219934","0,344185"
04/04/2005 22.00,0,"12,016992","12,69841","0,303428","0,349026"
04/04/2005 23.00,"0,004837","12,64386",,"0,342989","0,347487"
05/04/2005 0.00,"0,024184","10,260977","17,582411","0,317135","0,354309"
05/04/2005 1.00,"0,003225","18,059887",,"0,291523","0,353868"
05/04/2005 2.00,"0,008062","11,902783","17,094","0,239976","0,354748"
05/04/2005 3.00,0,"9,108468",,"0,230597","0,357829"
05/04/2005 4.00,0,"6,083125","15,62881","0,233764","0,352108"
05/04/2005 5.00,"0,001612","13,558869",,"0,22254","0,352327"
05/04/2005 6.00,"0,001612","15,878161","12,69841","0,241379","0,357609"
05/04/2005 7.00,0,"23,470697",,"0,240256","0,354528"
05/04/2005 8.00,"0,035637","31,204717","20,51281","0,250918","0,346606"
05/04/2005 9.00,"7,255199","30,33126",,"1,047044","0,347046"
05/04/2005 10.00,"2,65874","19,644575","25,39682","0,483199","0,344845"
05/04/2005 11.00,"2,726955","22,64915",,"0,228672","0,345065"
05/04/2005 12.00,"1,04903","21,086511","14,16361","0,216969","0,340444"
05/04/2005 13.00,"1,522537","18,303891",,"0,21733","0,338683"
05/04/2005 14.00,"0,446098","15,316187","8,791209","0,183419","0,323279"
05/04/2005 15.00,"0,766939","18,806166",,"0,219815","0,329441"
05/04/2005 16.00,"0,059654","19,936595","15,14041","0,229435","0,333622"
05/04/2005 17.00,"0,046756","19,407067",,"0,228112","0,337803"
05/04/2005 18.00,"0,027408","30,245601","13,67521","0,239294","0,341325"
05/04/2005 19.00,"0,019347","44,788254",,"0,298417","0,340444"
05/04/2005 20.00,0,"7,121424","13,67521","0,206387","0,340663"
05/04/2005 21.00,"0,001612","6,648999",,"0,214282","0,339343"
05/04/2005 22.00,"0,100516","22,471353","14,65201","0,232","0,348366"
05/04/2005 23.00,0,"6,981255",,"0,225506","0,344185"
06/04/2005 0.00,"0,003225","17,143587","22,46641","0,261981","0,341325"
06/04/2005 1.00,,"19,609547",,"0,356698","0,341104"
06/04/2005 2.00,"0,019972",,"18,55921","0,371287","0,336483"
06/04/2005 3.00,"0,747272","16,715294",,,"0,358489"
06/04/2005 4.00,"0,497626","10,926784","29,79241","0,429778","0,349467"
06/04/2005 5.00,"0,805523","8,293403",,"0,36189","0,334502"
06/04/2005 6.00,"0,610799","17,53684","22,954821","0,314837","0,352547"
06/04/2005 7.00,"0,218023","13,950821",,"0,272722","0,346825"
06/04/2005 8.00,"4,14911","48,698736","24,908421","0,483536","0,336923"
06/04/2005 9.00,"1,556124","35,010096",,"0,388107","0,335163"
06/04/2005 10.00,"3,713062","37,473438","29,30402","0,396376","0,336263"
06/04/2005 11.00,"2,571349","30,736185",,"0,293678","0,335823"
06/04/2005 12.00,"1,739197","22,216961","20,51281","0,227717","0,332521"
06/04/2005 13.00,"2,067065","25,189088",,"0,246626","0,330761"
06/04/2005 14.00,"2,519756","27,58756","20,02442","0,242692","0,342204"
06/04/2005 15.00,"2,656228","28,71151",,"0,233859","0,337803"
06/04/2005 16.00,"2,260124","30,638843","16,60561","0,284646","0,337803"
06/04/2005 17.00,"1,243235","6,28949",,"0,233859","0,341544"
06/04/2005 18.00,"1,101768","10,56078","13,67521","0,254173","0,342864"
06/04/2005 19.00,"1,25322","17,435612",,"0,281354","0,340224"
06/04/2005 20.00,"1,088454","15,945649","26,86202","0,291189","0,349686"
06/04/2005 21.00,"0,326204","10,568572",,"0,286694","0,350127"
06/04/2005 22.00,"0,206374","7,404361","23,93162","0,262203","0,338683"
06/04/2005 23.00,"1,125068","12,545224",,"0,304558","0,347266"
07/04/2005 0.00,"0,625777","19,098178","24,908421","0,288299","0,347487"
07/04/2005 1.00,"0,58417","9,161679",,"0,253572","0,343745"
07/04/2005 2.00,"0,827159","7,34985","18,07081","0,235947","0,344405"
07/04/2005 3.00,"1,143376","5,062999",,"0,233217","0,340884"
07/04/2005 4.00,"0,778894","6,453021","17,582411","0,246907","0,346825"
07/04/2005 5.00,"0,667386","14,89308",,"0,246344","0,364431"
07/04/2005 6.00,"0,529248","17,081286","15,14041","0,246947","0,357169"
07/04/2005 7.00,"0,702336","15,643253",,"0,225749","0,350787"
07/04/2005 8.00,"2,597977","65,111649","23,44322","0,35944","0,341764"
07/04/2005 9.00,"1,840719","48,034239",,"0,294482","0,32856"
07/04/2005 10.00,"2,439869","33,103508","27,35042","0,265575","0,333181"
07/04/2005 11.00,"2,273438","28,645316",,"0,244939","0,333622"
07/04/2005 12.00,"2,962461","27,930188","25,88522","0,234622","0,32812"
07/04/2005 13.00,"2,336681","27,307202",,"0,235987","0,330981"
07/04/2005 14.00,"1,236577","23,822429","19,53602","0,195278","0,322619"
07/04/2005 15.00,"2,652899","27,090477",,"0,205275","0,331642"
07/04/2005 16.00,"1,839055","24,947679","19,53602","0,219526","0,334502"
07/04/2005 17.00,"1,877334","32,749195",,"0,214709","0,334062"
07/04/2005 18.00,"1,020218","29,931518","17,094","0,209609","0,330981"
07/04/2005 19.00,"2,183566","65,847539",,"0,294362","0,337583"
07/04/2005 20.00,"0,680699","22,956752","20,51281","0,214548","0,347487"
07/04/2005 21.00,"0,519263","9,072126",,"0,175003","0,331201"
07/04/2005 22.00,"1,143376","8,902105","21,001221","0,199974","0,347706"
07/04/2005 23.00,"0,845466","6,817723",,"0,211216","0,345725"
08/04/2005 0.00,"0,710657","6,646402","17,582411","0,202384","0,348366"
08/04/2005 1.00,,"7,15517",,"0,196402","0,348807"
08/04/2005 2.00,"0,022063",,"15,14041","0,183474","0,347926"
08/04/2005 3.00,"0,040973","17,740615",,,"0,365972"
08/04/2005 4.00,"0,093574","11,160399","12,21001","0,276677","0,356289"
08/04/2005 5.00,"0,106291","19,166958",,"0,528312","0,355848"
08/04/2005 6.00,"0,150632","23,037209","20,51281","0,366232","0,358709"
08/04/2005 7.00,"0,039397","23,592703",,"0,251875","0,346386"
08/04/2005 8.00,"3,634029","53,225721","24,908421","0,679893","0,340003"
08/04/2005 9.00,"1,761017","37,727831",,"0,251233","0,330981"
08/04/2005 10.00,"3,240222","33,198246","30,28083","0,252916","0,32922"
08/04/2005 11.00,"7,047433","29,826396",,"0,242578","0,337143"
08/04/2005 12.00,"14,763249","28,117088","22,46641","0,257725","0,336263"
08/04/2005 13.00,"52,181637","30,53114",,"0,218017","0,342204"
08/04/2005 14.00,"42,571487","24,46228","20,02442","0,216573","0,342864"
08/04/2005 15.00,"23,258311","22,132604",,"0,208319","0,344845"
08/04/2005 16.00,"14,208975","25,636859","15,62881","0,214289","0,344185"
08/04/2005 17.00,"5,438408","20,172823",,"0,187003","0,347266"
08/04/2005 18.00,"1,798132","14,742525","22,46641","0,19153","0,353647"
08/04/2005 19.00,"1,936701","17,577081",,"0,287616","0,348586"
08/04/2005 20.00,"3,086004","21,333102","11,23321","0,558362","0,350127"
08/04/2005 21.00,"1,587073","22,224744",,"0,161638","0,342645"
08/04/2005 22.00,"0,949332","11,988438","18,55921","0,294227","0,345505"
08/04/2005 23.00,"1,18229","15,945649",,"0,226952","0,352987"
09/04/2005 0.00,"2,334473","18,590716","13,18681","0,396124","0,363331"
09/04/2005 1.00,"0,930965","11,634124",,"0,375127","0,356729"
09/04/2005 2.00,"0,565089","10,795699","7,814408","0,199464","0,350787"
09/04/2005 3.00,"2,30187","12,014398",,"0,437273","0,356729"
09/04/2005 4.00,"3,594632","35,041241","10,74481","0,177987","0,344845"
09/04/2005 5.00,"4,119563","36,928347",,"0,175583","0,356289"
09/04/2005 6.00,"1,866602","16,996931","16,60561","0,310576","0,36091"
09/04/2005 7.00,"3,076223","32,088579",,"0,186923","0,348147"
09/04/2005 8.00,"3,211531","26,80884","16,60561","0,164804","0,337803"
09/04/2005 9.00,"4,202704","27,897742",,"0,175182","0,336263"
09/04/2005 10.00,"7,642463","30,864689","17,582411","0,160677","0,344845"
09/04/2005 11.00,"6,80616","27,10734",,"0,17386","0,338683"
09/04/2005 12.00,"5,653597","19,748397","17,094","0,17374","0,344845"
09/04/2005 13.00,"5,462861","19,539455",,"0,169773","0,355629"
09/04/2005 14.00,"3,341948","14,632201","18,55921","0,175943","0,361131"
09/04/2005 15.00,"1,693798","11,65229",,"0,204673","0,370813"
09/04/2005 16.00,"1,300481","9,316126","15,62881","0,178268","0,363331"
09/04/2005 17.00,"1,629785","10,090957",,"0,427097","0,35937"
09/04/2005 18.00,"1,649782","12,344057","14,65201","0,404057","0,356729"
09/04/2005 19.00,"1,250976","10,501082",,"0,272631","0,343305"
09/04/2005 20.00,"1,790036","12,440101","17,582411","0,253277","0,349026"
09/04/2005 21.00,"2,037449","12,286951",,"0,379535","0,354748"
09/04/2005 22.00,"0,539494","10,864481","12,21001","0,204433","0,364871"
09/04/2005 23.00,"0,841411","10,584146",,"0,27852","0,35827"
10/04/2005 0.00,"1,319283","11,331714","11,72161","0,339425","0,357169"
10/04/2005 1.00,,"9,648382",,"0,407583","0,355188"
10/04/2005 2.00,"0,924118",,"13,18681","0,164284","0,340884"
10/04/2005 3.00,"2,033528","24,473962",,,"0,359149"
10/04/2005 4.00,"4,289597","22,007999","17,582411","0,747858","0,349907"
10/04/2005 5.00,"5,360383","17,05144",,"0,857033","0,36135"
10/04/2005 6.00,"2,039979","15,911911","18,55921","0,160448","0,355629"
10/04/2005 7.00,"1,65456","15,499189",,"0,20689","0,368832"
10/04/2005 8.00,"1,925482","12,49461","14,16361","0,521","0,35937"
10/04/2005 9.00,"3,11399","13,900205",,"0,588925","0,353428"
10/04/2005 10.00,"2,18189","10,080572","16,11721","0,316546","0,344185"
10/04/2005 11.00,"2,646327","9,217488",,"0,353124","0,347706"
10/04/2005 12.00,"3,209135","11,811926","15,62881","0,433349","0,342864"
10/04/2005 13.00,"14,728142","20,721816",,"0,910623","0,357389"
10/04/2005 14.00,"8,274404","9,340785","21,001221","0,464415","0,35937"
10/04/2005 15.00,"9,358091","13,255169",,"0,587448","0,354969"
10/04/2005 16.00,"23,794342","25,668007","35,164822","0,896845","0,367292"
10/04/2005 17.00,"34,569925","38,990648",,"0,710361","0,370813"
10/04/2005 18.00,"27,164741","26,851669","46,88644","0,829879","0,354969"
10/04/2005 19.00,"20,760986","22,013199",,"1,323645","0,372574"
