"NetC","SIMAGE Brindisi","","","","","","","","","","","","","","","","",""
"Stat","Via Taranto","","","","","","","","","","","","","","","","",""
,SO2,NO2,NOX,CO,O3,PM10,BENZENE
08/04/2012 1.00,"0,14424009","26,93082592","31,87053528","0,39629572","53,00768865","7,3","0,80266725"
08/04/2012 2.00,"0,14989868","17,2707767","20,15626576","0,34594442","68,26070055","7,3","0,72151065"
08/04/2012 3.00,"0,13103435","12,66852769","15,05917203","0,2972649","79,9662234","7,3","0,7457661"
08/04/2012 4.00,"0,14148301","12,95535446","15,3432111","0,30506341","67,5283959","7,3","0,41071545"
08/04/2012 5.00,"0,15483317","13,32264966","15,87626714","0,3380166","57,4624239","7,3","0,69354315"
08/04/2012 6.00,"0,14931899","12,12472238","15,05657936","0,33398803","66,1041654","7,3","0,64574415"
08/04/2012 7.00,"0,15236592","11,20452458","13,58580969","0,3489443","82,9789926","7,3","0,54445095"
08/04/2012 8.00,"0,13466199","10,4426748","13,23433055","0,31770482","98,31346035","7,3","0,56448585"
08/04/2012 9.00,"0,14496521","12,56210194","15,90350358","0,3462881","96,20223165","7,3","0,5222295"
08/04/2012 10.00,"0,14641647","13,03841747","16,70762769","0,36719868","92,57755605","7,3","0,6191496"
08/04/2012 11.00,"0,13654852","19,37072056","24,12632344","0,36831242","86,9995959","7,3","0,75293595"
08/04/2012 12.00,"0,21432767","16,68414833","23,8876676","0,39312459","89,22340245","7,3","0,61187805"
08/04/2012 13.00,"0,20083309","14,99042416","21,03433264","0,36818427","95,15760975","7,3","0,6056235"
08/04/2012 14.00,"0,19444837","5,18370159","7,17356588","0,30433528","101,164056","7,3","0,48292245"
08/04/2012 15.00,"0,17311679","4,37512635","6,59122613","0,3034359","105,66264135","7,3","0,44285265"
08/04/2012 16.00,"0,13712923","13,46152395","17,55585016","0,29520751","103,8269022","7,3","0,4213431"
08/04/2012 17.00,"0,16803789","14,67763052","19,07849622","0,33338805","97,6895241","7,3","0,7672248"
08/04/2012 18.00,"0,12740671","28,8361148","34,25957928","0,37671207","78,42937515","7,3","0,6588126"
08/04/2012 19.00,"0,16528081","24,86592328","32,27777216","0,37756835","70,3464132","7,3","0,81548145"
08/04/2012 20.00,"0,17094041","15,95344311","20,02787496","0,4387192","69,9405903","7,3","0,6737625"
08/04/2012 21.00,"0,16208844","16,97226378","20,91630488","0,35965647","73,9548096","7,3","0,77480145"
08/04/2012 22.00,"0,16702191","37,58118216","43,9051604","0,40803776","48,50976165","7,3","0,840042"
08/04/2012 23.00,"0,15018954","30,00939448","36,69917656","0,39192464","53,93332875","7,3","0,96213285"
09/04/2012 0.00,"0,14714159","14,90346449","17,86193459","0,34075901","68,9342325","7,3","0,7697673"
09/04/2012 1.00,,"17,02158765","19,94097456","0,34495883","58,6154142",13,"0,75283425"
09/04/2012 2.00,"0,12776063",,,"0,30566338","75,932892",13,"0,8017011"
09/04/2012 3.00,"0,13547762","10,14027479","11,52621476",,"80,8040436",13,"0,6228108"
09/04/2012 4.00,"0,10489541","6,0740416","7,32920459","0,27670731",,13,"0,45861615"
09/04/2012 5.00,"0,12347397","5,18629618","6,57566054","0,28412137","85,85444595",13,"0,442395"
09/04/2012 6.00,"0,11775741","5,93646746","7,0672147","0,29808855","88,70478225",13,"0,48017655"
09/04/2012 7.00,"0,12661752","6,39980816","8,30712185","0,2976144","102,3234303",13,"0,60018255"
09/04/2012 8.00,"0,12604596","4,82678664","6,62364982","0,30390889","96,61184505",13,"0,643761"
09/04/2012 9.00,"0,12032941","4,96825361","6,95308169","0,30097775","95,67072375",13,"0,5208057"
09/04/2012 10.00,"0,09889308","5,08506342","7,17097321","0,30873665","96,7750161",13,"0,6837291"
09/04/2012 11.00,"0,12718907","8,7839995","12,5975141","0,33205762","95,9482482",13,"0,5924025"
09/04/2012 12.00,"0,12233086","9,76908485","14,65451635","0,33067826","96,37583655",13,"0,92074095"
09/04/2012 13.00,"0,12233086","7,9196149","11,33166685","0,32559187","100,3137072",13,"0,7954974"
09/04/2012 14.00,"0,1577723","4,03378655","6,09578104","0,29744198","105,0185556",13,"0,8537715"
09/04/2012 15.00,"0,17206318","4,0805101","6,16452126","0,29623504","104,49041925",13,"0,5734863"
09/04/2012 16.00,"0,15691496","4,93710713","7,54061061","0,28282938","105,08780205",13,"0,5858937"
09/04/2012 17.00,"0,11118353","6,45172278","9,268181","0,29287285","106,02668895",13,"0,68194935"
09/04/2012 18.00,"0,13919374","7,75867994","10,95165302","0,29515741","106,1920146",13,"0,76249575"
09/04/2012 19.00,"0,12833218","9,68602183","13,59359153","0,29494189","105,3885882",13,"0,64940535"
09/04/2012 20.00,"0,12318819","10,86837778","14,19798238","0,30179558","105,3237906",13,"0,9874053"
09/04/2012 21.00,"0,12461708","9,1707646","11,98404698","0,28407943","107,08072725",13,"0,771903"
09/04/2012 22.00,"0,11318396","7,43031689","9,67283668","0,28084539","107,26869615",13,"0,6906447"
09/04/2012 23.00,"0,12261664","5,7469787","7,7675803","0,27653489","108,2404008",13,"0,67971195"
10/04/2012 0.00,"0,13547762","5,25378595","6,53156408","0,28131954","103,64473875",13,"0,5300604"
10/04/2012 1.00,"0,12833218","6,01953048","7,56006521","0,28287132","99,45707415","18,1","0,6337944"
10/04/2012 2.00,"0,13004786","4,4504037","5,65740342","0,27519863","101,2511976","18,1","0,74276595"
10/04/2012 3.00,"0,13004786","3,54189205","4,91034678","0,27386238","103,7897553","18,1","0,5582313"
10/04/2012 4.00,"0,11804319","3,24727579","4,30076867","0,27718146","103,1355948","18,1","0,49400775"
10/04/2012 5.00,"0,11890052","6,49844633","7,54190694","0,27778493","98,71481445","18,1","0,5093136"
10/04/2012 6.00,"0,12175931","11,8054375","13,94117974","0,2873123","93,48472245","18,1","0,63384525"
10/04/2012 7.00,"0,11975785","17,91711491","22,70352776","0,32481598","89,154954","18,1","0,81832905"
10/04/2012 8.00,"0,13061941","17,59914549","24,25211392","0,34865421","93,787743","18,1","1,01603385"
10/04/2012 9.00,"0,1626305","12,75677987","17,6155103","0,31597829","102,71742285","18,1","0,72323955"
10/04/2012 10.00,"0,17892284","11,79245694","17,03057405","0,29632125","106,7573178","18,1","0,85534785"
10/04/2012 11.00,"0,20807617","10,34922771","14,68434738","0,29916734","109,3628676","18,1","0,7522749"
10/04/2012 12.00,"0,21150549","10,99427533","15,99688566","0,28580246","109,66516995","18,1","0,7145442"
10/04/2012 13.00,"0,2177936","11,53288382","16,34317946","0,29752819","109,47285195","18,1","1,1405655"
10/04/2012 14.00,"0,18292372","8,45823294","11,52621476","0,26907772","115,16913555","18,1","1,1378196"
10/04/2012 15.00,"0,1832095","8,10521274","11,67666239","0,26136076","115,28795775","18,1","0,74673225"
10/04/2012 16.00,"0,16691818","8,60619115","11,20975199","0,26506896","117,24960135","18,1","0,63282825"
10/04/2012 17.00,"0,12919053","11,24605705","15,02285742","0,26390512","114,89821455","18,1","0,689526"
10/04/2012 18.00,"0,12175931","18,25846236","23,5374848","0,29666609","114,90695265","18,1","0,68652585"
10/04/2012 19.00,"0,12718907","25,71083608","32,32058184","0,32882475","106,61018655","18,1","0,7984467"
10/04/2012 20.00,"0,1154712","55,49960488","69,1883968","0,41016854","66,1366839","18,1","0,8740098"
10/04/2012 21.00,"0,11575697","87,3260112","104,88631632","0,48000214","25,4679306","18,1","1,3307445"
10/04/2012 22.00,"0,13061941","54,81432496","62,12248608","0,41016854","55,29116565","18,1","1,4527845"
10/04/2012 23.00,"0,13233407","29,08270544","32,6124104","0,42133274","69,68193855","18,1","1,1446335"
11/04/2012 0.00,"0,11947208","19,97164304","22,86824656","0,39008045","80,4087543","18,1","1,3683735"
11/04/2012 1.00,,"27,61220536","30,39848648","0,37171655","64,49481885","17,9","1,125819"
11/04/2012 2.00,"0,16737989",,,"0,37835472","68,14495065","17,9","1,276335"
11/04/2012 3.00,"0,16370039","13,33952306","14,87240787",,"80,6571318","17,9","1,3043025"
11/04/2012 4.00,"0,1538304","8,5594657","9,97114118",,,"17,9","0,99162585"
11/04/2012 5.00,"0,16457704","16,47258362","18,0240569",,"69,2867091","17,9","0,9076725"
11/04/2012 6.00,"0,1600219","18,45832946","20,49996688",,"67,3474095","17,9","0,78375105"
11/04/2012 7.00,"0,16586151","31,57203384","37,4138248",,"68,7082389","17,9","0,8289567"
11/04/2012 8.00,"0,16627035","35,43708448","46,7792788",,"63,5915826","17,9","0,81141345"
11/04/2012 9.00,"0,17304458","28,15213504","35,99622976",,"84,87873135","17,9","0,93274155"
11/04/2012 10.00,"0,1761983","21,30325544","27,22867728",,"92,44724265","17,9","0,8941464"
11/04/2012 11.00,"0,16294171","13,85348586","17,61680663",,"103,56350235","17,9","0,56906235"
11/04/2012 12.00,"0,17193504","14,74901695","18,97992879",,"100,9333941","17,9","0,6205734"
11/04/2012 13.00,"0,1899817","16,77758586","21,42600584",,"101,8967397","17,9","0,74307105"
11/04/2012 14.00,"0,21427682","10,98778409","14,89186247",,"114,1976703","17,9","0,7763778"
11/04/2012 15.00,"0,17532266","8,48159567","11,24736486",,"118,0616661","17,9","0,4723965"
11/04/2012 16.00,"0,17456398","8,34921262","11,18511014",,"116,4962295","17,9","0,6868818"
11/04/2012 17.00,"0,17392124","10,42969614","13,34457265",,"114,5035038","17,9","0,4527684"
11/04/2012 18.00,"0,14927526","10,03774379","13,20968678",,"112,3894422","17,9","0,61503075"
11/04/2012 19.00,"0,14320174","10,43229073","12,91916412",,"105,568617","17,9","0,6006402"
11/04/2012 20.00,"0,16294171","9,66136086","12,51580478",,"104,76134025","17,9","0,6409134"
11/04/2012 21.00,"0,18127923","7,5899555","9,67932218",,"106,08610005","17,9","0,731223"
11/04/2012 22.00,"0,1804036","6,43874222","7,98936466",,"107,75276295","17,9","0,5052456"
11/04/2012 23.00,"0,17543962","5,27714868","6,89471789",,"107,42334855","17,9","0,55543455"
12/04/2012 0.00,"0,17000782","4,4361268","5,85324575",,"104,53865835","17,9","0,48719385"
12/04/2012 1.00,"0,1639343","2,68659518","4,00505875",,"106,2380193","20,79999","0,52828065"
12/04/2012 2.00,"0,16732193","1,98963867","3,38510422",,"106,6367799","20,79999","0,47153205"
12/04/2012 3.00,"0,17269474","1,97016878","2,88317363",,"104,11204755","20,79999","0,3542211"
12/04/2012 4.00,"0,18583539","2,2634887","3,33192768",,"98,57376795","20,79999","0,5546718"
12/04/2012 5.00,"0,1804036","5,2408073","6,81949216",,"90,7562607","20,79999","0,4900923"
12/04/2012 6.00,"0,16685411","10,44526938","12,13838554",,"80,99877555","20,79999","0,6036912"
12/04/2012 7.00,"0,1686064","52,12643536","75,68751424",,"38,7289749","20,79999","0,6262686"
12/04/2012 8.00,"0,18735377","50,27305728","72,5942424",,"45,3417216","20,79999","1,2453165"
12/04/2012 9.00,"0,19021561","26,17807152","46,3214504",,"61,2285051","20,79999","1,5738075"
12/04/2012 10.00,"0,22239451","22,08977576","32,29595528",,"76,4862252","20,79999","0,81965115"
12/04/2012 11.00,"0,24573466",,,,,"20,79999",
12/04/2012 12.00,,,,,,"20,79999","0,89053605"
12/04/2012 13.00,"0,94050228","23,76791904","33,6396324","0,44205576","91,91820855","20,79999","0,62784495"
12/04/2012 14.00,"0,91252156","19,21756936","25,61523608","0,4093612","100,05533475","20,79999","0,65540565"
12/04/2012 15.00,"0,91252156","11,95858488","16,19532258","0,38657729","102,6994479","20,79999","0,69079725"
12/04/2012 16.00,"0,85475596","9,48225426","13,85168858","0,38562898","104,626578","20,79999","0,40766445"
12/04/2012 17.00,"0,80240588","7,56399819","10,61962849","0,40395094","101,5000539","20,79999","0,59438565"
12/04/2012 18.00,"0,82948351","12,91251992","17,99811679","0,42207601","92,3439216","20,79999","0,45210735"
12/04/2012 19.00,"0,77532724","31,99774064","38,08304392","0,47080213","62,60639175","20,79999","0,70178085"
12/04/2012 20.00,"0,81233384","47,00112816","57,52599984","0,51419838","47,2402833","20,79999","0,89094285"
12/04/2012 21.00,"0,80330796","39,42415896","48,01789152","0,50547253","47,1875754","20,79999","0,82890585"
12/04/2012 22.00,"0,80691831","30,80887816","36,83796864","0,47814746","51,9291717","20,79999","0,8171595"
12/04/2012 23.00,"0,80691831","19,93141456","23,70738512","0,46393213","54,28612455","20,79999","0,82738035"
13/04/2012 0.00,"0,78164586","15,84701546","18,76722453","0,48138499","51,24534555","20,79999","1,00545705"
13/04/2012 1.00,,"15,1370803","17,76077067","0,48059512","41,94525405","14,4","0,95338665"
13/04/2012 2.00,"0,14280002",,,"0,47834434","37,42258905","14,4","0,8598735"
13/04/2012 3.00,"0,15615018","19,65495848","21,82938048","0,46448434","38,30577555","14,4","0,8403471"
13/04/2012 4.00,"0,15589085","11,66786337","13,47556759","0,45678485",,"14,4","0,7185105"
13/04/2012 5.00,"0,14694633","23,04501096","26,52961184","0,46262849","35,4879777","14,4","0,7473933"
13/04/2012 6.00,"0,14973494","37,1385924","41,3553172","0,46953927","34,2324843","14,4","0,78008985"
13/04/2012 7.00,"0,15886659","33,4863856","41,30084432","0,45571888","46,23546165","14,4","0,515619"
13/04/2012 8.00,"0,15898253","29,84456096","39,07005656","0,5016024","52,9873596","14,4","0,58960575"
13/04/2012 9.00,"0,16207421","23,47069864","31,52555312","0,49105915","63,10777515","14,4","0,64564245"
13/04/2012 10.00,"0,13434672","20,6283768","27,7785876","0,47617278","67,7480055","14,4","0,73300275"
13/04/2012 11.00,"0,136876","19,32791088","25,42589072","0,47360629","69,1988094","14,4","0,6706098"
13/04/2012 12.00,"0,14966274","31,65379096","39,38133016","0,47214538","61,70429265","14,4","0,63150615"
13/04/2012 13.00,"0,15860725","21,5861932","28,1741804","0,47313213","73,9518969","14,4","0,8110575"
13/04/2012 14.00,"0,14558864","12,7515907","16,71800411","0,44229225","87,5239218","14,4","0,6473205"
13/04/2012 15.00,"0,15539963","11,0176285","14,13442941","0,4323816","91,33303515","14,4","0,6921702"
13/04/2012 16.00,"0,13928832","13,25905462","17,47024801","0,44580706","86,90293815","14,4","0,42617385"
13/04/2012 17.00,"0,15120858","16,31684166","19,71400104","0,43557952","85,63256205","14,4","0,46471815"
13/04/2012 18.00,"0,14935967","15,3940531","20,09791152","0,4563107","76,07096595","14,4","0,73940985"
13/04/2012 19.00,"0,14607985","11,75092638","15,34839836","0,46310265","73,31738715","14,4","0,5577228"
13/04/2012 20.00,"0,15287036","13,49137983","17,17324175","0,47715954","68,9224221","14,4","0,87751845"
13/04/2012 21.00,"0,14898338","10,55429162","13,00476436","0,4523229","78,21371565","14,4","0,70300125"
13/04/2012 22.00,"0,1481169","8,5335103","10,35115501","0,43743653","83,08710165","14,4","0,4984317"
13/04/2012 23.00,"0,15694547","6,62044531","8,24875805","0,43810757","82,3660887","14,4","0,6059286"
14/04/2012 0.00,"0,15675733","4,6126369","6,43558742","0,43293497","81,87549825","14,4","0,3772053"
14/04/2012 1.00,"0,14347836","3,5886175","5,16066199","0,42558965","78,6056334","7,6","0,5774526"
14/04/2012 2.00,"0,14996682","2,83195689","3,86239105","0,42452367","79,184742","7,6","0,3363219"
14/04/2012 3.00,"0,15509555","3,77810626","5,14120739","0,42582614","74,8026447","7,6","0,34033905"
14/04/2012 4.00,"0,16614932","2,8864661","3,9648513","0,4107825","83,08710165","7,6","0,66221955"
14/04/2012 5.00,"0,14034295","5,16034078","6,5224859","0,41441497","73,15451535","7,6","0,35833995"
14/04/2012 6.00,"0,15094924","16,41937457","18,60510031","0,42930134","65,2944348","7,6","0,53000955"
14/04/2012 7.00,"0,14434586","13,59001609","16,66093665","0,43222432","68,1588558","7,6","0,4205295"
14/04/2012 8.00,"0,17177028","14,96057019","19,9396744","0,48557084","68,0466969","7,6","4,899906"
14/04/2012 9.00,"0,18418175","14,36484644","19,47536432","0,47948954","71,4422268","7,6","4,620231"
14/04/2012 10.00,"0,24809003","9,28887266","13,77776302","0,45417875","82,66881","7,6","2,749968"
14/04/2012 11.00,"0,23895839","10,86319052","16,45082697","0,4485716","86,12313255","7,6","1,29159"
14/04/2012 12.00,"0,22439291","8,47640268","11,88547574","0,43672472","92,5209579","7,6",
14/04/2012 13.00,"0,16856267","10,69446034","14,78291671","0,42511549","86,19072315","7,6",
14/04/2012 14.00,"0,17682681","5,4341908","7,63140002","0,40706964","95,70228465","7,6",
14/04/2012 15.00,"0,15385278","4,52957389","6,50043672","0,40158249","99,53300385","7,6",
14/04/2012 16.00,"0,16305764","5,54450938","7,75331487","0,41224341","96,40843485","7,6",
14/04/2012 17.00,"0,16743481","9,49393466","12,91656954","0,44418887","88,9936383","7,6",
14/04/2012 18.00,"0,1579279","21,01773648","25,0938528","0,50140552","73,65254715","7,6",
14/04/2012 19.00,"0,15472028","15,06959243","18,38461612","0,4825698","77,5373109","7,6",
14/04/2012 20.00,"0,14607985","17,39148508","20,63615864","0,48667642","74,94319245","7,6",
14/04/2012 21.00,"0,16713175","22,92560656","26,88757648","0,50669578","71,36248665","7,6",
14/04/2012 22.00,"0,15917067","29,18004536","33,47621376","0,5523032","54,47329545","7,6",
14/04/2012 23.00,"0,18029478","28,13525208","33,90421496","0,53765333","49,84724955","7,6",
15/04/2012 0.00,"0,15479249","14,58548359","17,88528011","0,47186811","66,10937235","7,6",
15/04/2012 1.00,,"5,83912563","8,04253929","0,43068419","88,01586885","13,8",
15/04/2012 2.00,"0,15078551",,,"0,40624133","93,83931375","13,8",
15/04/2012 3.00,"0,15384261","7,24472287","8,70269935","0,39735587","94,9116861","13,8",
15/04/2012 4.00,"0,16861453","5,88714934","7,20988241","0,40406977",,"13,8",
15/04/2012 5.00,"0,14178607","7,83006255","9,25002274","0,4070312","84,3169194","13,8",
15/04/2012 6.00,"0,15638918","19,17345952","23,80724888","0,43573796","71,18612865","13,8",
15/04/2012 7.00,"0,14654055","17,50698709","21,68670704","0,42760393","68,5453671","13,8",
15/04/2012 8.00,"0,15944526","10,42061223","14,12924215","0,44114706","72,84233775","13,8",
15/04/2012 9.00,"0,19221809","9,59906407","12,72202545","0,44647926","82,82827035","13,8",
15/04/2012 10.00,"0,22142429","8,72559364","12,08261632","0,43048614","94,1994711","13,8",
15/04/2012 11.00,"0,24604586","9,15778594","12,53007212","0,42333887","95,66106795","13,8",
15/04/2012 12.00,"0,2613273","9,74961495","13,15651215","0,42716939","97,1551035","13,8",
15/04/2012 13.00,"0,2577617","7,90404166","11,29664857","0,42716939","99,12757995","13,8",
15/04/2012 14.00,"0,24468715","5,35372237","7,72478018","0,39368496","103,0291815","13,8",
15/04/2012 15.00,"0,19425514","5,04093446","7,27732438","0,38787976","101,3838252","13,8",
15/04/2012 16.00,"0,16725684","7,0578287","9,5924237","0,38760366","100,60539615","13,8",
15/04/2012 17.00,"0,15944526","7,31480723","9,7221223","0,39068392","102,0750528","13,8",
15/04/2012 18.00,"0,13771095","9,87680693","12,81540753","0,40853172","101,03583735","13,8",
15/04/2012 19.00,"0,15231406","15,65752287","19,20688128","0,45267706","92,1648504","13,8",
15/04/2012 20.00,"0,15995478","16,35188288","20,47792152","0,45445485","85,90420125","13,8",
15/04/2012 21.00,"0,16470925","20,799692","24,78647968","0,4687494","74,32151055","13,8",
15/04/2012 22.00,"0,15553998","16,84507372","20,2302028","0,46768343","77,0332143","13,8",
15/04/2012 23.00,"0,15621934","10,81127207","13,12149196","0,45544161","85,8575781","13,8",
16/04/2012 0.00,"0,15791773","9,14870012","11,15009186","0,44529329","77,89072515","13,8",
16/04/2012 1.00,"0,16301188","6,29338242","7,56914338","0,43660705","75,793242","17,9",
16/04/2012 2.00,"0,16114365","4,81510623","5,91679872","0,42795926","77,03929905","17,9",
16/04/2012 3.00,"0,15910558","2,46725436","3,81570001","0,42156224","80,98285545","17,9",
16/04/2012 4.00,"0,16029446","1,800148","2,85464086","0,41690341","80,98624695","17,9",
16/04/2012 5.00,"0,16046429","6,97087094","8,25394722","0,42590536","74,99047395","17,9",
16/04/2012 6.00,"0,16742668","11,40309917","13,7972157","0,42243017","87,40974795","17,9",
16/04/2012 7.00,"0,16895421","18,5751431","23,30921112","0,44537368","75,0540147","17,9",
16/04/2012 8.00,"0,1560495","19,98072504","26,18201024","0,50630085","81,1484205","17,9",
16/04/2012 9.00,"0,16165317","20,603712","26,70211248","0,47171083","74,9229033","17,9",
16/04/2012 10.00,"0,16284204","32,3779992","42,66138528","0,4943363","60,4190538","17,9",
16/04/2012 11.00,,"19,02290864","25,70343664","0,42022016",,"17,9",
16/04/2012 12.00,,"11,23567298","15,45086053","0,26847192",,"17,9","0,41722425"
16/04/2012 13.00,"0,17567353","14,40897158","19,41570992","0,29393999","92,25472515","17,9","0,4457511"
16/04/2012 14.00,"0,14651207","12,00790874","15,54553703","0,26096816","88,88485095","17,9","0,74530845"
16/04/2012 15.00,"0,16186775","14,58807626","17,79838354","0,27735621","82,2180996","17,9","0,5140935"
16/04/2012 16.00,"0,14374787","15,33176014","19,0810908","0,27960699","87,40771305","17,9","0,4533786"
16/04/2012 17.00,"0,17355308","17,77694619","22,69704608","0,30041622","91,3755885","17,9","0,57994425"
16/04/2012 18.00,"0,14651207","19,06574126","24,0407232","0,28501725","91,2309909","17,9","0,58126635"
16/04/2012 19.00,"0,14575136","19,6640596","24,08611408","0,27040699","93,36629925","17,9","0,7813611"
16/04/2012 20.00,"0,14866201","19,12543008","22,8462012","0,28043647","94,53664605","17,9","0,4699557"
16/04/2012 21.00,"0,15041633","19,36813936","23,0316652","0,27364452","89,0490594","17,9","0,4768713"
16/04/2012 22.00,"0,15809468","18,53490506","22,13415328","0,27826491","82,3316151","17,9","0,70869645"
16/04/2012 23.00,"0,15682242","7,87808434","9,74676416","0,27475011","87,5887992","17,9","0,47987145"
17/04/2012 0.00,"0,14298715","10,35442453","12,2603023","0,28035609","72,5720352","17,9","0,46980315"
17/04/2012 1.00,,"7,58476442","9,00359844","0,26503634","71,05840875","11,3","0,5121612"
17/04/2012 2.00,"0,17231641",,,"0,25093984","73,9789092","11,3","0,4681251"
17/04/2012 3.00,"0,15693124","7,86640202","9,34210848","0,24217321","67,9493808","11,3","0,79097175"
17/04/2012 4.00,"0,16352546","5,20706241","6,3863037","0,24663516",,"11,3","0,4487004"
17/04/2012 5.00,"0,16198674","9,77687051","12,14487104","0,25575595","60,7332663","11,3","0,4058847"
17/04/2012 6.00,"0,14616121","25,4564636","29,28826456","0,3284135","51,90146115","11,3","0,51587325"
17/04/2012 7.00,"0,15649189","45,88626008","65,15222216","0,3840108","39,3288315","11,3","0,71906985"
17/04/2012 8.00,"0,1657232","44,30673776","64,04978208","0,40173977","49,98239085","11,3","0,90009585"
17/04/2012 9.00,"0,17737192","24,14949688","34,65383368","0,35293442","74,2546182","11,3","0,9545562"
17/04/2012 10.00,"0,21385679","16,20522674","23,1665568","0,30649752","86,69346315","11,3","0,71439165"
17/04/2012 11.00,"0,23605587","18,29220151","25,92520952","0,30902557","89,3902842","11,3","0,8607888"
17/04/2012 12.00,"0,25759593","13,65750586","19,658228","0,27711972","94,14406995","11,3","0,56326545"
17/04/2012 13.00,"0,1868229","15,64974294","21,28853304","0,31810675","95,8056855","11,3","0,69852645"
17/04/2012 14.00,"0,20528552","12,99429042","17,77892894","0,3000609","107,67691305","11,3","0,70259445"
17/04/2012 15.00,"0,17627254","11,00984666","14,66229819","0,27178751","108,7087071","11,3","0,5142969"
17/04/2012 16.00,"0,19253742","8,64382887","11,7869064","0,26870842","108,65194935","11,3","0,7246125"
17/04/2012 17.00,"0,17978933","12,05333595","16,20440076","0,27372374","103,89547035","11,3","0,45454815"
17/04/2012 18.00,"0,15077737","17,28505742","22,98757448","0,32868844","89,78695005","11,3","0,70879815"
17/04/2012 19.00,"0,15978901","18,75554986","24,51151496","0,33504585","83,24183385","11,3","1,599741"
17/04/2012 20.00,"0,15846996","31,11906192","38,583682","0,36320157","70,0448091","11,3","0,898011"
17/04/2012 21.00,"0,17517418","20,66730512","26,6087304","0,34787949","81,1490988","11,3","0,9647262"
17/04/2012 22.00,"0,17055802","12,62179841","15,65189012","0,30456246","83,2992699","11,3","1,0876815"
17/04/2012 23.00,"0,16264576","8,3660841","11,07875705","0,29429648","87,25768905","11,3","0,62611605"
18/04/2012 0.00,"0,15429416","5,69506217","7,32920459","0,27700089","90,74175705","11,3","0,5882328"
18/04/2012 1.00,"0,16352546","3,19536117","4,71450253","0,26870842","91,87767015","18,5","0,54943425"
18/04/2012 2.00,"0,15099704","3,35889262","4,51217469","0,25457231","93,8960715","18,5","0,7416981"
18/04/2012 3.00,"0,14901898","4,76578619","6,1269084","0,2542962","92,21079525","18,5","0,77205555"
18/04/2012 4.00,"0,1437438","8,45563645","10,13326349","0,26377231","75,60134295","18,5","0,85636485"
18/04/2012 5.00,"0,15077737","8,07925542","9,5470309","0,26499673","83,6783598","18,5","0,65377845"
18/04/2012 6.00,"0,16814061","8,96829718","10,81676907","0,27767193","89,31257895","18,5","0,6985773"
18/04/2012 7.00,"0,17187707","26,387034","34,0313056","0,30377259","73,8039078","18,5","0,59286015"
18/04/2012 8.00,"0,15605255","24,36884152","32,941848","0,33950896","78,0326295","18,5","0,8525511"
18/04/2012 9.00,"0,17451415","18,84249806","26,04453744","0,30945895","80,17807245","18,5","0,791226"
18/04/2012 10.00,"0,18022867","18,03782712","24,32993232","0,31834324","81,1585551","18,5","0,94840335"
18/04/2012 11.00,"0,2189123","16,06116137","22,196408","0,31589558","85,05616665","18,5","0,8221428"
18/04/2012 12.00,"0,19583454","16,6140525","22,12118992","0,3098935","86,9380701","18,5","0,69181425"
18/04/2012 13.00,"0,2789153","16,17018552","22,86306504","0,31194739","89,8099125","18,5","0,7269516"
18/04/2012 14.00,"0,2426501","27,59146016","38,83141984","0,28517453","85,73797785","18,5","0,72822285"
18/04/2012 15.00,"0,25144206","11,80284292","16,17068073","0,3150661","94,889382","18,5","0,67076235"
18/04/2012 16.00,"0,21187873","13,41480614","17,4598735","0,30112804","99,0113313","18,5","0,7797339"
18/04/2012 17.00,"0,19715257","13,20584558","17,08375059","0,31526415","99,41541855","18,5","0,7398675"
18/04/2012 18.00,"0,20066936","17,22795554","21,66466168","0,34807754","97,0942959","18,5","0,9174357"
18/04/2012 19.00,"0,19539519","33,38644536","38,75488248","0,37796794","80,83757955","18,5","1,0417131"
18/04/2012 20.00,"0,19671323","69,99292816","83,66910088","0,48462253","52,7778846","18,5","1,2565035"
18/04/2012 21.00,"0,1630851","51,44243648","58,04480192","0,42314198","62,743548","18,5","1,489905"
18/04/2012 22.00,"0,16462382","44,40279664","49,27594928","0,40339873","65,1342762","18,5","1,3815945"
18/04/2012 23.00,"0,16726192","35,6084188","40,40463256","0,41638964","56,721441","18,5","1,1944665"
19/04/2012 0.00,"0,15363412","18,73867646","22,56215448","0,36967664","59,2621932","18,5","1,353627"
19/04/2012 1.00,,"10,67239586","12,90100777","0,29986401","73,93499925","24,79999","1,099377"
19/04/2012 2.00,"0,13893746",,,"0,26156114","76,6879197","24,79999","0,7938702"
19/04/2012 3.00,"0,14916949","8,06887135","9,77918977","0,24339763","78,891477","24,79999","0,4387338"
19/04/2012 4.00,"0,13399789","4,66584978","5,6989072","0,24016009",,"24,79999","0,3584925"
19/04/2012 5.00,"0,14574424","8,79567991","10,37968778","0,24884633","86,84887365","24,79999","0,4676166"
19/04/2012 6.00,"0,16888302","14,69191125","17,32887855","0,27178751","75,63513825","24,79999","0,6588126"
19/04/2012 7.00,"0,15775399","31,1502084","38,2724084","0,31427623","62,64625185","24,79999","0,43471665"
19/04/2012 8.00,"0,16711853","31,66935464","41,71070064","0,34223273","72,02199375","24,79999","0,7502409"
19/04/2012 9.00,"0,16093008","21,13064008","27,55291424","0,29702141","85,7771796","24,79999","0,78008985"
19/04/2012 10.00,"0,14018735","21,04498248","26,88497616","0,29121505","86,46774885","24,79999","0,6623721"
